Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/13",,,,,,,,,,,,,,
,0,0,,,,-74.4,,,,,,20.5,,,,,,
,1,0.001,,,,-74.5,,,0.001,,,20.5,,-0.1,,,,
,2,0.005,,,,-74.5,,,0.004,,,20.5,,0,,,,
,3,0.011,,,,-74.3,,,0.006,,,20.5,,0.2,,,,
,4,0.02,,,,-73.5,,,0.009,,,20.5,,0.8,,,,
,5,0.034,,,,-71.9,,,0.014,,,20.5,,1.6,,,,
,6,0.055,,,,-69,,,0.021,,,20.5,,2.9,,,,
,7,0.08,,,,-64.7,,,0.025,,,20.5,,4.3,,,,
,8,0.1145,,,,-57.7,,,0.0345,,,20.5,,7,,,,
,9,0.157,,,,-48.2,,,0.0425,,,20.5,,9.5,,,,
,10,0.209,,,,-36.9,,,0.052,,,20.5,,11.3,,,,
,11,0.272,,,,-24.8,,,0.063,,,20.5,,12.1,,,,
,12,0.3475,,,,-11.9,,,0.0755,,,20.5,,12.9,,,,
,13,0.4255,,,,3.3,,,0.078,,,20.5,,15.2,,,,
,14,0.525,,,,24.5,,,0.0995,,,20.5,,21.2,,,,
,15,0.6375,,,,49.6,,,0.1125,,,20.5,,25.1,,,,
,16,0.7635,,,,84.4,,,0.126,,,20.5,,34.8,,,,
,17,0.8025,,,,118.4,,,0.039,,,20.5,,34,,,,
,18,0.803,,,,123.5,,,0.0005,,,20.5,,5.1,,,,
,19,0.8055,,,,123.1,,,0.0025,,,20.5,,-0.4,,,,
,20,0.8095,,,,124.4,,,0.004,,,20.5,,1.3,,,,
,21,0.8165,,,,127.4,,,0.007,,,20.5,,3,,,,
,22,0.826,,,,131.8,,,0.0095,,,20.5,,4.4,,,,
,23,0.837,,,,137.7,,,0.011,,,20.5,,5.9,,,,
,24,0.847,,,,144.3,,,0.01,,,20.5,,6.6,,,,
,25,0.852,,,,148.5,,,0.005,,,20.5,,4.2,,,,
,26,0.856,,,,151.1,,,0.004,,,20.5,,2.6,,,,
,27,0.861,,,,153.5,,,0.005,,,20.5,,2.4,,,,
,28,0.868,,,,156.2,,,0.007,,,20.5,,2.7,,,,
,29,0.8755,,,,159.2,,,0.0075,,,20.5,,3,,,,
,30,0.883,,,,162.5,,,0.0075,,,20.5,,3.3,,,,
,31,0.8875,,,,165.1,,,0.0045,,,20.5,,2.6,,,,
,32,0.891,,,,166.9,,,0.0035,,,20.5,,1.8,,,,
,33,0.894,,,,168.2,,,0.003,,,20.5,,1.3,,,,
,34,0.8985,,,,169.4,,,0.0045,,,20.5,,1.2,,,,
,35,0.9045,,,,170.9,,,0.006,,,20.5,,1.5,,,,
,36,0.9105,,,,172.5,,,0.006,,,20.5,,1.6,,,,
,37,0.915,,,,174.2,,,0.0045,,,20.5,,1.7,,,,
,38,0.9175,,,,175.4,,,0.0025,,,20.5,,1.2,,,,
,39,0.92,,,,176.2,,,0.0025,,,20.5,,0.8,,,,
,40,0.9225,,,,176.8,,,0.0025,,,20.5,,0.6,,,,
,41,0.9255,,,,177.6,,,0.003,,,20.5,,0.8,,,,
,42,0.929,,,,178.3,,,0.0035,,,20.5,,0.7,,,,
,43,0.9315,,,,178.9,,,0.0025,,,20.5,,0.6,,,,
,44,0.934,,,,179.6,,,0.0025,,,20.5,,0.7,,,,
,45,0.9365,,,,180.1,,,0.0025,,,20.5,,0.5,,,,
,46,0.939,,,,180.6,,,0.0025,,,20.5,,0.5,,,,
,47,0.9415,,,,181.1,,,0.0025,,,20.5,,0.5,,,,
,48,0.944,,,,181.4,,,0.0025,,,20.5,,0.3,,,,
,49,0.946,,,,181.9,,,0.002,,,20.5,,0.5,,,,
,50,0.947,,,,182.3,,,0.001,,,20.5,,0.4,,,,
,51,0.9485,,,,182.4,,,0.0015,,,20.5,,0.1,,,,
,52,0.952,,,,182.7,,,0.0035,,,20.5,,0.3,,,,
,53,0.9525,,,,183.1,,,0.0005,,,20.5,,0.4,,,,
,54,0.9525,,,,183.3,,,0,,,20.5,,0.2,,,,
,55,0.955,,,,183.5,,,0.0025,,,20.5,,0.2,,,,
,56,0.9575,,,,183.7,,,0.0025,,,20.5,,0.2,,,,
,,0.957875,,,,184,,,,,,,,,,,,EP
,57,0.958,,,,184.1,,,0.0005,,,20.5,,0.4,,,,
,58,0.958,,,,184.2,,,0,,,20.5,,0.1,,,,
,59,0.958,,,,184.2,,,0,,,20.5,,0,,,,
,60,0.958,,,,184.2,,,0,,,20.5,,0,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 4/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,154.9,,,,,,20.9,,,,,,
,3,0.02,,,,163,,0.02,,,,20.9,,,,8.1,,
,6,0.04,,,,170.9,,0.02,,,,20.9,,,,7.9,,
,9,0.06,,,,177.2,,0.02,,,,20.9,,,,6.3,,
,12,0.08,,,,182.3,,0.02,,,,20.9,,,,5.1,,
,15,0.1,,,,186.7,,0.02,,,,20.9,,,,4.4,,
,18,0.12,,,,190.3,,0.02,,,,20.9,,,,3.6,,
,21,0.14,,,,193.5,,0.02,,,,20.9,,,,3.2,,
,24,0.16,,,,196.1,,0.02,,,,20.9,,,,2.6,,
,27,0.18,,,,198.5,,0.02,,,,20.9,,,,2.4,,
,30,0.2,,,,200.7,,0.02,,,,20.9,,,,2.2,,
,33,0.22,,,,202.9,,0.02,,,,20.9,,,,2.2,,
,36,0.24,,,,204.8,,0.02,,,,20.9,,,,1.9,,
,39,0.26,,,,206.6,,0.02,,,,20.9,,,,1.8,,
,42,0.28,,,,208.3,,0.02,,,,20.9,,,,1.7,,
,45,0.3,,,,209.9,,0.02,,,,20.9,,,,1.6,,
,48,0.32,,,,211.4,,0.02,,,,20.9,,,,1.5,,
,51,0.34,,,,212.7,,0.02,,,,20.9,,,,1.3,,
,54,0.36,,,,214,,0.02,,,,20.9,,,,1.3,,
,57,0.38,,,,215.1,,0.02,,,,20.9,,,,1.1,,
,60,0.4,,,,216.3,,0.02,,,,20.9,,,,1.2,,
,63,0.42,,,,217.4,,0.02,,,,20.9,,,,1.1,,
,66,0.44,,,,218.5,,0.02,,,,20.9,,,,1.1,,
,70,0.46,,,,219.5,,0.02,,,,20.9,,,,1,,
,72,0.48,,,,220.5,,0.02,,,,20.9,,,,1,,
,76,0.5,,,,221.5,,0.02,,,,20.9,,,,1,,
,78,0.52,,,,222.4,,0.02,,,,20.9,,,,0.9,,
,82,0.54,,,,223.3,,0.02,,,,20.9,,,,0.9,,
,84,0.56,,,,224.1,,0.02,,,,20.9,,,,0.8,,
,88,0.58,,,,224.8,,0.02,,,,20.9,,,,0.7,,
,91,0.6,,,,225.6,,0.02,,,,20.9,,,,0.8,,
,94,0.62,,,,226.3,,0.02,,,,20.9,,,,0.7,,
,97,0.64,,,,227.1,,0.02,,,,20.9,,,,0.8,,
,100,0.66,,,,227.8,,0.02,,,,20.9,,,,0.7,,
,103,0.68,,,,228.5,,0.02,,,,20.9,,,,0.7,,
,106,0.7,,,,229.2,,0.02,,,,20.9,,,,0.7,,
,109,0.72,,,,229.8,,0.02,,,,20.9,,,,0.6,,
,112,0.74,,,,230.5,,0.02,,,,20.9,,,,0.7,,
,115,0.76,,,,231.1,,0.02,,,,20.9,,,,0.6,,
,118,0.78,,,,231.6,,0.02,,,,20.9,,,,0.5,,
,121,0.8,,,,232.2,,0.02,,,,20.9,,,,0.6,,
,124,0.82,,,,232.8,,0.02,,,,20.9,,,,0.6,,
,127,0.84,,,,233.3,,0.02,,,,21,,,,0.5,,
,130,0.86,,,,233.9,,0.02,,,,21,,,,0.6,,
,133,0.88,,,,234.5,,0.02,,,,21,,,,0.6,,
,136,0.9,,,,235,,0.02,,,,21,,,,0.5,,
,139,0.92,,,,235.5,,0.02,,,,21,,,,0.5,,
,142,0.94,,,,236,,0.02,,,,21,,,,0.5,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-57.8,,,,,,20.9,,,,,,,
,2,,,,-57.8,,,,,,20.9,,,,0,,,
,3,,,,-57.8,,,,,,20.9,,,,0,,,
,4,,,,-57.8,,,,,,20.9,,,,0,,,
,5,,,,-57.8,,,,,,20.9,,,,0,,,
,6,,,,-57.8,,,,,,20.9,,,,0,,,
,7,,,,-57.8,,,,,,20.9,,,,0,,,
,8,,,,-57.8,,,,,,20.9,,,,0,,,
,9,,,,-57.9,,,,,,20.9,,,,-0.1,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-57.9,,,,,,20.9,,,,,,
,1,0.001,,,,-57.9,,,0.001,,,20.9,,0,,,,
,2,0.005,,,,-57.9,,,0.004,,,20.9,,0,,,,
,3,0.011,,,,-57.6,,,0.006,,,20.9,,0.3,,,,
,4,0.02,,,,-56.8,,,0.009,,,20.9,,0.8,,,,
,5,0.034,,,,-55.1,,,0.014,,,20.9,,1.7,,,,
,6,0.055,,,,-52.3,,,0.021,,,20.9,,2.8,,,,
,7,0.08,,,,-48.7,,,0.025,,,20.9,,3.6,,,,
,8,0.1145,,,,-42.2,,,0.0345,,,20.9,,6.5,,,,
,9,0.157,,,,-33.3,,,0.0425,,,20.9,,8.9,,,,
,10,0.2095,,,,-22.9,,,0.0525,,,20.9,,10.4,,,,
,11,0.2725,,,,-12.5,,,0.063,,,20.9,,10.4,,,,
,12,0.348,,,,-1.6,,,0.0755,,,20.9,,10.9,,,,
,13,0.426,,,,8.9,,,0.078,,,20.9,,10.5,,,,
,14,0.5255,,,,20.5,,,0.0995,,,20.9,,11.6,,,,
,15,0.6385,,,,34.1,,,0.113,,,20.9,,13.6,,,,
,16,0.7635,,,,51.5,,,0.125,,,20.9,,17.4,,,,
,17,0.9005,,,,73.6,,,0.137,,,20.9,,22.1,,,,
,18,1.002,,,,103.9,,,0.1015,,,20.9,,30.3,,,,
,19,1.002,,,,109.8,,,0,,,20.9,,5.9,,,,
,20,1.005,,,,107.9,,,0.003,,,20.9,,-1.9,,,,
,21,1.0095,,,,108.3,,,0.0045,,,20.9,,0.4,,,,
,22,1.017,,,,110.2,,,0.0075,,,20.9,,1.9,,,,
,23,1.0275,,,,113.8,,,0.0105,,,20.9,,3.6,,,,
,24,1.041,,,,117.9,,,0.0135,,,20.9,,4.1,,,,
,25,1.0555,,,,123.8,,,0.0145,,,20.9,,5.9,,,,
,26,1.0725,,,,130.3,,,0.017,,,20.9,,6.5,,,,
,27,1.09,,,,137.2,,,0.0175,,,20.9,,6.9,,,,
,28,1.101,,,,144.8,,,0.011,,,20.9,,7.6,,,,
,29,1.104,,,,148,,,0.003,,,20.9,,3.2,,,,
,30,1.107,,,,149.7,,,0.003,,,20.9,,1.7,,,,
,31,1.111,,,,151.5,,,0.004,,,20.9,,1.8,,,,
,32,1.117,,,,153.8,,,0.006,,,20.9,,2.3,,,,
,33,1.125,,,,156.6,,,0.008,,,20.9,,2.8,,,,
,34,1.1335,,,,160.5,,,0.0085,,,20.9,,3.9,,,,
,35,1.1395,,,,163.6,,,0.006,,,20.9,,3.1,,,,
,36,1.1425,,,,165.4,,,0.003,,,20.9,,1.8,,,,
,37,1.1455,,,,166.9,,,0.003,,,20.9,,1.5,,,,
,38,1.149,,,,168.3,,,0.0035,,,20.9,,1.4,,,,
,39,1.154,,,,169.6,,,0.005,,,20.9,,1.3,,,,
,40,1.1595,,,,171.2,,,0.0055,,,20.9,,1.6,,,,
,41,1.165,,,,172.9,,,0.0055,,,20.9,,1.7,,,,
,42,1.1685,,,,174.1,,,0.0035,,,20.9,,1.2,,,,
,43,1.171,,,,175.1,,,0.0025,,,20.9,,1,,,,
,44,1.174,,,,175.9,,,0.003,,,20.9,,0.8,,,,
,45,1.1775,,,,176.7,,,0.0035,,,20.9,,0.8,,,,
,46,1.181,,,,177.7,,,0.0035,,,20.9,,1,,,,
,47,1.184,,,,178.5,,,0.003,,,20.9,,0.8,,,,
,48,1.1865,,,,179.1,,,0.0025,,,20.9,,0.6,,,,
,49,1.1885,,,,179.8,,,0.002,,,21,,0.7,,,,
,50,1.191,,,,180.3,,,0.0025,,,20.9,,0.5,,,,
,51,1.1935,,,,180.8,,,0.0025,,,20.9,,0.5,,,,
,52,1.196,,,,181.4,,,0.0025,,,20.9,,0.6,,,,
,53,1.1965,,,,182,,,0.0005,,,21,,0.6,,,,
,54,1.198,,,,182.2,,,0.0015,,,21,,0.2,,,,
,55,1.2005,,,,182.6,,,0.0025,,,21,,0.4,,,,
,56,1.201,,,,183,,,0.0005,,,21,,0.4,,,,
,57,1.201,,,,183.2,,,0,,,21,,0.2,,,,
,58,1.2025,,,,183.4,,,0.0015,,,21,,0.2,,,,
,59,1.2045,,,,183.6,,,0.002,,,21,,0.2,,,,
,60,1.205,,,,184,,,0.0005,,,21,,0.4,,,,
,61,1.205,,,,184.2,,,0,,,21,,0.2,,,,
,62,1.205,,,,184.3,,,0,,,21,,0.1,,,,
,63,1.205,,,,184.3,,,0,,,21,,0,,,,
,63,1.205,,,,184.3,,,0,,,21,,0,,,,
,,1.205,,,,184,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184,,,,,,21.3,,,,,,
,3,0.02,,,,187.5,,0.02,,,,21.3,,,,3.5,,
,6,0.04,,,,191,,0.02,,,,21.3,,,,3.5,,
,9,0.06,,,,194.4,,0.02,,,,21.3,,,,3.4,,
,12,0.08,,,,197.2,,0.02,,,,21.3,,,,2.8,,
,15,0.1,,,,200,,0.02,,,,21.3,,,,2.8,,
,18,0.12,,,,202.3,,0.02,,,,21.3,,,,2.3,,
,21,0.14,,,,204.5,,0.02,,,,21.3,,,,2.2,,
,24,0.16,,,,206.3,,0.02,,,,21.3,,,,1.8,,
,27,0.18,,,,208.1,,0.02,,,,21.3,,,,1.8,,
,30,0.2,,,,209.8,,0.02,,,,21.3,,,,1.7,,
,33,0.22,,,,211.4,,0.02,,,,21.3,,,,1.6,,
,36,0.24,,,,213,,0.02,,,,21.3,,,,1.6,,
,39,0.26,,,,214.4,,0.02,,,,21.3,,,,1.4,,
,42,0.28,,,,215.7,,0.02,,,,21.3,,,,1.3,,
,45,0.3,,,,217.1,,0.02,,,,21.3,,,,1.4,,
,48,0.32,,,,218.3,,0.02,,,,21.3,,,,1.2,,
,51,0.34,,,,219.5,,0.02,,,,21.3,,,,1.2,,
,54,0.36,,,,220,,0.02,,,,21.3,,,,0.5,,
,57,0.38,,,,220.1,,0.02,,,,21.3,,,,0.1,,
,60,0.4,,,,220.1,,0.02,,,,21.3,,,,0,,
,64,0.42,,,,220.8,,0.02,,,,21.3,,,,0.7,,
,66,0.44,,,,221.8,,0.02,,,,21.3,,,,1,,
,70,0.46,,,,222.9,,0.02,,,,21.3,,,,1.1,,
,72,0.48,,,,223.9,,0.02,,,,21.3,,,,1,,
,76,0.5,,,,224.8,,0.02,,,,21.3,,,,0.9,,
,78,0.52,,,,225.7,,0.02,,,,21.3,,,,0.9,,
,82,0.54,,,,226.6,,0.02,,,,21.3,,,,0.9,,
,84,0.56,,,,227.5,,0.02,,,,21.3,,,,0.9,,
,88,0.58,,,,228.2,,0.02,,,,21.3,,,,0.7,,
,91,0.6,,,,229,,0.02,,,,21.3,,,,0.8,,
,94,0.62,,,,229.7,,0.02,,,,21.3,,,,0.7,,
,97,0.64,,,,230.5,,0.02,,,,21.3,,,,0.8,,
,100,0.66,,,,231.2,,0.02,,,,21.3,,,,0.7,,
,103,0.68,,,,231.9,,0.02,,,,21.3,,,,0.7,,
,106,0.7,,,,232.7,,0.02,,,,21.3,,,,0.8,,
,109,0.72,,,,233.3,,0.02,,,,21.3,,,,0.6,,
,112,0.74,,,,233.9,,0.02,,,,21.3,,,,0.6,,
,115,0.76,,,,234.6,,0.02,,,,21.3,,,,0.7,,
,118,0.78,,,,235.1,,0.02,,,,21.3,,,,0.5,,
,121,0.8,,,,235.7,,0.02,,,,21.3,,,,0.6,,
,124,0.82,,,,236.3,,0.02,,,,21.3,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-58.1,,,,,,21.1,,,,,,,
,2,,,,-58.1,,,,,,21.1,,,,0,,,
,3,,,,-58.1,,,,,,21.1,,,,0,,,
,4,,,,-58.1,,,,,,21.1,,,,0,,,
,5,,,,-58.1,,,,,,21.1,,,,0,,,
,6,,,,-58.2,,,,,,21.1,,,,-0.1,,,
,7,,,,-58.1,,,,,,21.1,,,,0.1,,,
,8,,,,-58.1,,,,,,21.1,,,,0,,,
,9,,,,-58.2,,,,,,21.1,,,,-0.1,,,
,10,,,,-58.2,,,,,,21.1,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-58.2,,,,,,21.1,,,,,,
,1,0.001,,,,-58.2,,,0.001,,,21.1,,0,,,,
,2,0.005,,,,-58.2,,,0.004,,,21.1,,0,,,,
,3,0.011,,,,-57.9,,,0.006,,,21.1,,0.3,,,,
,4,0.02,,,,-57,,,0.009,,,21.1,,0.9,,,,
,5,0.034,,,,-55.4,,,0.014,,,21.1,,1.6,,,,
,6,0.0555,,,,-52.6,,,0.0215,,,21.1,,2.8,,,,
,7,0.08,,,,-48.2,,,0.0245,,,21.1,,4.4,,,,
,8,0.1145,,,,-41.3,,,0.0345,,,21.1,,6.9,,,,
,9,0.157,,,,-32.4,,,0.0425,,,21.1,,8.9,,,,
,10,0.2085,,,,-21.3,,,0.0515,,,21.1,,11.1,,,,
,11,0.2705,,,,-10.2,,,0.062,,,21.1,,11.1,,,,
,12,0.3445,,,,2.1,,,0.074,,,21.1,,12.3,,,,
,13,0.421,,,,12.7,,,0.0765,,,21.1,,10.6,,,,
,14,0.518,,,,25.6,,,0.097,,,21.1,,12.9,,,,
,15,0.628,,,,41,,,0.11,,,21.1,,15.4,,,,
,16,0.751,,,,60.6,,,0.123,,,21.1,,19.6,,,,
,17,0.887,,,,82.2,,,0.136,,,21.1,,21.6,,,,
,18,0.959,,,,103.9,,,0.072,,,21.1,,21.7,,,,
,19,0.96,,,,103.3,,,0.001,,,21.1,,-0.6,,,,
,20,0.9635,,,,101.5,,,0.0035,,,21.1,,-1.8,,,,
,21,0.9685,,,,102.2,,,0.005,,,21.1,,0.7,,,,
,22,0.9765,,,,103.7,,,0.008,,,21.1,,1.5,,,,
,23,0.9875,,,,106.9,,,0.011,,,21.1,,3.2,,,,
,24,1.0025,,,,111.6,,,0.015,,,21.1,,4.7,,,,
,25,1.019,,,,116,,,0.0165,,,21.1,,4.4,,,,
,26,1.039,,,,123.3,,,0.02,,,21.1,,7.3,,,,
,27,1.059,,,,131.7,,,0.02,,,21.1,,8.4,,,,
,28,1.07,,,,137.8,,,0.011,,,21.1,,6.1,,,,
,29,1.0775,,,,140.6,,,0.0075,,,21.1,,2.8,,,,
,30,1.086,,,,143.9,,,0.0085,,,21.1,,3.3,,,,
,31,1.095,,,,148.1,,,0.009,,,21.1,,4.2,,,,
,32,1.1055,,,,152.8,,,0.0105,,,21.1,,4.7,,,,
,33,1.1125,,,,157.7,,,0.007,,,21.1,,4.9,,,,
,34,1.1155,,,,160.4,,,0.003,,,21.2,,2.7,,,,
,35,1.118,,,,162,,,0.0025,,,21.1,,1.6,,,,
,36,1.1215,,,,163.3,,,0.0035,,,21.2,,1.3,,,,
,37,1.126,,,,164.7,,,0.0045,,,21.2,,1.4,,,,
,38,1.1325,,,,166.6,,,0.0065,,,21.2,,1.9,,,,
,39,1.139,,,,169,,,0.0065,,,21.2,,2.4,,,,
,40,1.143,,,,171.2,,,0.004,,,21.2,,2.2,,,,
,41,1.1455,,,,172.4,,,0.0025,,,21.2,,1.2,,,,
,42,1.1485,,,,173.5,,,0.003,,,21.2,,1.1,,,,
,43,1.1515,,,,174.3,,,0.003,,,21.2,,0.8,,,,
,44,1.1555,,,,175.3,,,0.004,,,21.2,,1,,,,
,45,1.16,,,,176.4,,,0.0045,,,21.2,,1.1,,,,
,46,1.1635,,,,177.5,,,0.0035,,,21.2,,1.1,,,,
,47,1.166,,,,178.3,,,0.0025,,,21.2,,0.8,,,,
,48,1.1685,,,,179,,,0.0025,,,21.2,,0.7,,,,
,49,1.1705,,,,179.4,,,0.002,,,21.2,,0.4,,,,
,50,1.173,,,,180,,,0.0025,,,21.2,,0.6,,,,
,51,1.1755,,,,180.5,,,0.0025,,,21.2,,0.5,,,,
,52,1.178,,,,181.1,,,0.0025,,,21.2,,0.6,,,,
,53,1.1805,,,,181.7,,,0.0025,,,21.2,,0.6,,,,
,54,1.1815,,,,182.2,,,0.001,,,21.2,,0.5,,,,
,55,1.182,,,,182.4,,,0.0005,,,21.2,,0.2,,,,
,56,1.184,,,,182.7,,,0.002,,,21.2,,0.3,,,,
,57,1.185,,,,183,,,0.001,,,21.2,,0.3,,,,
,58,1.185,,,,183.2,,,0,,,21.2,,0.2,,,,
,59,1.187,,,,183.4,,,0.002,,,21.2,,0.2,,,,
,60,1.1885,,,,183.7,,,0.0015,,,21.2,,0.3,,,,
,61,1.189,,,,184,,,0.0005,,,21.2,,0.3,,,,
,,1.189,,,,184,,,,,,,,,,,,EP
,62,1.1895,,,,184.2,,,0.0005,,,21.2,,0.2,,,,
,63,1.1895,,,,184.3,,,0,,,21.2,,0.1,,,,
,64,1.1895,,,,184.3,,,0,,,21.2,,0,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.4,,,,,,21.5,,,,,,
,3,0.02,,,,188,,0.02,,,,21.5,,,,3.6,,
,6,0.04,,,,191.5,,0.02,,,,21.5,,,,3.5,,
,9,0.06,,,,194.8,,0.02,,,,21.5,,,,3.3,,
,12,0.08,,,,197.6,,0.02,,,,21.5,,,,2.8,,
,15,0.1,,,,200.3,,0.02,,,,21.5,,,,2.7,,
,18,0.12,,,,202.7,,0.02,,,,21.5,,,,2.4,,
,21,0.14,,,,204.9,,0.02,,,,21.5,,,,2.2,,
,24,0.16,,,,206.7,,0.02,,,,21.5,,,,1.8,,
,27,0.18,,,,208.5,,0.02,,,,21.5,,,,1.8,,
,30,0.2,,,,210.2,,0.02,,,,21.5,,,,1.7,,
,33,0.22,,,,211.8,,0.02,,,,21.5,,,,1.6,,
,36,0.24,,,,213.4,,0.02,,,,21.5,,,,1.6,,
,39,0.26,,,,214.8,,0.02,,,,21.5,,,,1.4,,
,42,0.28,,,,216.1,,0.02,,,,21.5,,,,1.3,,
,45,0.3,,,,217.5,,0.02,,,,21.5,,,,1.4,,
,48,0.32,,,,218.7,,0.02,,,,21.5,,,,1.2,,
,51,0.34,,,,219.9,,0.02,,,,21.5,,,,1.2,,
,54,0.36,,,,221,,0.02,,,,21.5,,,,1.1,,
,57,0.38,,,,221.9,,0.02,,,,21.5,,,,0.9,,
,60,0.4,,,,223,,0.02,,,,21.5,,,,1.1,,
,63,0.42,,,,224,,0.02,,,,21.5,,,,1,,
,66,0.44,,,,224.9,,0.02,,,,21.5,,,,0.9,,
,70,0.46,,,,225.8,,0.02,,,,21.5,,,,0.9,,
,72,0.48,,,,226.7,,0.02,,,,21.5,,,,0.9,,
,76,0.5,,,,227.6,,0.02,,,,21.5,,,,0.9,,
,78,0.52,,,,228.5,,0.02,,,,21.5,,,,0.9,,
,82,0.54,,,,229.3,,0.02,,,,21.5,,,,0.8,,
,85,0.56,,,,230,,0.02,,,,21.5,,,,0.7,,
,88,0.58,,,,230.7,,0.02,,,,21.5,,,,0.7,,
,91,0.6,,,,231.4,,0.02,,,,21.5,,,,0.7,,
,94,0.62,,,,232.2,,0.02,,,,21.5,,,,0.8,,
,97,0.64,,,,232.8,,0.02,,,,21.5,,,,0.6,,
,100,0.66,,,,233.5,,0.02,,,,21.5,,,,0.7,,
,103,0.68,,,,234.2,,0.02,,,,21.5,,,,0.7,,
,106,0.7,,,,234.8,,0.02,,,,21.5,,,,0.6,,
,109,0.72,,,,235.4,,0.02,,,,21.5,,,,0.6,,
,112,0.74,,,,236.1,,0.02,,,,21.5,,,,0.7,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 7/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/13",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-79.3,,,,,,21.2,,,,,,,
,2,,,,-79.3,,,,,,21.2,,,,0,,,
,3,,,,-79.3,,,,,,21.2,,,,0,,,
,4,,,,-79.3,,,,,,21.2,,,,0,,,
,5,,,,-79.3,,,,,,21.2,,,,0,,,
,6,,,,-79.3,,,,,,21.2,,,,0,,,
,7,,,,-79.3,,,,,,21.2,,,,0,,,
,8,,,,-79.3,,,,,,21.2,,,,0,,,
,9,,,,-79.4,,,,,,21.2,,,,-0.1,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 7/13",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/13",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-79.4,,,,,,21.2,,,,,,
,1,0.001,,,,-79.4,,,0.001,,,21.2,,0,,,,
,2,0.005,,,,-79.3,,,0.004,,,21.2,,0.1,,,,
,3,0.011,,,,-79.1,,,0.006,,,21.2,,0.2,,,,
,4,0.0195,,,,-78.5,,,0.0085,,,21.2,,0.6,,,,
,5,0.0335,,,,-77.4,,,0.014,,,21.2,,1.1,,,,
,6,0.054,,,,-75.5,,,0.0205,,,21.2,,1.9,,,,
,7,0.078,,,,-73,,,0.024,,,21.2,,2.5,,,,
,8,0.1115,,,,-69.1,,,0.0335,,,21.2,,3.9,,,,
,9,0.153,,,,-63,,,0.0415,,,21.2,,6.1,,,,
,10,0.2045,,,,-54.3,,,0.0515,,,21.2,,8.7,,,,
,11,0.267,,,,-42.3,,,0.0625,,,21.2,,12,,,,
,12,0.341,,,,-28.8,,,0.074,,,21.2,,13.5,,,,
