Titration Data Only,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,,,,,
,Time,,,,,Meas. value,,,,,,Temp.,,,dE,,,,,,,,,,
,[s],,,,,[mV],,,,,,[°C],,,[mV],,,,,,,,,,
,1,,,,,-27.0,,,,,,19.5,,,,,,,,,,,,,
,2,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,3,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,4,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,5,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,6,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,7,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,8,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,9,,,,,-27.1,,,,,,19.5,,,-0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EP) [1],,,,,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,,EP,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,,,,,,,
,8,,0.1140,,,,-29.0,,0.0340,,,,20.1,11.1,,,,,,,,,,,
,9,,0.1565,,,,-15.8,,0.0425,,,,20.1,13.2,,,,,,,,,,,
,10,,0.2080,,,,-1.7,,0.0515,,,,20.1,14.1,,,,,,,,,,,
,11,,0.2700,,,,11.4,,0.0620,,,,20.1,13.1,,,,,,,,,,,
,12,,0.3445,,,,26.8,,0.0745,,,,20.1,15.4,,,,,,,,,,,
,13,,0.4215,,,,39.0,,0.0770,,,,20.1,12.2,,,,,,,,,,,
,14,,0.5200,,,,52.9,,0.0985,,,,20.1,13.9,,,,,,,,,,,
,15,,0.6315,,,,67.3,,0.1115,,,,20.1,14.4,,,,,,,,,,,
,16,,0.7560,,,,92.1,,0.1245,,,,20.1,24.8,,,,,,,,,,,
,17,,0.8085,,,,107.0,,0.0525,,,,20.1,14.9,,,,,,,,,,,
,18,,0.8110,,,,99.6,,0.0025,,,,20.1,-7.4,,,,,,,,,,,
,19,,0.8140,,,,97.1,,0.0030,,,,20.1,-2.5,,,,,,,,,,,
,20,,0.8190,,,,97.6,,0.0050,,,,20.1,0.5,,,,,,,,,,,
,21,,0.8270,,,,99.9,,0.0080,,,,20.1,2.3,,,,,,,,,,,
,22,,0.8385,,,,102.8,,0.0115,,,,20.1,2.9,,,,,,,,,,,
,23,,0.8545,,,,108.0,,0.0160,,,,20.1,5.2,,,,,,,,,,,
,24,,0.8735,,,,114.0,,0.0190,,,,20.1,6.0,,,,,,,,,,,
,25,,0.8930,,,,122.2,,0.0195,,,,20.1,8.2,,,,,,,,,,,
,26,,0.9145,,,,129.8,,0.0215,,,,20.1,7.6,,,,,,,,,,,
,27,,0.9340,,,,138.2,,0.0195,,,,20.1,8.4,,,,,,,,,,,
,28,,0.9445,,,,144.5,,0.0105,,,,20.1,6.3,,,,,,,,,,,
,29,,0.9530,,,,148.6,,0.0085,,,,20.1,4.1,,,,,,,,,,,
,30,,0.9625,,,,152.6,,0.0095,,,,20.1,4.0,,,,,,,,,,,
,31,,0.9715,,,,156.8,,0.0090,,,,20.1,4.2,,,,,,,,,,,
,32,,0.9820,,,,161.4,,0.0105,,,,20.1,4.6,,,,,,,,,,,
,33,,0.9900,,,,165.4,,0.0080,,,,20.1,4.0,,,,,,,,,,,
,34,,0.9960,,,,168.4,,0.0060,,,,20.1,3.0,,,,,,,,,,,
,35,,1.0020,,,,170.7,,0.0060,,,,20.1,2.3,,,,,,,,,,,
,36,,1.0085,,,,173.0,,0.0065,,,,20.1,2.3,,,,,,,,,,,
,37,,1.0150,,,,175.1,,0.0065,,,,20.1,2.1,,,,,,,,,,,
,38,,1.0220,,,,177.4,,0.0070,,,,20.1,2.3,,,,,,,,,,,
,39,,1.0275,,,,179.5,,0.0055,,,,20.1,2.1,,,,,,,,,,,
,40,,1.0320,,,,180.9,,0.0045,,,,20.1,1.4,,,,,,,,,,,
,41,,1.0365,,,,182.3,,0.0045,,,,20.1,1.4,,,,,,,,,,,
,42,,1.0415,,,,183.3,,0.0050,,,,20.1,1.0,,,,,,,,,,,
,43,,1.0465,,,,184.5,,0.0050,,,,20.1,1.2,,,,,,,,,,,
,44,,1.0515,,,,185.8,,0.0050,,,,20.1,1.3,,,,,,,,,,,
,45,,1.0545,,,,186.7,,0.0030,,,,20.1,0.9,,,,,,,,,,,
,46,,1.0570,,,,187.5,,0.0025,,,,20.1,0.8,,,,,,,,,,,
,47,,1.0595,,,,188.1,,0.0025,,,,20.1,0.6,,,,,,,,,,,
,48,,1.0630,,,,188.7,,0.0035,,,,20.1,0.6,,,,,,,,,,,
,49,,1.0665,,,,189.3,,0.0035,,,,20.1,0.6,,,,,,,,,,,
,50,,1.0695,,,,190.0,,0.0030,,,,20.1,0.7,,,,,,,,,,,
,51,,1.0720,,,,190.6,,0.0025,,,,20.1,0.6,,,,,,,,,,,
,52,,1.0740,,,,191.1,,0.0020,,,,20.1,0.5,,,,,,,,,,,
,53,,1.0765,,,,191.5,,0.0025,,,,20.1,0.4,,,,,,,,,,,
,54,,1.0790,,,,192.0,,0.0025,,,,20.1,0.5,,,,,,,,,,,
,55,,1.0805,,,,192.4,,0.0015,,,,20.1,0.4,,,,,,,,,,,
,56,,1.0810,,,,192.7,,0.0005,,,,20.1,0.3,,,,,,,,,,,
,57,,1.0820,,,,192.9,,0.0010,,,,20.1,0.2,,,,,,,,,,,
,58,,1.0835,,,,193.1,,0.0015,,,,20.1,0.2,,,,,,,,,,,
,59,,1.0850,,,,193.4,,0.0015,,,,20.1,0.3,,,,,,,,,,,
,60,,1.0855,,,,193.6,,0.0005,,,,20.1,0.2,,,,,,,,,,,
,61,,1.0860,,,,193.8,,0.0005,,,,20.1,0.2,,,,,,,,,,,
,62,,1.0880,,,,193.9,,0.0020,,,,20.1,0.1,,,,,,,,,,,
,,,1.088667,,,,194.0,,,,,,,,,,,,,EP,,,,,
,63,,1.0900,,,,194.2,,0.0020,,,,20.1,0.3,,,,,,,,,,,
,64,,1.0900,,,,194.5,,0.0000,,,,20.1,0.3,,,,,,,,,,,
,65,,1.0900,,,,194.6,,0.0000,,,,20.1,0.1,,,,,,,,,,,
,66,,1.0900,,,,194.6,,0.0000,,,,20.1,0.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EQP) [2],,,,,,,,"Scope 1/1, Sample 10/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 10/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,dE/dV,,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,[mV/mL],,,,,,
,0,,0.0000,,,,195.0,,,,,,20.3,,,,,,,,,,,,
,3,,0.0200,,,,197.7,,0.0200,,,,20.3,2.7,,,,,,,,,,,
,6,,0.0400,,,,200.5,,0.0200,,,,20.3,2.8,,,,,,,,,,,
,9,,0.0600,,,,203.0,,0.0200,,,,20.3,2.5,,,,,,,,,,,
,12,,0.0800,,,,205.3,,0.0200,,,,20.3,2.3,,,,,,,,,,,
,15,,0.1000,,,,207.6,,0.0200,,,,20.3,2.3,,,,,105.06,,,,,,
,18,,0.1200,,,,209.6,,0.0200,,,,20.3,2.0,,,,,95.05,,,,,,
,21,,0.1400,,,,211.4,,0.0200,,,,20.3,1.8,,,,,87.34,,,,,,
,24,,0.1600,,,,213.0,,0.0200,,,,20.3,1.6,,,,,80.34,,,,,,
,27,,0.1800,,,,214.6,,0.0200,,,,20.3,1.6,,,,,75.04,,,,,,
,30,,0.2000,,,,216.0,,0.0200,,,,20.3,1.4,,,,,71.62,,,,,,
,33,,0.2200,,,,217.5,,0.0200,,,,20.3,1.5,,,,,68.71,,,,,,
,36,,0.2400,,,,218.8,,0.0200,,,,20.3,1.3,,,,,65.70,,,,,,
,39,,0.2600,,,,220.1,,0.0200,,,,20.3,1.3,,,,,62.72,,,,,,
,42,,0.2800,,,,221.3,,0.0200,,,,20.3,1.2,,,,,60.29,,,,,,
,45,,0.3000,,,,222.5,,0.0200,,,,20.3,1.2,,,,,57.21,,,,,,
,48,,0.3200,,,,223.6,,0.0200,,,,20.3,1.1,,,,,54.49,,,,,,
,51,,0.3400,,,,224.7,,0.0200,,,,20.3,1.1,,,,,51.21,,,,,,
,54,,0.3600,,,,225.7,,0.0200,,,,20.3,1.0,,,,,48.42,,,,,,
,57,,0.3800,,,,226.6,,0.0200,,,,20.3,0.9,,,,,46.43,,,,,,
,60,,0.4000,,,,227.5,,0.0200,,,,20.3,0.9,,,,,45.21,,,,,,
,63,,0.4200,,,,228.4,,0.0200,,,,20.3,0.9,,,,,44.49,,,,,,
,66,,0.4400,,,,229.3,,0.0200,,,,20.3,0.9,,,,,43.50,,,,,,
,69,,0.4600,,,,230.2,,0.0200,,,,20.3,0.9,,,,,42.28,,,,,,
,72,,0.4800,,,,231.0,,0.0200,,,,20.3,0.8,,,,,40.51,,,,,,
,76,,0.5000,,,,231.8,,0.0200,,,,20.3,0.8,,,,,39.00,,,,,,
,78,,0.5200,,,,232.5,,0.0200,,,,20.4,0.7,,,,,37.21,,,,,,
,82,,0.5400,,,,233.3,,0.0200,,,,20.4,0.8,,,,,35.70,,,,,,
,85,,0.5600,,,,234.0,,0.0200,,,,20.4,0.7,,,,,34.99,,,,,,
,88,,0.5800,,,,234.7,,0.0200,,,,20.4,0.7,,,,,34.23,,,,,,
,91,,0.6000,,,,235.3,,0.0200,,,,20.4,0.6,,,,,33.20,,,,,,
,94,,0.6200,,,,236.0,,0.0200,,,,20.4,0.7,,,,,32.49,,,,,,
,97,,0.6400,,,,236.7,,0.0200,,,,20.4,0.7,,,,,32.50,,,,,,
,100,,0.6600,,,,237.3,,0.0200,,,,20.4,0.6,,,,,32.51,,,,,,
,103,,0.6800,,,,237.9,,0.0200,,,,20.4,0.6,,,,,32.09,,,,,,
,106,,0.7000,,,,238.6,,0.0200,,,,20.4,0.7,,,,,30.78,,,,,,
,109,,0.7200,,,,239.2,,0.0200,,,,20.4,0.6,,,,,29.49,,,,,,
,112,,0.7400,,,,239.8,,0.0200,,,,20.4,0.6,,,,,28.01,,,,,,
,115,,0.7600,,,,240.3,,0.0200,,,,20.4,0.5,,,,,25.92,,,,,,
,118,,0.7800,,,,240.8,,0.0200,,,,20.4,0.5,,,,,24.92,,,,,,
,121,,0.8000,,,,241.3,,0.0200,,,,20.4,0.5,,,,,25.51,,,,,,
,124,,0.8200,,,,241.8,,0.0200,,,,20.4,0.5,,,,,25.42,,,,,,
,127,,0.8400,,,,242.3,,0.0200,,,,20.4,0.5,,,,,26.06,,,,,,
,130,,0.8600,,,,242.9,,0.0200,,,,20.4,0.6,,,,,26.10,,,,,,
,133,,0.8800,,,,243.4,,0.0200,,,,20.4,0.5,,,,,25.21,,,,,,
,136,,0.9000,,,,243.8,,0.0200,,,,20.4,0.4,,,,,24.29,,,,,,
,139,,0.9200,,,,244.4,,0.0200,,,,20.4,0.6,,,,,,,,,,,
,142,,0.9400,,,,244.8,,0.0200,,,,20.4,0.4,,,,,,,,,,,
,145,,0.9600,,,,245.2,,0.0200,,,,20.4,0.4,,,,,,,,,,,
,148,,0.9800,,,,245.7,,0.0200,,,,20.4,0.5,,,,,,,,,,,
,151,,1.0000,,,,246.1,,0.0200,,,,20.4,0.4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,,"Scope 1/1, Sample 11/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 11/19",,,,,,,,,,,,,,,,,,,,,
,Time,,,,,Meas. value,,,,,,Temp.,,,dE,,,,,,,,,,
,[s],,,,,[mV],,,,,,[°C],,,[mV],,,,,,,,,,
,1,,,,,-3.2,,,,,,20.0,,,,,,,,,,,,,
,2,,,,,-3.3,,,,,,20.0,,,-0.1,,,,,,,,,,
,3,,,,,-3.3,,,,,,20.0,,,0.0,,,,,,,,,,
,4,,,,,-3.3,,,,,,20.0,,,0.0,,,,,,,,,,
,5,,,,,-3.3,,,,,,20.0,,,0.0,,,,,,,,,,
,6,,,,,-3.4,,,,,,20.0,,,-0.1,,,,,,,,,,
,7,,,,,-3.4,,,,,,20.0,,,0.0,,,,,,,,,,
,8,,,,,-3.4,,,,,,20.0,,,0.0,,,,,,,,,,
,9,,,,,-3.5,,,,,,20.0,,,-0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EP) [1],,,,,,,,"Scope 1/1, Sample 11/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 11/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,,EP,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,,,,,,,
,0,,0.0000,,,,-3.7,,,,,,20.0,,,,,,,,,,,,
,1,,0.0010,,,,-3.8,,0.0010,,,,20.0,-0.1,,,,,,,,,,,
,2,,0.0050,,,,-3.8,,0.0040,,,,20.0,0.0,,,,,,,,,,,
,3,,0.0110,,,,-3.0,,0.0060,,,,20.0,0.8,,,,,,,,,,,
,4,,0.0195,,,,-0.7,,0.0085,,,,20.0,2.3,,,,,,,,,,,
,5,,0.0335,,,,3.1,,0.0140,,,,20.0,3.8,,,,,,,,,,,
,6,,0.0535,,,,7.8,,0.0200,,,,20.0,4.7,,,,,,,,,,,
,7,,0.0775,,,,12.4,,0.0240,,,,20.0,4.6,,,,,,,,,,,
,8,,0.1115,,,,17.7,,0.0340,,,,20.0,5.3,,,,,,,,,,,
,9,,0.1530,,,,23.5,,0.0415,,,,20.0,5.8,,,,,,,,,,,
,10,,0.2040,,,,29.0,,0.0510,,,,20.0,5.5,,,,,,,,,,,
,11,,0.2660,,,,37.0,,0.0620,,,,20.0,8.0,,,,,,,,,,,
,12,,0.3405,,,,46.9,,0.0745,,,,20.0,9.9,,,,,,,,,,,
,13,,0.4265,,,,54.4,,0.0860,,,,20.0,7.5,,,,,,,,,,,
,14,,0.5150,,,,64.8,,0.0885,,,,20.0,10.4,,,,,,,,,,,
,15,,0.6265,,,,77.9,,0.1115,,,,20.0,13.1,,,,,,,,,,,
,16,,0.7500,,,,91.9,,0.1235,,,,20.0,14.0,,,,,,,,,,,
,17,,0.8320,,,,107.3,,0.0820,,,,20.0,15.4,,,,,,,,,,,
,18,,0.8410,,,,104.2,,0.0090,,,,20.0,-3.1,,,,,,,,,,,
,19,,0.8520,,,,103.5,,0.0110,,,,20.0,-0.7,,,,,,,,,,,
,20,,0.8655,,,,106.5,,0.0135,,,,20.0,3.0,,,,,,,,,,,
,21,,0.8855,,,,112.7,,0.0200,,,,20.0,6.2,,,,,,,,,,,
,22,,0.9080,,,,118.9,,0.0225,,,,20.0,6.2,,,,,,,,,,,
,23,,0.9330,,,,127.2,,0.0250,,,,20.0,8.3,,,,,,,,,,,
,24,,0.9545,,,,134.8,,0.0215,,,,20.0,7.6,,,,,,,,,,,
,25,,0.9705,,,,139.8,,0.0160,,,,20.0,5.0,,,,,,,,,,,
,26,,0.9855,,,,145.9,,0.0150,,,,20.0,6.1,,,,,,,,,,,
,27,,1.0015,,,,152.6,,0.0160,,,,20.0,6.7,,,,,,,,,,,
,28,,1.0105,,,,158.6,,0.0090,,,,20.0,6.0,,,,,,,,,,,
,29,,1.0140,,,,162.0,,0.0035,,,,20.0,3.4,,,,,,,,,,,
,30,,1.0175,,,,163.8,,0.0035,,,,20.0,1.8,,,,,,,,,,,
,31,,1.0230,,,,165.6,,0.0055,,,,20.0,1.8,,,,,,,,,,,
,32,,1.0285,,,,167.7,,0.0055,,,,20.0,2.1,,,,,,,,,,,
,33,,1.0370,,,,170.0,,0.0085,,,,20.0,2.3,,,,,,,,,,,
,34,,1.0465,,,,173.0,,0.0095,,,,20.0,3.0,,,,,,,,,,,
,35,,1.0540,,,,175.9,,0.0075,,,,20.0,2.9,,,,,,,,,,,
,36,,1.0595,,,,178.0,,0.0055,,,,20.0,2.1,,,,,,,,,,,
,37,,1.0630,,,,179.2,,0.0035,,,,20.0,1.2,,,,,,,,,,,
,38,,1.0670,,,,180.3,,0.0040,,,,20.0,1.1,,,,,,,,,,,
,39,,1.0725,,,,181.6,,0.0055,,,,20.0,1.3,,,,,,,,,,,
,40,,1.0785,,,,182.9,,0.0060,,,,20.0,1.3,,,,,,,,,,,
,41,,1.0850,,,,184.4,,0.0065,,,,20.0,1.5,,,,,,,,,,,
,42,,1.0895,,,,185.8,,0.0045,,,,20.0,1.4,,,,,,,,,,,
,43,,1.0920,,,,186.7,,0.0025,,,,20.0,0.9,,,,,,,,,,,
,44,,1.0940,,,,187.4,,0.0020,,,,20.0,0.7,,,,,,,,,,,
,45,,1.0975,,,,187.8,,0.0035,,,,20.0,0.4,,,,,,,,,,,
,46,,1.1005,,,,188.7,,0.0030,,,,20.0,0.9,,,,,,,,,,,
,47,,1.1040,,,,189.4,,0.0035,,,,20.0,0.7,,,,,,,,,,,
,48,,1.1065,,,,189.9,,0.0025,,,,20.0,0.5,,,,,,,,,,,
,49,,1.1085,,,,190.4,,0.0020,,,,20.0,0.5,,,,,,,,,,,
,50,,1.1110,,,,190.8,,0.0025,,,,20.0,0.4,,,,,,,,,,,
,51,,1.1135,,,,191.4,,0.0025,,,,20.0,0.6,,,,,,,,,,,
,52,,1.1155,,,,191.8,,0.0020,,,,20.0,0.4,,,,,,,,,,,
,53,,1.1165,,,,192.1,,0.0010,,,,20.0,0.3,,,,,,,,,,,
,54,,1.1175,,,,192.5,,0.0010,,,,20.0,0.4,,,,,,,,,,,
,55,,1.1190,,,,192.6,,0.0015,,,,20.0,0.1,,,,,,,,,,,
,56,,1.1210,,,,193.1,,0.0020,,,,20.0,0.5,,,,,,,,,,,
,57,,1.1210,,,,193.2,,0.0000,,,,20.0,0.1,,,,,,,,,,,
,58,,1.1220,,,,193.4,,0.0010,,,,20.0,0.2,,,,,,,,,,,
,59,,1.1245,,,,193.6,,0.0025,,,,20.0,0.2,,,,,,,,,,,
,60,,1.1250,,,,193.8,,0.0005,,,,20.0,0.2,,,,,,,,,,,
,,,1.125667,,,,194.0,,,,,,,,,,,,,EP,,,,,
,61,,1.1260,,,,194.1,,0.0010,,,,20.0,0.3,,,,,,,,,,,
,62,,1.1265,,,,194.1,,0.0005,,,,20.0,0.0,,,,,,,,,,,
,63,,1.1265,,,,194.2,,0.0000,,,,20.0,0.1,,,,,,,,,,,
,64,,1.1265,,,,194.4,,0.0000,,,,20.0,0.2,,,,,,,,,,,
,64,,1.1265,,,,194.3,,0.0000,,,,20.0,-0.1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EQP) [2],,,,,,,,"Scope 1/1, Sample 11/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 11/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,dE/dV,,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,[mV/mL],,,,,,
,0,,0.0000,,,,194.7,,,,,,20.3,,,,,,,,,,,,
,3,,0.0200,,,,197.2,,0.0200,,,,20.3,2.5,,,,,,,,,,,
,6,,0.0400,,,,199.9,,0.0200,,,,20.3,2.7,,,,,,,,,,,
,9,,0.0600,,,,202.5,,0.0200,,,,20.3,2.6,,,,,,,,,,,
,12,,0.0800,,,,204.8,,0.0200,,,,20.3,2.3,,,,,,,,,,,
,15,,0.1000,,,,207.0,,0.0200,,,,20.3,2.2,,,,,103.30,,,,,,
,18,,0.1200,,,,208.9,,0.0200,,,,20.3,1.9,,,,,92.82,,,,,,
,21,,0.1400,,,,210.7,,0.0200,,,,20.3,1.8,,,,,85.06,,,,,,
,24,,0.1600,,,,212.3,,0.0200,,,,20.3,1.6,,,,,79.04,,,,,,
,27,,0.1800,,,,213.8,,0.0200,,,,20.3,1.5,,,,,74.33,,,,,,
,30,,0.2000,,,,215.3,,0.0200,,,,20.3,1.5,,,,,70.91,,,,,,
,33,,0.2200,,,,216.7,,0.0200,,,,20.3,1.4,,,,,67.91,,,,,,
,36,,0.2400,,,,218.0,,0.0200,,,,20.3,1.3,,,,,65.22,,,,,,
,39,,0.2600,,,,219.3,,0.0200,,,,20.3,1.3,,,,,62.49,,,,,,
,42,,0.2800,,,,220.5,,0.0200,,,,20.3,1.2,,,,,60.00,,,,,,
,45,,0.3000,,,,221.7,,0.0200,,,,20.3,1.2,,,,,57.51,,,,,,
,48,,0.3200,,,,222.8,,0.0200,,,,20.3,1.1,,,,,54.78,,,,,,
,51,,0.3400,,,,223.9,,0.0200,,,,20.3,1.1,,,,,51.22,,,,,,
,54,,0.3600,,,,224.9,,0.0200,,,,20.3,1.0,,,,,47.91,,,,,,
,57,,0.3800,,,,225.8,,0.0200,,,,20.3,0.9,,,,,45.43,,,,,,
,60,,0.4000,,,,226.7,,0.0200,,,,20.3,0.9,,,,,43.93,,,,,,
,64,,0.4200,,,,227.5,,0.0200,,,,20.3,0.8,,,,,42.91,,,,,,
,66,,0.4400,,,,228.4,,0.0200,,,,20.3,0.9,,,,,42.79,,,,,,
,70,,0.4600,,,,229.3,,0.0200,,,,20.3,0.9,,,,,42.29,,,,,,
,72,,0.4800,,,,230.1,,0.0200,,,,20.3,0.8,,,,,41.01,,,,,,
,76,,0.5000,,,,230.9,,0.0200,,,,20.3,0.8,,,,,39.29,,,,,,
,78,,0.5200,,,,231.7,,0.0200,,,,20.3,0.8,,,,,37.49,,,,,,
,82,,0.5400,,,,232.4,,0.0200,,,,20.3,0.7,,,,,35.93,,,,,,
,85,,0.5600,,,,233.1,,0.0200,,,,20.3,0.7,,,,,34.99,,,,,,
,88,,0.5800,,,,233.8,,0.0200,,,,20.3,0.7,,,,,34.00,,,,,,
,91,,0.6000,,,,234.5,,0.0200,,,,20.3,0.7,,,,,32.92,,,,,,
,94,,0.6200,,,,235.1,,0.0200,,,,20.3,0.6,,,,,32.49,,,,,,
,97,,0.6400,,,,235.8,,0.0200,,,,20.3,0.7,,,,,32.30,,,,,,
,100,,0.6600,,,,236.4,,0.0200,,,,20.3,0.6,,,,,31.71,,,,,,
,103,,0.6800,,,,237.0,,0.0200,,,,20.3,0.6,,,,,31.29,,,,,,
,106,,0.7000,,,,237.7,,0.0200,,,,20.3,0.7,,,,,30.58,,,,,,
,109,,0.7200,,,,238.3,,0.0200,,,,20.3,0.6,,,,,28.92,,,,,,
,112,,0.7400,,,,238.8,,0.0200,,,,20.3,0.5,,,,,28.30,,,,,,
,115,,0.7600,,,,239.4,,0.0200,,,,20.3,0.6,,,,,27.01,,,,,,
,118,,0.7800,,,,239.9,,0.0200,,,,20.3,0.5,,,,,25.61,,,,,,
,121,,0.8000,,,,240.4,,0.0200,,,,20.3,0.5,,,,,25.79,,,,,,
,124,,0.8200,,,,241.0,,0.0200,,,,20.3,0.6,,,,,25.51,,,,,,
,127,,0.8400,,,,241.4,,0.0200,,,,20.3,0.4,,,,,24.91,,,,,,
,130,,0.8600,,,,241.9,,0.0200,,,,20.3,0.5,,,,,25.09,,,,,,
,133,,0.8800,,,,242.5,,0.0200,,,,20.3,0.6,,,,,24.78,,,,,,
,136,,0.9000,,,,242.9,,0.0200,,,,20.3,0.4,,,,,24.21,,,,,,
,139,,0.9200,,,,243.4,,0.0200,,,,20.3,0.5,,,,,23.30,,,,,,
,142,,0.9400,,,,243.9,,0.0200,,,,20.3,0.5,,,,,21.98,,,,,,
,145,,0.9600,,,,244.3,,0.0200,,,,20.3,0.4,,,,,,,,,,,
,148,,0.9800,,,,244.7,,0.0200,,,,20.3,0.4,,,,,,,,,,,
,151,,1.0000,,,,245.1,,0.0200,,,,20.3,0.4,,,,,,,,,,,
,154,,1.0200,,,,245.6,,0.0200,,,,20.3,0.5,,,,,,,,,,,
,157,,1.0400,,,,246.0,,0.0200,,,,20.3,0.4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,,"Scope 1/1, Sample 12/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 12/19",,,,,,,,,,,,,,,,,,,,,
,Time,,,,,Meas. value,,,,,,Temp.,,,dE,,,,,,,,,,
,[s],,,,,[mV],,,,,,[°C],,,[mV],,,,,,,,,,
,1,,,,,-2.9,,,,,,19.9,,,,,,,,,,,,,
,2,,,,,-3.0,,,,,,19.9,,,-0.1,,,,,,,,,,
,3,,,,,-3.0,,,,,,19.9,,,0.0,,,,,,,,,,
,4,,,,,-3.0,,,,,,19.9,,,0.0,,,,,,,,,,
,5,,,,,-3.0,,,,,,19.9,,,0.0,,,,,,,,,,
,6,,,,,-3.1,,,,,,19.9,,,-0.1,,,,,,,,,,
,7,,,,,-3.1,,,,,,19.9,,,0.0,,,,,,,,,,
,8,,,,,-3.1,,,,,,19.9,,,0.0,,,,,,,,,,
,9,,,,,-3.1,,,,,,19.9,,,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EP) [1],,,,,,,,"Scope 1/1, Sample 12/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 12/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,,EP,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,,,,,,,
,0,,0.0000,,,,-3.3,,,,,,19.9,,,,,,,,,,,,
,1,,0.0010,,,,-3.5,,0.0010,,,,19.9,-0.2,,,,,,,,,,,
,2,,0.0050,,,,-3.4,,0.0040,,,,19.9,0.1,,,,,,,,,,,
,3,,0.0110,,,,-2.6,,0.0060,,,,19.9,0.8,,,,,,,,,,,
,4,,0.0200,,,,-0.5,,0.0090,,,,19.9,2.1,,,,,,,,,,,
,5,,0.0340,,,,3.2,,0.0140,,,,19.9,3.7,,,,,,,,,,,
,6,,0.0550,,,,7.9,,0.0210,,,,19.9,4.7,,,,,,,,,,,
,7,,0.0800,,,,12.9,,0.0250,,,,19.9,5.0,,,,,,,,,,,
,8,,0.1145,,,,18.2,,0.0345,,,,19.9,5.3,,,,,,,,,,,
,9,,0.1570,,,,24.5,,0.0425,,,,19.9,6.3,,,,,,,,,,,
,10,,0.2085,,,,31.2,,0.0515,,,,19.9,6.7,,,,,,,,,,,
,11,,0.2705,,,,37.4,,0.0620,,,,19.9,6.2,,,,,,,,,,,
,12,,0.3445,,,,46.0,,0.0740,,,,19.9,8.6,,,,,,,,,,,
,13,,0.4210,,,,54.4,,0.0765,,,,19.9,8.4,,,,,,,,,,,
,14,,0.5195,,,,63.7,,0.0985,,,,19.9,9.3,,,,,,,,,,,
