"Date","Time","Temp","SpCond","Cond","Resist","Sal","Press","Depth","pH","pH","Turbid+","Chl","Chl","TDS","ODOsat","ODO","Battery"
"2020/12/18","20:55:14",11.53,48417,35963,27.8064,31.49,3.499,2.407,7.81,-58.5,5.3,1.91,0.44,31.47,87.3,7.79,12.5
"2020/12/18","21:01:14",11.53,48457,35994,27.7823,31.51,3.513,2.416,7.80,-58.2,3.7,1.06,0.24,31.49,86.1,7.68,12.5
"2020/12/18","21:07:14",11.53,48500,36025,27.7582,31.55,3.519,2.421,7.80,-58.1,3.5,1.71,0.39,31.52,86.0,7.68,12.5
"2020/12/18","21:13:14",11.53,48507,36031,27.7536,31.55,3.539,2.434,7.80,-58.2,3.0,0.92,0.21,31.53,85.7,7.65,12.5
"2020/12/18","21:19:13",11.53,48541,36057,27.7341,31.57,3.555,2.445,7.81,-58.3,4.1,1.50,0.35,31.55,85.7,7.65,12.4
"2020/12/18","21:25:14",11.53,48569,36075,27.7198,31.59,3.563,2.451,7.81,-58.5,3.6,1.92,0.44,31.57,86.1,7.69,12.5
"2020/12/18","21:31:14",11.53,48570,36075,27.7198,31.60,3.596,2.474,7.81,-58.7,24.2,2.23,0.51,31.57,86.7,7.74,12.4
"2020/12/18","21:37:13",11.53,48615,36108,27.6943,31.63,3.597,2.475,7.81,-58.6,22.6,1.81,0.42,31.59,87.3,7.79,12.4
"2020/12/18","21:43:14",11.53,48641,36128,27.6794,31.65,3.603,2.478,7.81,-58.7,28.5,1.88,0.43,31.61,87.5,7.81,12.4
"2020/12/18","21:49:14",11.53,48632,36124,27.6824,31.64,3.605,2.480,7.81,-58.8,31.4,1.24,0.29,31.61,87.3,7.79,12.4
"2020/12/18","21:55:14",11.53,48655,36140,27.6704,31.66,3.604,2.479,7.81,-58.7,26.8,1.19,0.27,31.62,87.3,7.79,12.5
"2020/12/18","22:01:13",11.53,48650,36137,27.6726,31.65,3.607,2.481,7.81,-58.7,32.8,1.93,0.45,31.62,87.2,7.78,12.5
"2020/12/18","22:07:13",11.53,48667,36148,27.6637,31.67,3.603,2.478,7.81,-58.7,25.7,2.10,0.48,31.63,87.0,7.76,12.4
"2020/12/18","22:13:14",11.53,48644,36133,27.6756,31.65,3.591,2.470,7.81,-58.7,56.1,2.64,0.61,31.61,87.1,7.77,12.5
"2020/12/18","22:19:14",11.54,48660,36146,27.6659,31.66,3.569,2.455,7.81,-58.8,13.2,2.31,0.53,31.62,87.4,7.79,12.5
"2020/12/18","22:25:14",11.53,48682,36161,27.6540,31.68,3.558,2.447,7.81,-58.7,11.6,2.38,0.55,31.64,87.3,7.79,12.3
"2020/12/18","22:31:14",11.53,48700,36174,27.6442,31.69,3.532,2.429,7.81,-58.8,12.3,1.71,0.39,31.65,87.4,7.79,12.4
"2020/12/18","22:37:14",11.53,48716,36185,27.6360,31.70,3.520,2.421,7.81,-58.8,8.5,1.26,0.29,31.66,87.1,7.77,12.5
"2020/12/18","22:43:14",11.53,48728,36192,27.6301,31.71,3.507,2.412,7.81,-58.8,8.2,1.65,0.38,31.67,87.3,7.78,12.5
"2020/12/18","22:49:13",11.53,48738,36198,27.6256,31.72,3.478,2.392,7.81,-58.8,8.3,2.49,0.57,31.68,87.2,7.78,12.4
"2020/12/18","22:55:13",11.53,48747,36204,27.6211,31.72,3.444,2.369,7.81,-58.8,7.4,2.48,0.57,31.68,87.1,7.77,12.4
"2020/12/18","23:01:13",11.53,48747,36204,27.6211,31.72,3.416,2.349,7.81,-58.8,7.9,2.12,0.49,31.68,87.3,7.79,12.5
"2020/12/18","23:07:13",11.53,48749,36205,27.6204,31.72,3.385,2.328,7.81,-58.8,6.4,2.15,0.49,31.68,87.2,7.78,12.5
"2020/12/18","23:13:14",11.53,48748,36205,27.6204,31.72,3.347,2.302,7.81,-58.8,7.8,2.33,0.54,31.68,87.4,7.79,12.5
"2020/12/18","23:19:14",11.53,48749,36206,27.6196,31.72,3.319,2.283,7.81,-58.8,6.8,1.29,0.29,31.68,87.3,7.79,12.3
"2020/12/18","23:25:14",11.53,48740,36199,27.6249,31.72,3.280,2.256,7.81,-58.8,6.1,2.44,0.56,31.68,87.3,7.79,12.5
"2020/12/18","23:31:14",11.53,48738,36198,27.6256,31.72,3.238,2.227,7.81,-58.8,4.3,1.65,0.38,31.68,87.2,7.78,12.5
"2020/12/18","23:37:14",11.53,48735,36196,27.6271,31.71,3.209,2.207,7.81,-58.8,6.4,2.47,0.56,31.67,87.2,7.78,12.5
"2020/12/18","23:43:14",11.53,48717,36185,27.6360,31.70,3.154,2.170,7.81,-58.8,4.8,1.08,0.25,31.66,87.3,7.79,12.5
"2020/12/18","23:49:14",11.54,48691,36169,27.6480,31.68,3.096,2.130,7.81,-58.7,4.0,1.70,0.39,31.64,87.1,7.77,12.5
"2020/12/18","23:55:14",11.54,48668,36153,27.6599,31.67,3.043,2.093,7.81,-58.7,4.0,2.12,0.49,31.63,87.1,7.77,12.5
"2020/12/19","00:01:14",11.54,48594,36102,27.6996,31.61,3.002,2.065,7.81,-58.6,4.3,1.21,0.28,31.58,87.0,7.76,12.5
"2020/12/19","00:07:14",11.54,48585,36091,27.7078,31.61,2.938,2.021,7.81,-58.6,4.8,2.12,0.48,31.58,87.0,7.76,12.5
"2020/12/19","00:13:14",11.54,48475,36012,27.7687,31.53,2.874,1.977,7.81,-58.6,5.8,0.70,0.16,31.50,87.1,7.77,12.5
"2020/12/19","00:19:14",11.55,48389,35955,27.8124,31.47,2.799,1.925,7.81,-58.6,8.1,2.67,0.61,31.45,87.0,7.77,12.5
"2020/12/19","00:25:13",11.55,48390,35962,27.8072,31.47,2.751,1.893,7.81,-58.7,12.2,2.59,0.59,31.45,87.2,7.78,12.4
"2020/12/19","00:31:14",11.56,48285,35891,27.8624,31.39,2.679,1.843,7.81,-58.7,11.7,2.69,0.62,31.38,87.2,7.79,12.5
"2020/12/19","00:37:14",11.57,48251,35870,27.8783,31.37,2.611,1.796,7.81,-58.7,10.8,1.85,0.42,31.36,87.2,7.79,12.5
"2020/12/19","00:43:14",11.58,47981,35680,28.0271,31.17,2.551,1.755,7.81,-58.8,12.7,3.06,0.70,31.18,87.7,7.84,12.4
"2020/12/19","00:49:14",11.59,47810,35563,28.1195,31.05,2.472,1.701,7.82,-58.9,11.6,2.46,0.56,31.07,88.0,7.87,12.5
"2020/12/19","00:55:14",11.58,47864,35593,28.0955,31.09,2.407,1.656,7.82,-58.9,12.2,2.09,0.48,31.11,88.0,7.87,12.3
"2020/12/19","01:01:14",11.58,47542,35357,28.2826,30.86,2.342,1.612,7.82,-59.1,14.5,2.33,0.54,30.90,88.7,7.94,12.5
"2020/12/19","01:07:14",11.60,46842,34854,28.6915,30.35,2.274,1.566,7.83,-59.6,14.2,1.82,0.42,30.44,89.8,8.07,12.5
"2020/12/19","01:13:14",11.62,46198,34391,29.0776,29.89,2.217,1.527,7.84,-60.0,14.8,3.31,0.76,30.02,90.9,8.19,12.5
"2020/12/19","01:19:14",11.65,45483,33889,29.5083,29.38,2.162,1.490,7.84,-60.2,26.0,3.91,0.90,29.56,91.8,8.29,12.5
"2020/12/19","01:25:14",11.64,45255,33709,29.6656,29.22,2.094,1.443,7.84,-60.1,13.0,3.04,0.70,29.41,91.9,8.30,12.5
"2020/12/19","01:31:13",11.65,45114,33608,29.7544,29.12,2.036,1.403,7.84,-60.1,12.5,2.82,0.65,29.32,91.8,8.30,12.5
"2020/12/19","01:37:13",11.63,45006,33512,29.8403,29.04,1.972,1.359,7.84,-60.0,9.6,2.48,0.57,29.25,91.8,8.31,12.5
"2020/12/19","01:43:14",11.63,45034,33536,29.8185,29.06,1.913,1.319,7.83,-59.9,8.2,2.26,0.52,29.27,91.6,8.29,12.5
"2020/12/19","01:49:14",11.64,45172,33647,29.7199,29.16,1.856,1.279,7.83,-59.6,7.8,2.76,0.64,29.36,91.2,8.25,12.5
"2020/12/19","01:55:13",11.64,45344,33775,29.6073,29.28,1.780,1.227,7.83,-59.6,8.9,2.37,0.54,29.47,91.0,8.22,12.5
"2020/12/19","02:01:14",11.66,45503,33907,29.4922,29.40,1.732,1.194,7.83,-59.4,7.9,2.45,0.56,29.57,90.7,8.19,12.4
"2020/12/19","02:07:14",11.64,45522,33910,29.4896,29.41,1.674,1.154,7.83,-59.4,9.5,2.89,0.66,29.58,90.5,8.17,12.5
"2020/12/19","02:13:14",11.64,45631,33983,29.4261,29.49,1.618,1.115,7.83,-59.4,9.4,2.15,0.50,29.66,90.5,8.17,12.5
"2020/12/19","02:19:14",11.64,45652,33999,29.4126,29.50,1.541,1.062,7.83,-59.5,8.9,2.43,0.56,29.67,90.6,8.17,12.5
"2020/12/19","02:25:14",11.64,45587,33957,29.4489,29.45,1.504,1.036,7.83,-59.5,8.3,1.89,0.43,29.63,90.7,8.18,12.5
"2020/12/19","02:31:14",11.65,45541,33925,29.4769,29.42,1.442,0.994,7.83,-59.6,8.8,2.38,0.54,29.60,90.9,8.21,12.5
"2020/12/19","02:37:14",11.65,45467,33877,29.5185,29.37,1.411,0.972,7.83,-59.6,9.4,2.12,0.49,29.55,90.9,8.20,12.5
"2020/12/19","02:43:14",11.66,45345,33790,29.5945,29.28,1.331,0.918,7.83,-59.4,8.6,2.95,0.67,29.47,90.9,8.20,12.4
"2020/12/19","02:49:13",11.65,45291,33740,29.6382,29.24,1.293,0.891,7.83,-59.5,8.4,2.44,0.56,29.43,90.8,8.21,12.5
"2020/12/19","02:55:14",11.65,45170,33652,29.7156,29.16,1.252,0.863,7.83,-59.5,8.9,2.96,0.68,29.36,90.9,8.21,12.5
"2020/12/19","03:01:14",11.65,45131,33625,29.7397,29.13,1.211,0.835,7.83,-59.5,8.8,3.37,0.77,29.33,90.9,8.22,12.5
"2020/12/19","03:07:14",11.66,44950,33496,29.8542,29.00,1.178,0.812,7.83,-59.6,7.7,2.06,0.47,29.21,91.1,8.24,12.5
"2020/12/19","03:13:14",11.67,44826,33410,29.9310,28.91,1.150,0.793,7.83,-59.8,8.7,3.27,0.75,29.13,91.5,8.28,12.5
"2020/12/19","03:19:14",11.68,44780,33386,29.9529,28.88,1.116,0.769,7.83,-59.8,8.6,2.93,0.67,29.10,91.8,8.30,12.5
"2020/12/19","03:25:14",11.69,44706,33337,29.9967,28.83,1.057,0.728,7.83,-59.9,9.5,4.02,0.92,29.05,92.1,8.33,12.5
"2020/12/19","03:31:13",11.70,44650,33307,30.0240,28.79,1.029,0.710,7.84,-60.0,10.4,2.59,0.59,29.02,92.2,8.34,12.5
"2020/12/19","03:37:13",11.70,44624,33286,30.0425,28.77,0.994,0.685,7.84,-60.1,10.6,3.08,0.70,29.00,92.3,8.36,12.4
"2020/12/19","03:43:14",11.69,44889,33477,29.8716,28.96,0.961,0.663,7.83,-59.9,13.9,3.27,0.75,29.17,92.0,8.32,12.5
"2020/12/19","03:49:14",11.66,45304,33762,29.6193,29.25,0.924,0.637,7.83,-59.4,16.9,3.24,0.74,29.44,91.0,8.22,12.5
"2020/12/19","03:55:14",11.64,45584,33951,29.4540,29.45,0.884,0.609,7.82,-59.2,16.5,2.54,0.58,29.62,90.4,8.16,12.7
"2020/12/19","04:01:14",11.63,45681,34017,29.3974,29.52,0.860,0.592,7.82,-59.1,17.6,3.31,0.76,29.69,89.9,8.11,12.5
"2020/12/19","04:07:14",11.63,45576,33937,29.4667,29.45,0.825,0.569,7.82,-59.1,16.7,2.84,0.65,29.62,89.9,8.12,12.4
"2020/12/19","04:13:14",11.62,45473,33854,29.5390,29.37,0.807,0.556,7.82,-59.1,15.8,2.49,0.57,29.55,90.1,8.13,12.4
"2020/12/19","04:19:14",11.61,45372,33766,29.6159,29.30,0.784,0.540,7.82,-59.3,16.7,2.69,0.62,29.49,90.4,8.17,12.5
"2020/12/19","04:25:14",11.59,45229,33644,29.7233,29.20,0.769,0.530,7.83,-59.4,15.9,1.96,0.45,29.39,90.5,8.19,12.5
"2020/12/19","04:31:14",11.56,44966,33426,29.9170,29.01,0.743,0.512,7.83,-59.8,15.0,3.38,0.78,29.22,91.1,8.26,12.5
"2020/12/19","04:37:14",11.54,44391,32981,30.3200,28.60,0.731,0.504,7.84,-60.3,13.4,3.75,0.86,28.85,92.4,8.40,12.5
"2020/12/19","04:43:14",11.54,44364,32961,30.3389,28.58,0.731,0.504,7.84,-60.2,13.8,3.64,0.83,28.83,92.5,8.41,12.5
"2020/12/19","04:49:14",11.53,44186,32819,30.4698,28.45,0.723,0.499,7.84,-60.4,12.7,2.85,0.66,28.72,92.8,8.45,12.6
"2020/12/19","04:55:14",11.50,44226,32825,30.4644,28.48,0.717,0.494,7.84,-60.3,12.5,3.04,0.70,28.74,92.6,8.43,12.5
"2020/12/19","05:01:14",11.49,44137,32752,30.5325,28.41,0.722,0.498,7.84,-60.3,11.8,3.67,0.84,28.68,92.5,8.43,12.5
"2020/12/19","05:07:14",11.57,44064,32757,30.5279,28.36,0.730,0.503,7.83,-59.6,12.6,3.18,0.73,28.64,91.3,8.31,12.5
"2020/12/19","05:13:13",11.54,43926,32637,30.6403,28.26,0.745,0.514,7.83,-59.7,13.0,3.13,0.72,28.55,91.4,8.32,12.5
"2020/12/19","05:19:14",11.58,43815,32588,30.6862,28.19,0.760,0.524,7.83,-59.4,14.2,3.03,0.70,28.48,91.0,8.29,12.5
"2020/12/19","05:25:14",11.58,43647,32461,30.8062,28.07,0.780,0.538,7.83,-59.4,12.9,3.16,0.72,28.37,91.0,8.30,12.5
"2020/12/19","05:31:14",11.58,43560,32396,30.8675,28.01,0.783,0.540,7.83,-59.4,12.2,2.32,0.53,28.31,91.0,8.30,12.5
"2020/12/19","05:37:14",11.59,43491,32350,30.9122,27.96,0.798,0.551,7.82,-59.3,12.8,3.47,0.80,28.26,90.8,8.28,12.5
"2020/12/19","05:43:14",11.61,43265,32196,31.0594,27.80,0.816,0.563,7.82,-59.3,12.0,2.49,0.57,28.12,90.9,8.30,12.5
"2020/12/19","05:49:14",11.61,43104,32080,31.1720,27.68,0.833,0.575,7.82,-59.2,12.1,2.57,0.59,28.01,90.9,8.30,12.5
"2020/12/19","05:55:14",11.61,42916,31939,31.3092,27.55,0.846,0.584,7.82,-59.3,11.0,3.13,0.72,27.89,91.0,8.32,12.5
"2020/12/19","06:01:14",11.61,42867,31908,31.3403,27.51,0.868,0.599,7.82,-59.2,10.9,3.00,0.69,27.86,90.9,8.31,12.5
"2020/12/19","06:07:14",11.61,42814,31865,31.3826,27.48,0.910,0.628,7.82,-59.2,10.9,2.99,0.69,27.82,90.8,8.30,12.5
"2020/12/19","06:13:14",11.61,42712,31791,31.4554,27.41,0.938,0.647,7.82,-59.2,9.9,2.64,0.61,27.76,90.8,8.31,12.5
"2020/12/19","06:19:14",11.61,42710,31791,31.4559,27.40,0.975,0.673,7.82,-59.1,9.7,2.40,0.55,27.76,90.7,8.29,12.3
"2020/12/19","06:25:14",11.60,42586,31690,31.5557,27.31,1.003,0.692,7.82,-59.2,9.4,2.32,0.53,27.68,90.8,8.31,12.5
"2020/12/19","06:31:14",11.60,42392,31545,31.7008,27.18,1.050,0.725,7.82,-59.3,10.9,2.51,0.58,27.55,91.3,8.37,12.5
"2020/12/19","06:37:14",11.60,42368,31528,31.7175,27.16,1.090,0.753,7.82,-59.2,9.1,2.02,0.46,27.53,91.0,8.34,12.4
"2020/12/19","06:43:14",11.61,42420,31568,31.6777,27.20,1.139,0.786,7.82,-58.9,8.3,2.48,0.57,27.57,90.4,8.28,12.5
"2020/12/19","06:49:13",11.60,42412,31556,31.6895,27.19,1.175,0.811,7.82,-58.9,6.7,2.96,0.68,27.56,90.4,8.28,12.4
"2020/12/19","06:55:14",11.59,42253,31432,31.8150,27.08,1.230,0.849,7.82,-59.1,8.1,1.71,0.39,27.46,90.8,8.32,12.5
"2020/12/19","07:01:14",11.57,41994,31219,32.0320,26.89,1.285,0.887,7.82,-59.2,6.8,2.10,0.48,27.29,90.9,8.35,12.5
"2020/12/19","07:07:14",11.56,41791,31065,32.1906,26.75,1.329,0.917,7.82,-59.2,6.4,2.45,0.56,27.16,91.1,8.38,12.7
"2020/12/19","07:13:14",11.56,41726,31014,32.2438,26.70,1.385,0.956,7.82,-59.1,6.2,1.56,0.36,27.12,91.0,8.37,12.5
"2020/12/19","07:19:14",11.55,41668,30967,32.2926,26.66,1.442,0.995,7.82,-59.1,5.9,2.60,0.60,27.08,90.7,8.35,12.5
"2020/12/19","07:25:14",11.56,41648,30956,32.3043,26.65,1.500,1.036,7.82,-59.1,5.0,1.95,0.45,27.07,90.9,8.36,12.5
"2020/12/19","07:31:14",11.56,41652,30958,32.3018,26.65,1.553,1.072,7.81,-58.8,5.1,1.43,0.33,27.07,89.8,8.26,12.5
"2020/12/19","07:37:14",11.55,41656,30958,32.3018,26.65,1.607,1.110,7.81,-58.6,4.5,1.23,0.28,27.07,89.7,8.25,12.5
"2020/12/19","07:43:14",11.55,41663,30962,32.2972,26.66,1.662,1.148,7.81,-58.6,6.1,2.13,0.49,27.08,89.8,8.26,12.5
"2020/12/19","07:49:13",11.56,41665,30966,32.2936,26.66,1.718,1.187,7.81,-58.8,4.2,2.28,0.52,27.08,89.8,8.27,12.4
"2020/12/19","07:55:14",11.56,41700,30993,32.2651,26.69,1.766,1.219,7.82,-59.0,4.5,2.24,0.51,27.10,90.3,8.31,12.5
"2020/12/19","08:01:14",11.56,41720,31009,32.2484,26.70,1.820,1.257,7.81,-58.8,5.4,1.71,0.39,27.11,90.3,8.31,12.5
"2020/12/19","08:07:14",11.57,41745,31034,32.2225,26.72,1.879,1.297,7.81,-58.7,4.2,2.53,0.58,27.13,89.8,8.26,12.5
"2020/12/19","08:13:14",11.56,41788,31061,32.1946,26.75,1.931,1.333,7.81,-58.8,4.6,1.82,0.42,27.16,89.8,8.26,12.5
"2020/12/19","08:19:14",11.56,41817,31081,32.1744,26.77,1.979,1.366,7.81,-58.7,4.3,1.63,0.37,27.18,89.6,8.23,12.5
"2020/12/19","08:25:14",11.57,41840,31106,32.1476,26.78,2.034,1.404,7.82,-58.9,5.2,1.86,0.43,27.19,89.5,8.23,12.5
"2020/12/19","08:31:14",11.58,41948,31194,32.0576,26.86,2.084,1.439,7.82,-59.0,5.3,2.75,0.63,27.26,89.3,8.20,12.5
"2020/12/19","08:37:14",11.57,42018,31240,32.0100,26.91,2.139,1.476,7.82,-59.1,5.4,2.28,0.52,27.31,89.7,8.23,12.3
"2020/12/19","08:43:14",11.57,42003,31228,32.0225,26.90,2.191,1.513,7.82,-59.0,4.3,2.46,0.56,27.30,89.6,8.23,12.4
"2020/12/19","08:49:14",11.57,42016,31240,32.0100,26.91,2.238,1.545,7.82,-59.0,5.1,1.97,0.45,27.31,89.6,8.23,12.5
"2020/12/19","08:55:14",11.57,42058,31270,31.9795,26.94,2.281,1.575,7.82,-58.8,5.3,1.88,0.43,27.33,89.1,8.18,12.5
"2020/12/19","09:01:14",11.61,44799,33345,29.9897,28.89,2.316,1.596,7.81,-58.5,12.7,2.93,0.67,29.11,88.1,7.98,12.5
"2020/12/19","09:07:14",11.61,44190,32887,30.4074,28.45,2.360,1.627,7.81,-58.3,7.3,1.39,0.32,28.72,88.5,8.05,12.4
"2020/12/19","09:13:14",11.60,46068,34276,29.1746,29.80,2.393,1.648,7.81,-58.7,10.4,2.81,0.64,29.94,88.4,7.97,12.5
"2020/12/19","09:19:13",11.58,46074,34268,29.1821,29.80,2.439,1.680,7.81,-58.7,9.1,2.80,0.64,29.94,88.7,8.00,12.5
"2020/12/19","09:25:14",11.55,44034,32724,30.5589,28.34,2.488,1.716,7.81,-58.8,5.4,2.80,0.64,28.62,88.8,8.08,12.4
"2020/12/19","09:31:14",11.58,44396,33014,30.2904,28.60,2.541,1.752,7.81,-58.8,6.4,2.18,0.50,28.85,88.6,8.05,12.3
"2020/12/19","09:37:13",11.59,44887,33392,29.9476,28.95,2.580,1.778,7.81,-58.5,6.1,1.94,0.45,29.17,88.4,8.01,12.5
"2020/12/19","09:43:14",11.59,45688,33989,29.4210,29.52,2.627,1.810,7.81,-58.3,5.6,2.83,0.65,29.69,87.7,7.92,12.5
"2020/12/19","09:49:14",11.59,45949,34180,29.2571,29.71,2.659,1.832,7.81,-58.5,10.7,1.71,0.39,29.86,87.3,7.87,12.5
"2020/12/19","09:55:14",11.59,46083,34276,29.1746,29.81,2.704,1.863,7.81,-58.5,4.0,1.86,0.43,29.95,87.2,7.86,12.5
"2020/12/19","10:01:14",11.59,46353,34478,29.0043,30.00,2.747,1.892,7.81,-58.5,6.1,1.61,0.37,30.13,87.2,7.86,12.5
"2020/12/19","10:07:14",11.59,46670,34714,28.8069,30.23,2.777,1.913,7.81,-58.6,8.0,3.17,0.73,30.33,87.7,7.88,12.4
"2020/12/19","10:13:14",11.59,46883,34874,28.6746,30.38,2.807,1.933,7.81,-58.7,6.5,1.92,0.44,30.47,87.9,7.89,12.4
"2020/12/19","10:19:14",11.59,46911,34896,28.6561,30.40,2.845,1.959,7.81,-58.7,9.0,3.18,0.73,30.49,87.4,7.85,12.3
"2020/12/19","10:25:14",11.59,46935,34914,28.6417,30.42,2.887,1.988,7.81,-58.6,8.0,1.97,0.45,30.50,87.9,7.89,12.5
"2020/12/19","10:31:14",11.59,46678,34721,28.8012,30.23,2.899,1.996,7.81,-58.7,5.6,2.70,0.62,30.34,87.6,7.88,12.4
"2020/12/19","10:37:14",11.58,46366,34484,28.9986,30.01,2.971,2.046,7.81,-58.5,4.7,1.96,0.45,30.13,87.5,7.88,12.5
"2020/12/19","10:43:14",11.58,46552,34616,28.8882,30.14,2.996,2.063,7.81,-58.5,9.6,1.80,0.41,30.25,88.1,7.93,12.5
"2020/12/19","10:49:14",11.56,46199,34335,29.1248,29.89,3.028,2.086,7.81,-58.7,4.2,2.49,0.57,30.02,87.8,7.92,12.5
"2020/12/19","10:55:14",11.56,46130,34287,29.1654,29.84,3.033,2.089,7.82,-58.8,5.1,1.82,0.42,29.98,88.4,7.97,12.5
"2020/12/19","11:01:14",11.59,46725,34754,28.7737,30.27,3.081,2.122,7.81,-58.5,4.6,1.42,0.32,30.37,87.7,7.88,12.5
"2020/12/19","11:07:14",11.59,46937,34914,28.6417,30.42,3.094,2.130,7.81,-58.5,7.5,1.72,0.39,30.50,87.2,7.83,12.3
"2020/12/19","11:13:14",11.59,47205,35116,28.4768,30.61,3.133,2.157,7.81,-58.7,14.5,2.22,0.51,30.68,88.0,7.90,12.5
"2020/12/19","11:19:14",11.59,47277,35171,28.4326,30.67,3.153,2.170,7.81,-58.7,8.4,2.58,0.59,30.73,88.2,7.90,12.5
"2020/12/19","11:25:14",11.60,47327,35210,28.4010,30.70,3.173,2.184,7.81,-58.7,6.5,2.17,0.50,30.76,88.0,7.89,12.5
"2020/12/19","11:31:14",11.60,47364,35238,28.3782,30.73,3.175,2.185,7.81,-58.4,6.1,2.18,0.50,30.78,87.4,7.84,12.5
"2020/12/19","11:37:14",11.60,47343,35223,28.3908,30.71,3.189,2.195,7.80,-58.0,4.6,2.03,0.46,30.77,86.6,7.76,12.5
"2020/12/19","11:43:15",11.59,47265,35162,28.4397,30.66,3.186,2.193,7.81,-58.3,4.8,2.08,0.48,30.72,87.2,7.82,12.5
"2020/12/19","11:49:14",11.59,47313,35198,28.4105,30.69,3.195,2.199,7.80,-58.1,4.4,2.11,0.48,30.75,86.9,7.79,12.4
"2020/12/19","11:55:14",11.59,47342,35220,28.3931,30.71,3.209,2.209,7.80,-58.2,3.7,1.41,0.32,30.77,87.1,7.80,12.5
"2020/12/19","12:01:15",11.59,47430,35284,28.3413,30.78,3.219,2.215,7.80,-57.9,3.6,1.55,0.35,30.83,86.4,7.74,12.5
"2020/12/19","12:07:14",11.59,47451,35298,28.3303,30.79,3.232,2.225,7.80,-58.2,3.9,2.24,0.51,30.84,86.1,7.72,12.5
"2020/12/19","12:13:14",11.59,47504,35338,28.2982,30.83,3.242,2.232,7.80,-57.8,3.7,1.53,0.35,30.87,85.8,7.69,12.5
"2020/12/19","12:19:14",11.59,47501,35334,28.3013,30.83,3.243,2.232,7.80,-57.7,3.7,1.07,0.24,30.87,85.6,7.66,12.4
"2020/12/19","12:25:14",11.58,47734,35497,28.1713,30.99,3.238,2.228,7.81,-58.5,5.8,2.12,0.48,31.02,87.2,7.80,12.5
"2020/12/19","12:31:14",11.55,48126,35761,27.9636,31.28,3.235,2.226,7.81,-58.3,4.3,0.95,0.22,31.28,86.9,7.77,12.5
"2020/12/19","12:37:14",11.53,48358,35919,27.8404,31.44,3.233,2.224,7.81,-58.3,4.7,2.45,0.56,31.43,86.5,7.72,12.3
"2020/12/19","12:43:14",11.52,48464,35989,27.7860,31.52,3.247,2.234,7.81,-58.3,5.3,1.20,0.27,31.50,86.6,7.73,12.3
"2020/12/19","12:49:14",11.52,48545,36044,27.7439,31.58,3.240,2.229,7.81,-58.3,4.7,1.67,0.38,31.55,86.3,7.71,12.5
"2020/12/19","12:55:14",11.52,48524,36028,27.7559,31.56,3.235,2.225,7.81,-58.5,6.2,2.59,0.59,31.54,86.3,7.71,12.4
"2020/12/19","13:01:14",11.52,48519,36024,27.7589,31.56,3.222,2.216,7.81,-58.5,4.5,3.32,0.76,31.53,86.3,7.71,12.5
"2020/12/19","13:07:14",11.53,48359,35916,27.8427,31.44,3.208,2.207,7.81,-58.5,7.0,2.49,0.57,31.43,86.1,7.69,12.5
"2020/12/19","13:13:14",11.53,48368,35923,27.8374,31.45,3.191,2.195,7.81,-58.5,4.7,1.21,0.28,31.43,86.3,7.71,12.5
"2020/12/19","13:19:13",11.53,48314,35886,27.8662,31.41,3.176,2.185,7.81,-58.4,5.1,1.96,0.45,31.40,86.2,7.71,12.4
"2020/12/19","13:25:14",11.53,48295,35873,27.8760,31.40,3.155,2.170,7.81,-58.5,4.7,2.02,0.46,31.39,86.3,7.71,12.5
"2020/12/19","13:31:14",11.54,48262,35850,27.8943,31.37,3.136,2.158,7.81,-58.4,4.7,2.18,0.50,31.37,86.6,7.73,12.5
"2020/12/19","13:37:14",11.53,48297,35873,27.8760,31.40,3.122,2.148,7.81,-58.3,4.1,3.01,0.69,31.39,86.2,7.71,12.5
"2020/12/19","13:43:14",11.53,48342,35902,27.8533,31.43,3.091,2.126,7.81,-58.4,4.3,1.30,0.30,31.42,86.7,7.75,12.5
"2020/12/19","13:49:14",11.53,48393,35938,27.8253,31.47,3.073,2.114,7.81,-58.4,5.3,1.44,0.33,31.45,86.6,7.73,12.5
"2020/12/19","13:55:14",11.52,48428,35962,27.8072,31.49,3.058,2.104,7.81,-58.5,5.4,2.15,0.50,31.47,86.7,7.75,12.5
"2020/12/19","14:01:14",11.52,48525,36027,27.7566,31.56,3.030,2.084,7.81,-58.4,5.0,2.46,0.56,31.54,86.5,7.72,12.5
"2020/12/19","14:07:15",11.51,48540,36034,27.7514,31.57,3.005,2.067,7.81,-58.5,4.2,1.86,0.43,31.55,86.5,7.73,12.5
"2020/12/19","14:13:15",11.51,48547,36038,27.7484,31.58,2.979,2.049,7.81,-58.5,3.9,1.69,0.39,31.55,86.5,7.73,12.3
"2020/12/19","14:19:15",11.51,48581,36062,27.7303,31.60,2.946,2.027,7.81,-58.3,4.5,2.39,0.55,31.57,86.2,7.70,12.6
"2020/12/19","14:25:14",11.51,48560,36048,27.7409,31.59,2.913,2.004,7.81,-58.4,4.2,2.62,0.60,31.56,86.5,7.73,12.5
"2020/12/19","14:31:14",11.51,48581,36062,27.7303,31.60,2.892,1.989,7.81,-58.4,4.5,2.21,0.51,31.57,86.2,7.70,12.5
"2020/12/19","14:37:14",11.50,48579,36057,27.7341,31.60,2.869,1.973,7.81,-58.3,3.6,2.46,0.56,31.57,86.2,7.70,12.4
