Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/5",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/5",,,,,,,,,,,,,,
,127,0.84,,,,235.9,,0.02,,,,20.3,,,,0.6,,
,130,0.86,,,,236.5,,0.02,,,,20.3,,,,0.6,,
,133,0.88,,,,237,,0.02,,,,20.3,,,,0.5,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 4/5",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/5",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-55.7,,,,,,20.3,,,,,,,
,2,,,,-55.7,,,,,,20.3,,,,0,,,
,3,,,,-55.7,,,,,,20.3,,,,0,,,
,4,,,,-55.7,,,,,,20.3,,,,0,,,
,5,,,,-55.7,,,,,,20.3,,,,0,,,
,6,,,,-55.7,,,,,,20.3,,,,0,,,
,7,,,,-55.7,,,,,,20.3,,,,0,,,
,8,,,,-55.7,,,,,,20.3,,,,0,,,
,9,,,,-55.7,,,,,,20.3,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 4/5",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/5",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-55.8,,,,,,20.3,,,,,,
,1,0.001,,,,-55.8,,,0.001,,,20.3,,0,,,,
,2,0.005,,,,-55.8,,,0.004,,,20.3,,0,,,,
,3,0.011,,,,-55.4,,,0.006,,,20.3,,0.4,,,,
,4,0.02,,,,-54.5,,,0.009,,,20.3,,0.9,,,,
,5,0.034,,,,-52.7,,,0.014,,,20.3,,1.8,,,,
,6,0.0555,,,,-49.3,,,0.0215,,,20.3,,3.4,,,,
,7,0.08,,,,-44.9,,,0.0245,,,20.3,,4.4,,,,
,8,0.1145,,,,-37.4,,,0.0345,,,20.3,,7.5,,,,
,9,0.157,,,,-27.1,,,0.0425,,,20.3,,10.3,,,,
,10,0.209,,,,-15.5,,,0.052,,,20.3,,11.6,,,,
,11,0.2715,,,,-3.3,,,0.0625,,,20.3,,12.2,,,,
,12,0.347,,,,9.1,,,0.0755,,,20.3,,12.4,,,,
,13,0.4255,,,,20.5,,,0.0785,,,20.3,,11.4,,,,
,14,0.525,,,,37.8,,,0.0995,,,20.3,,17.3,,,,
,15,0.6375,,,,57.4,,,0.1125,,,20.3,,19.6,,,,
,16,0.763,,,,71.8,,,0.1255,,,20.3,,14.4,,,,
,17,0.884,,,,96.6,,,0.121,,,20.3,,24.8,,,,
,18,0.887,,,,97.7,,,0.003,,,20.4,,1.1,,,,
,19,0.89,,,,92.6,,,0.003,,,20.4,,-5.1,,,,
,20,0.8945,,,,90.5,,,0.0045,,,20.4,,-2.1,,,,
,21,0.9015,,,,90.6,,,0.007,,,20.4,,0.1,,,,
,22,0.9125,,,,92.7,,,0.011,,,20.4,,2.1,,,,
,23,0.928,,,,97,,,0.0155,,,20.4,,4.3,,,,
,24,0.947,,,,100.9,,,0.019,,,20.4,,3.9,,,,
,25,0.968,,,,105.9,,,0.021,,,20.4,,5,,,,
,26,0.9935,,,,111.8,,,0.0255,,,20.4,,5.9,,,,
,27,1.0215,,,,118.6,,,0.028,,,20.4,,6.8,,,,
,28,1.047,,,,128.2,,,0.0255,,,20.4,,9.6,,,,
,29,1.0575,,,,132,,,0.0105,,,20.4,,3.8,,,,
,30,1.0685,,,,134.8,,,0.011,,,20.4,,2.8,,,,
,31,1.08,,,,139.9,,,0.0115,,,20.4,,5.1,,,,
,32,1.0925,,,,145.4,,,0.0125,,,20.4,,5.5,,,,
,33,1.102,,,,150.4,,,0.0095,,,20.4,,5,,,,
,34,1.108,,,,154.1,,,0.006,,,20.4,,3.7,,,,
,35,1.113,,,,156.7,,,0.005,,,20.4,,2.6,,,,
,36,1.119,,,,159.4,,,0.006,,,20.4,,2.7,,,,
,37,1.1255,,,,161.8,,,0.0065,,,20.4,,2.4,,,,
,38,1.132,,,,164.4,,,0.0065,,,20.4,,2.6,,,,
,39,1.1375,,,,166.7,,,0.0055,,,20.4,,2.3,,,,
,40,1.142,,,,168.8,,,0.0045,,,20.4,,2.1,,,,
,41,1.146,,,,170.5,,,0.004,,,20.4,,1.7,,,,
,42,1.1495,,,,171.6,,,0.0035,,,20.4,,1.1,,,,
,43,1.1525,,,,172.7,,,0.003,,,20.4,,1.1,,,,
,44,1.157,,,,173.8,,,0.0045,,,20.4,,1.1,,,,
,45,1.162,,,,175.1,,,0.005,,,20.4,,1.3,,,,
,46,1.1655,,,,176.3,,,0.0035,,,20.4,,1.2,,,,
,47,1.168,,,,177,,,0.0025,,,20.4,,0.7,,,,
,48,1.171,,,,177.7,,,0.003,,,20.4,,0.7,,,,
,49,1.174,,,,178.4,,,0.003,,,20.4,,0.7,,,,
,50,1.177,,,,179.2,,,0.003,,,20.4,,0.8,,,,
,51,1.1795,,,,179.8,,,0.0025,,,20.4,,0.6,,,,
,52,1.182,,,,180.4,,,0.0025,,,20.4,,0.6,,,,
,53,1.184,,,,181,,,0.002,,,20.4,,0.6,,,,
,54,1.1865,,,,181.6,,,0.0025,,,20.4,,0.6,,,,
,55,1.188,,,,182,,,0.0015,,,20.4,,0.4,,,,
,56,1.1895,,,,182.4,,,0.0015,,,20.4,,0.4,,,,
,57,1.191,,,,182.7,,,0.0015,,,20.4,,0.3,,,,
,58,1.1915,,,,182.9,,,0.0005,,,20.4,,0.2,,,,
,59,1.192,,,,183.1,,,0.0005,,,20.4,,0.2,,,,
,60,1.194,,,,183.3,,,0.002,,,20.4,,0.2,,,,
,61,1.196,,,,183.7,,,0.002,,,20.4,,0.4,,,,
,62,1.196,,,,184,,,0,,,20.4,,0.3,,,,
,63,1.196,,,,184.2,,,0,,,20.4,,0.2,,,,
,64,1.196,,,,184.2,,,0,,,20.4,,0,,,,
,65,1.196,,,,184.2,,,0,,,20.4,,0,,,,
,65,1.196,,,,184.2,,,0,,,20.4,,0,,,,
,,1.196,,,,184,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 4/5",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/5",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.1,,,,,,20.6,,,,,,
,3,0.02,,,,187.5,,0.02,,,,20.6,,,,3.4,,
,6,0.04,,,,191,,0.02,,,,20.6,,,,3.5,,
,9,0.06,,,,194.2,,0.02,,,,20.6,,,,3.2,,
,12,0.08,,,,197,,0.02,,,,20.6,,,,2.8,,
,15,0.1,,,,199.7,,0.02,,,,20.6,,,,2.7,,
,18,0.12,,,,202,,0.02,,,,20.6,,,,2.3,,
,21,0.14,,,,204.2,,0.02,,,,20.6,,,,2.2,,
,24,0.16,,,,206,,0.02,,,,20.6,,,,1.8,,
,27,0.18,,,,207.7,,0.02,,,,20.6,,,,1.7,,
,30,0.2,,,,209.4,,0.02,,,,20.6,,,,1.7,,
,33,0.22,,,,211.1,,0.02,,,,20.6,,,,1.7,,
,36,0.24,,,,212.6,,0.02,,,,20.6,,,,1.5,,
,39,0.26,,,,214,,0.02,,,,20.6,,,,1.4,,
,42,0.28,,,,215.4,,0.02,,,,20.6,,,,1.4,,
,45,0.3,,,,216.6,,0.02,,,,20.6,,,,1.2,,
,48,0.32,,,,218,,0.02,,,,20.6,,,,1.4,,
,51,0.34,,,,219.1,,0.02,,,,20.6,,,,1.1,,
,54,0.36,,,,220.2,,0.02,,,,20.6,,,,1.1,,
,57,0.38,,,,221.1,,0.02,,,,20.6,,,,0.9,,
,60,0.4,,,,222.1,,0.02,,,,20.6,,,,1,,
,63,0.42,,,,223.1,,0.02,,,,20.6,,,,1,,
,66,0.44,,,,224,,0.02,,,,20.6,,,,0.9,,
,70,0.46,,,,224.9,,0.02,,,,20.6,,,,0.9,,
,72,0.48,,,,225.9,,0.02,,,,20.6,,,,1,,
,76,0.5,,,,226.7,,0.02,,,,20.6,,,,0.8,,
,79,0.52,,,,227.6,,0.02,,,,20.6,,,,0.9,,
,82,0.54,,,,228.4,,0.02,,,,20.6,,,,0.8,,
,85,0.56,,,,229.1,,0.02,,,,20.6,,,,0.7,,
,88,0.58,,,,229.8,,0.02,,,,20.6,,,,0.7,,
,91,0.6,,,,230.5,,0.02,,,,20.6,,,,0.7,,
,94,0.62,,,,231.2,,0.02,,,,20.6,,,,0.7,,
,97,0.64,,,,231.9,,0.02,,,,20.6,,,,0.7,,
,100,0.66,,,,232.6,,0.02,,,,20.6,,,,0.7,,
,103,0.68,,,,233.2,,0.02,,,,20.6,,,,0.6,,
,106,0.7,,,,233.8,,0.02,,,,20.6,,,,0.6,,
,109,0.72,,,,234.5,,0.02,,,,20.6,,,,0.7,,
,112,0.74,,,,235.1,,0.02,,,,20.6,,,,0.6,,
,115,0.76,,,,235.7,,0.02,,,,20.6,,,,0.6,,
,118,0.78,,,,236.2,,0.02,,,,20.6,,,,0.5,,
,121,0.8,,,,236.7,,0.02,,,,20.6,,,,0.5,,
,124,0.82,,,,237.3,,0.02,,,,20.6,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 5/5",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/5",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-56.1,,,,,,20.4,,,,,,,
,2,,,,-56.1,,,,,,20.4,,,,0,,,
,3,,,,-56.1,,,,,,20.4,,,,0,,,
,4,,,,-56.2,,,,,,20.4,,,,-0.1,,,
,5,,,,-56.2,,,,,,20.4,,,,0,,,
,6,,,,-56.2,,,,,,20.4,,,,0,,,
,7,,,,-56.2,,,,,,20.4,,,,0,,,
,8,,,,-56.2,,,,,,20.4,,,,0,,,
,9,,,,-56.2,,,,,,20.4,,,,0,,,
,10,,,,-56.2,,,,,,20.4,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 5/5",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/5",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-56.2,,,,,,20.4,,,,,,
,1,0.001,,,,-56.2,,,0.001,,,20.4,,0,,,,
,2,0.005,,,,-56.2,,,0.004,,,20.4,,0,,,,
,3,0.011,,,,-55.9,,,0.006,,,20.4,,0.3,,,,
,4,0.02,,,,-54.9,,,0.009,,,20.4,,1,,,,
,5,0.0345,,,,-53.1,,,0.0145,,,20.4,,1.8,,,,
,6,0.0555,,,,-50.3,,,0.021,,,20.4,,2.8,,,,
,7,0.08,,,,-45.4,,,0.0245,,,20.4,,4.9,,,,
,8,0.114,,,,-37.8,,,0.034,,,20.4,,7.6,,,,
,9,0.1555,,,,-28.4,,,0.0415,,,20.4,,9.4,,,,
,10,0.2065,,,,-16.6,,,0.051,,,20.4,,11.8,,,,
,11,0.269,,,,-6.1,,,0.0625,,,20.4,,10.5,,,,
,12,0.335,,,,2.1,,,0.066,,,20.4,,8.2,,,,
,13,0.42,,,,15.9,,,0.085,,,20.4,,13.8,,,,
,14,0.519,,,,31,,,0.099,,,20.4,,15.1,,,,
,15,0.631,,,,48.3,,,0.112,,,20.4,,17.3,,,,
,16,0.7565,,,,67.4,,,0.1255,,,20.4,,19.1,,,,
,17,0.894,,,,86.6,,,0.1375,,,20.4,,19.2,,,,
,18,0.9085,,,,96.7,,,0.0145,,,20.4,,10.1,,,,
,19,0.911,,,,90.3,,,0.0025,,,20.4,,-6.4,,,,
,20,0.9155,,,,87.6,,,0.0045,,,20.4,,-2.7,,,,
,21,0.922,,,,87.5,,,0.0065,,,20.4,,-0.1,,,,
,22,0.9315,,,,89.1,,,0.0095,,,20.4,,1.6,,,,
,23,0.946,,,,91.5,,,0.0145,,,20.4,,2.4,,,,
,24,0.963,,,,96,,,0.017,,,20.4,,4.5,,,,
,25,0.9855,,,,102.1,,,0.0225,,,20.4,,6.1,,,,
,26,1.0105,,,,107,,,0.025,,,20.4,,4.9,,,,
,27,1.038,,,,115.1,,,0.0275,,,20.4,,8.1,,,,
,28,1.066,,,,122.9,,,0.028,,,20.4,,7.8,,,,
,29,1.091,,,,129.5,,,0.025,,,20.4,,6.6,,,,
,30,1.1075,,,,136.6,,,0.0165,,,20.4,,7.1,,,,
,31,1.118,,,,140.9,,,0.0105,,,20.4,,4.3,,,,
,32,1.128,,,,144.4,,,0.01,,,20.4,,3.5,,,,
,33,1.1395,,,,149,,,0.0115,,,20.4,,4.6,,,,
,34,1.1495,,,,153.6,,,0.01,,,20.4,,4.6,,,,
,35,1.1555,,,,157.6,,,0.006,,,20.4,,4,,,,
,36,1.159,,,,159.7,,,0.0035,,,20.4,,2.1,,,,
,37,1.163,,,,161.5,,,0.004,,,20.4,,1.8,,,,
,38,1.1685,,,,162.9,,,0.0055,,,20.4,,1.4,,,,
,39,1.1755,,,,165.1,,,0.007,,,20.4,,2.2,,,,
,40,1.1835,,,,167.7,,,0.008,,,20.4,,2.6,,,,
,41,1.188,,,,169.6,,,0.0045,,,20.4,,1.9,,,,
,42,1.191,,,,170.8,,,0.003,,,20.4,,1.2,,,,
,43,1.1945,,,,172,,,0.0035,,,20.4,,1.2,,,,
,44,1.199,,,,173.2,,,0.0045,,,20.4,,1.2,,,,
,45,1.2035,,,,174.5,,,0.0045,,,20.4,,1.3,,,,
,46,1.207,,,,175.8,,,0.0035,,,20.4,,1.3,,,,
,47,1.2095,,,,176.8,,,0.0025,,,20.4,,1,,,,
,48,1.212,,,,177.4,,,0.0025,,,20.4,,0.6,,,,
,49,1.2145,,,,178.1,,,0.0025,,,20.4,,0.7,,,,
,50,1.217,,,,178.8,,,0.0025,,,20.4,,0.7,,,,
,51,1.2195,,,,179.5,,,0.0025,,,20.4,,0.7,,,,
,52,1.222,,,,180.1,,,0.0025,,,20.4,,0.6,,,,
,53,1.224,,,,180.6,,,0.002,,,20.4,,0.5,,,,
,54,1.2265,,,,181.2,,,0.0025,,,20.4,,0.6,,,,
,55,1.2285,,,,181.8,,,0.002,,,20.4,,0.6,,,,
,56,1.2295,,,,182.2,,,0.001,,,20.4,,0.4,,,,
,57,1.231,,,,182.5,,,0.0015,,,20.4,,0.3,,,,
,58,1.233,,,,182.8,,,0.002,,,20.4,,0.3,,,,
,59,1.233,,,,183.2,,,0,,,20.4,,0.4,,,,
,60,1.2335,,,,183.3,,,0.0005,,,20.4,,0.1,,,,
,61,1.236,,,,183.6,,,0.0025,,,20.4,,0.3,,,,
,62,1.2365,,,,183.9,,,0.0005,,,20.4,,0.3,,,,
,,1.236667,,,,184,,,,,,,,,,,,EP
,63,1.237,,,,184.2,,,0.0005,,,20.4,,0.3,,,,
,64,1.237,,,,184.2,,,0,,,20.4,,0,,,,
,65,1.237,,,,184.3,,,0,,,20.4,,0.1,,,,
,65,1.237,,,,184.3,,,0,,,20.4,,0,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 5/5",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/5",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.3,,,,,,20.6,,,,,,
,3,0.02,,,,187.8,,0.02,,,,20.6,,,,3.5,,
,6,0.04,,,,191.3,,0.02,,,,20.6,,,,3.5,,
,9,0.06,,,,194.5,,0.02,,,,20.6,,,,3.2,,
,12,0.08,,,,197.3,,0.02,,,,20.6,,,,2.8,,
,15,0.1,,,,200,,0.02,,,,20.6,,,,2.7,,
,18,0.12,,,,202.3,,0.02,,,,20.6,,,,2.3,,
,21,0.14,,,,204.5,,0.02,,,,20.6,,,,2.2,,
,24,0.16,,,,206.3,,0.02,,,,20.6,,,,1.8,,
,27,0.18,,,,208,,0.02,,,,20.6,,,,1.7,,
,30,0.2,,,,209.7,,0.02,,,,20.6,,,,1.7,,
,33,0.22,,,,211.3,,0.02,,,,20.6,,,,1.6,,
,36,0.24,,,,212.8,,0.02,,,,20.6,,,,1.5,,
,39,0.26,,,,214.2,,0.02,,,,20.6,,,,1.4,,
,42,0.28,,,,215.6,,0.02,,,,20.6,,,,1.4,,
,45,0.3,,,,216.9,,0.02,,,,20.6,,,,1.3,,
,48,0.32,,,,218.2,,0.02,,,,20.6,,,,1.3,,
,51,0.34,,,,219.3,,0.02,,,,20.6,,,,1.1,,
,54,0.36,,,,220.4,,0.02,,,,20.6,,,,1.1,,
,57,0.38,,,,221.4,,0.02,,,,20.6,,,,1,,
,60,0.4,,,,222.4,,0.02,,,,20.6,,,,1,,
,63,0.42,,,,223.4,,0.02,,,,20.6,,,,1,,
,66,0.44,,,,224.3,,0.02,,,,20.6,,,,0.9,,
,70,0.46,,,,225.2,,0.02,,,,20.6,,,,0.9,,
,72,0.48,,,,226.1,,0.02,,,,20.6,,,,0.9,,
,76,0.5,,,,227,,0.02,,,,20.6,,,,0.9,,
,78,0.52,,,,227.8,,0.02,,,,20.6,,,,0.8,,
,82,0.54,,,,228.6,,0.02,,,,20.6,,,,0.8,,
,84,0.56,,,,229.3,,0.02,,,,20.6,,,,0.7,,
,88,0.58,,,,230,,0.02,,,,20.6,,,,0.7,,
,90,0.6,,,,230.7,,0.02,,,,20.7,,,,0.7,,
,94,0.62,,,,231.5,,0.02,,,,20.7,,,,0.8,,
,97,0.64,,,,232.1,,0.02,,,,20.7,,,,0.6,,
,100,0.66,,,,232.8,,0.02,,,,20.7,,,,0.7,,
,103,0.68,,,,233.5,,0.02,,,,20.7,,,,0.7,,
,106,0.7,,,,234.1,,0.02,,,,20.7,,,,0.6,,
,109,0.72,,,,234.7,,0.02,,,,20.7,,,,0.6,,
,112,0.74,,,,235.3,,0.02,,,,20.7,,,,0.6,,
,115,0.76,,,,235.9,,0.02,,,,20.7,,,,0.6,,
,118,0.78,,,,236.4,,0.02,,,,20.7,,,,0.5,,
,121,0.8,,,,236.9,,0.02,,,,20.7,,,,0.5,,
,124,0.82,,,,237.5,,0.02,,,,20.7,,,,0.6,,
4/7/2021 18:37,,,,SystemInternal,,,,,,,,,,,,1-Jan,,
