"TOA5","CR1000","CR1000","51029","CR1000.Std.25","CPU:RTC_MET_new_2018.CR1","31371","Public"
"TIMESTAMP","RECORD","BattV","AirTC","RH","BP_mmHg","WS_ms","WindDir","PAR_Den","PAR_Tot","SlrkW","SlrMJ","Rain_mm"
"TS","RN","Volts","Deg C","%","mmHg","meters/second","Degrees","umol/s/m^2","mmol/m^2","kW/m^2","MJ/m^2","mm"
"","","","","","","","","","","","",""

"2020-12-11 13:23:51.67",2082061,13.49288,8.716156,80.32133,766.1539,0,246.7363,0,0,0,0,0
"2020-12-11 13:29:51.67",2082133,13.49324,8.732864,80.84762,766.1052,0,290.493,0,0,0,0,0
"2020-12-11 13:35:51.68",2082205,13.49304,8.575954,80.82401,766.2199,0,298.579,0,0,0,0,0
"2020-12-11 13:41:51.7",2082277,13.49284,8.678589,79.94163,766.1306,0,261.3829,0,0,0,0,0
"2020-12-11 13:47:51.69",2082349,13.49815,8.645229,79.4669,766.0409,0,283.7785,0,0,0,0,0
"2020-12-11 13:53:51.71",2082421,13.49201,8.577225,79.161,766.1344,0,268.8979,0,0,0,0,0
"2020-12-11 13:59:51.7",2082493,13.49219,8.355686,78.39534,766.1301,0,242.8183,0,0,0,0,0
"2020-12-11 14:05:51.72",2082565,13.49266,8.133995,78.44499,766.0779,0,240.4937,0,0,0,0,0
"2020-12-11 14:11:51.71",2082637,13.49838,7.947151,78.83586,766.0313,0,230.9249,0,0,0,0,0
"2020-12-11 14:17:51.73",2082709,13.49816,7.880295,79.65324,766.1793,0,268.1307,0,0,0,0,0
"2020-12-11 14:23:51.74",2082781,13.49814,7.847595,79.82529,766.1409,0,232.5393,0,0,0,0,0
"2020-12-11 14:29:51.74",2082853,13.49813,7.779991,80.33563,766.0495,0,233.6416,0,0,0,0,0
"2020-12-11 14:35:51.75",2082925,13.50389,8.018837,80.03139,766.0089,0,207.1858,0,0,0,0,0
"2020-12-11 14:41:51.75",2082997,13.50958,7.900932,80.25403,766.0158,0,221.8802,0,0,0,0,0
"2020-12-11 14:47:51.76",2083069,13.50434,7.714321,79.76176,765.9709,0,237.9115,0.8615082,0.004307539,0,0,0
"2020-12-11 14:53:51.59",2083141,13.51,7.612488,80.88346,766.0186,0,264.6604,0.8615148,0.004307573,0,0,0
"2020-12-11 14:59:51.58",2083213,13.51005,7.938038,81.38081,765.9894,0,291.3534,0.8614992,0.004307494,0,0,0
"2020-12-11 15:05:51.6",2083285,13.51053,7.853687,81.12695,766.0404,0,269.2966,2.584496,0.01292248,0,0,0
