"TOA5","CR1000","CR1000","51029","CR1000.Std.25","CPU:RTC_MET_new_2018.CR1","31371","Public"
"TIMESTAMP","RECORD","BattV","AirTC","RH","BP_mmHg","WS_ms","WindDir","PAR_Den","PAR_Tot","SlrkW","SlrMJ","Rain_mm"
"TS","RN","Volts","Deg C","%","mmHg","meters/second","Degrees","umol/s/m^2","mmol/m^2","kW/m^2","MJ/m^2","mm"
"","","","","","","","","","","","",""

"2021-02-17 08:11:44.39",3253355,13.49162,8.675316,78.40718,765.8749,0,246.2709,0,0,0,0,0
"2021-02-17 08:17:44.41",3253427,13.48607,8.760506,78.05079,765.8765,0,253.64,0,0,0,0,0
"2021-02-17 08:23:44.4",3253499,13.49159,8.795414,78.29014,765.9763,0.95,250.5589,0,0,0,0,0
"2021-02-17 08:29:44.4",3253571,13.49271,8.763557,77.88577,766.0838,0.95,254.0386,0,0,0,0,0
"2021-02-17 08:35:44.4",3253643,13.49286,8.493721,78.33078,766.0969,1.1,229.7184,0,0,0,0,0
"2021-02-17 08:41:44.39",3253715,13.49294,8.511738,79.74276,766.0568,1.1,232.1158,0,0,0,0,0
"2021-02-17 08:47:44.39",3253787,13.49879,8.595631,80.13181,766.1906,0.95,231.2973,0,0,0,0,0
"2021-02-17 08:53:44.39",3253859,13.49892,8.46117,81.35767,766.2001,0.95,259.5115,0,0,0,0,0
"2021-02-17 08:59:44.39",3253931,13.49898,8.716236,81.13708,766.2482,1.25,238.1716,0,0,0,0,0
"2021-02-17 09:05:44.45",3254003,13.499,8.631771,81.86858,766.0638,0.35,274.2291,0,0,0,0,0
"2021-02-17 09:11:44.4",3254075,13.49901,8.564007,81.86892,766.3466,1.4,233.2704,0,0,0,0,0
"2021-02-17 09:17:44.39",3254147,13.49901,8.83514,80.81417,766.2948,0.8,260.1104,0,0,0,0,0
"2021-02-17 09:23:44.39",3254219,13.49901,8.785217,79.91531,766.3486,0,227.6972,0,0,0,0,0
"2021-02-17 09:29:44.39",3254291,13.50455,8.479256,80.18703,766.301,1.25,250.1147,0,0,0,0,0
"2021-02-17 09:35:44.39",3254363,13.50455,8.513199,79.94907,766.2539,1.55,248.2005,0,0,0,0,0
"2021-02-17 09:41:44.38",3254435,13.50455,8.666115,79.52424,766.3475,0.65,246.5735,0,0,0,0,0
"2021-02-17 09:47:44.4",3254507,13.50501,8.496613,79.42297,766.3034,0,253.1312,0,0,0,0,0
"2021-02-17 09:53:44.39",3254579,13.50474,8.530346,79.35459,766.2549,0,254.2066,0,0,0,0,0
"2021-02-17 09:59:44.39",3254651,13.51016,8.632195,79.01457,766.4887,1.1,295.7163,0,0,0,0,0
"2021-02-17 10:05:44.39",3254723,13.51565,8.700119,77.92699,766.5353,0.95,264.6611,0,0,0,0,0
"2021-02-17 10:11:44.38",3254795,13.52117,8.667175,78.37047,766.4482,1.1,247.823,0,0,0,0,0
"2021-02-17 10:17:44.38",3254867,13.51033,8.634037,78.84764,766.4537,0,233.0888,0,0,0,0,0
"2021-02-17 10:23:44.38",3254939,13.51055,8.345692,79.3753,766.5511,0,240.2454,0,0,0,0,0
"2021-02-17 10:29:44.38",3255011,13.51028,7.902855,80.59711,766.4975,0,230.3111,0,0,0,0,0
"2021-02-17 10:35:44.39",3255083,13.5104,7.902027,81.81918,766.4451,0,248.0598,0,0,0,0,0
"2021-02-17 10:41:44.39",3255155,13.51051,7.936214,81.8875,766.4934,0,242.7015,0,0,0,0,0
"2021-02-17 10:47:44.38",3255227,13.51158,7.871006,82.36803,766.5116,0,245.6825,0,0,0,0,0
"2021-02-17 10:53:44.38",3255299,13.5173,7.974617,82.43885,766.5694,0,240.044,0,0,0,0,0
"2021-02-17 10:59:44.38",3255371,13.51766,7.890743,82.28779,766.5297,0,250.3387,0,0,0,0,0
"2021-02-17 11:05:44.38",3255443,13.51736,7.975349,82.27016,766.4805,0,245.1682,0,0,0,0,0
"2021-02-17 11:11:44.37",3255515,13.51745,7.993008,82.66218,766.4848,0,257.0881,0,0,0,0,0
"2021-02-17 11:17:44.4",3255587,13.5228,7.925953,82.93569,766.444,1.1,265.2767,0,0,0,0,0
"2021-02-17 11:23:44.4",3255659,13.52319,7.890869,83.00178,766.4368,0.95,245.2426,0,0,0,0,0
"2021-02-17 11:29:44.4",3255731,13.52335,7.874378,83.1556,766.4401,0.8,236.9658,0,0,0,0,0
"2021-02-17 11:35:44.41",3255803,13.52341,7.892097,83.20785,766.4449,0.8,260.9463,0,0,0,0,0
"2021-02-17 11:41:44.41",3255875,13.52314,7.909386,83.59924,766.3999,0,245.9683,0,0,0,0,0
"2021-02-17 11:47:44.42",3255947,13.52287,7.790127,83.88765,766.4449,0,264.0332,0,0,0,0,0
"2021-02-17 11:53:44.43",3256019,13.5285,7.824455,84.33012,766.494,0,246.9496,0,0,0,0,0
"2021-02-17 11:59:44.52",3256091,13.52289,7.857605,84.36263,766.5823,0,258.2875,0,0,0,0,0
"2021-02-17 12:05:44.54",3256163,13.52839,7.772705,84.10783,766.442,0,229.669,0,0,0,0,0
"2021-02-17 12:11:44.63",3256235,13.52838,7.923382,84.46072,766.5208,0,274.1636,0,0,0,0,0
"2021-02-17 12:17:44.38",3256307,13.53374,7.958744,83.78335,766.5299,0,270.1754,0,0,0,0,0
"2021-02-17 12:23:44.37",3256379,13.5336,8.163116,82.96836,766.5797,0,291.7614,0,0,0,0,0
"2021-02-17 12:29:44.37",3256451,13.52832,8.078972,81.59319,766.6321,0,291.7426,0,0,0,0,0
"2021-02-17 12:35:44.36",3256523,13.52796,8.045322,81.35584,766.5874,0,293.4436,0,0,0,0,0
"2021-02-17 12:41:44.36",3256595,13.52781,8.181427,80.84622,766.5414,0,260.6135,0,0,0,0,0
"2021-02-17 12:47:44.36",3256667,13.52822,8.129257,79.53564,766.4867,0,246.226,0,0,0,0,0
"2021-02-17 12:53:44.36",3256739,13.52838,8.078613,80.30097,766.3482,0,263.6479,0,0,0,0,0
"2021-02-17 12:59:44.37",3256811,13.52831,7.822681,80.35027,766.3416,0,240.5755,0,0,0,0,0
"2021-02-17 13:05:44.37",3256883,13.52871,7.397736,82.64439,766.3879,0,233.4205,0,0,0,0,0
"2021-02-17 13:11:44.37",3256955,13.53418,7.500076,83.32482,766.5311,0,248.5212,0,0,0,0,0
"2021-02-17 13:17:44.36",3257027,13.53438,7.43306,83.32651,766.6314,0,243.3098,0,0,0,0,0
"2021-02-17 13:23:44.36",3257099,13.5341,7.687866,83.44527,766.6776,0,253.9814,0,0,0,0,0
