Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-76.9,,,,,,21.3,,,,,,,
,2,,,,-76.9,,,,,,21.3,,,,0,,,
,3,,,,-76.9,,,,,,21.3,,,,0,,,
,4,,,,-76.9,,,,,,21.3,,,,0,,,
,5,,,,-77,,,,,,21.3,,,,-0.1,,,
,6,,,,-77,,,,,,21.3,,,,0,,,
,7,,,,-77,,,,,,21.3,,,,0,,,
,8,,,,-77.1,,,,,,21.3,,,,-0.1,,,
,9,,,,-77.1,,,,,,21.3,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,60,1.232,,,,183.9,,,0,,,23.1,,0.1,,,,
,,1.2325,,,,184,,,,,,,,,,,,EP
,61,1.233,,,,184.1,,,0.001,,,23.1,,0.2,,,,
,62,1.233,,,,184.2,,,0,,,23.1,,0.1,,,,
,63,1.233,,,,184.3,,,0,,,23.1,,0.1,,,,
,63,1.233,,,,184.3,,,0,,,23.1,,0,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.3,,,,,,23.4,,,,,,
,3,0.02,,,,187.9,,0.02,,,,23.4,,,,3.6,,
,6,0.04,,,,191.5,,0.02,,,,23.4,,,,3.6,,
,9,0.06,,,,194.8,,0.02,,,,23.4,,,,3.3,,
,12,0.08,,,,197.7,,0.02,,,,23.4,,,,2.9,,
,15,0.1,,,,200.3,,0.02,,,,23.4,,,,2.6,,
,18,0.12,,,,202.8,,0.02,,,,23.4,,,,2.5,,
,21,0.14,,,,204.9,,0.02,,,,23.4,,,,2.1,,
,24,0.16,,,,206.8,,0.02,,,,23.4,,,,1.9,,
,27,0.18,,,,208.5,,0.02,,,,23.4,,,,1.7,,
,30,0.2,,,,210.3,,0.02,,,,23.4,,,,1.8,,
,33,0.22,,,,211.9,,0.02,,,,23.4,,,,1.6,,
,36,0.24,,,,213.5,,0.02,,,,23.4,,,,1.6,,
,39,0.26,,,,214.9,,0.02,,,,23.4,,,,1.4,,
,42,0.28,,,,216.3,,0.02,,,,23.4,,,,1.4,,
,45,0.3,,,,217.6,,0.02,,,,23.4,,,,1.3,,
,48,0.32,,,,218.9,,0.02,,,,23.4,,,,1.3,,
,51,0.34,,,,220,,0.02,,,,23.4,,,,1.1,,
,54,0.36,,,,221.1,,0.02,,,,23.4,,,,1.1,,
,57,0.38,,,,222.1,,0.02,,,,23.4,,,,1,,
,60,0.4,,,,223.2,,0.02,,,,23.4,,,,1.1,,
,64,0.42,,,,224.2,,0.02,,,,23.4,,,,1,,
,66,0.44,,,,225.1,,0.02,,,,23.4,,,,0.9,,
,70,0.46,,,,226.1,,0.02,,,,23.4,,,,1,,
,72,0.48,,,,227,,0.02,,,,23.4,,,,0.9,,
,76,0.5,,,,227.8,,0.02,,,,23.4,,,,0.8,,
,78,0.52,,,,228.7,,0.02,,,,23.4,,,,0.9,,
,82,0.54,,,,229.5,,0.02,,,,23.4,,,,0.8,,
,84,0.56,,,,230.3,,0.02,,,,23.4,,,,0.8,,
,88,0.58,,,,231,,0.02,,,,23.4,,,,0.7,,
,90,0.6,,,,231.7,,0.02,,,,23.4,,,,0.7,,
,94,0.62,,,,232.4,,0.02,,,,23.4,,,,0.7,,
,97,0.64,,,,233.1,,0.02,,,,23.4,,,,0.7,,
,100,0.66,,,,233.8,,0.02,,,,23.4,,,,0.7,,
,103,0.68,,,,234.5,,0.02,,,,23.4,,,,0.7,,
,106,0.7,,,,235.1,,0.02,,,,23.4,,,,0.6,,
,109,0.72,,,,235.8,,0.02,,,,23.5,,,,0.7,,
,112,0.74,,,,236.4,,0.02,,,,23.5,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-66.2,,,,,,23.2,,,,,,,
,2,,,,-66.3,,,,,,23.2,,,,-0.1,,,
,3,,,,-66.3,,,,,,23.2,,,,0,,,
,4,,,,-66.3,,,,,,23.2,,,,0,,,
,5,,,,-66.3,,,,,,23.2,,,,0,,,
,6,,,,-66.3,,,,,,23.2,,,,0,,,
,7,,,,-66.3,,,,,,23.2,,,,0,,,
,8,,,,-66.3,,,,,,23.2,,,,0,,,
,9,,,,-66.3,,,,,,23.2,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-66.3,,,,,,23.2,,,,,,
,1,0.001,,,,-66.4,,,0.001,,,23.2,,-0.1,,,,
,2,0.005,,,,-66.3,,,0.004,,,23.2,,0.1,,,,
,3,0.011,,,,-66,,,0.006,,,23.2,,0.3,,,,
,4,0.0195,,,,-65.3,,,0.0085,,,23.2,,0.7,,,,
,5,0.0335,,,,-64,,,0.014,,,23.2,,1.3,,,,
,6,0.054,,,,-61.7,,,0.0205,,,23.2,,2.3,,,,
,7,0.078,,,,-58.3,,,0.024,,,23.2,,3.4,,,,
,8,0.1115,,,,-53.5,,,0.0335,,,23.2,,4.8,,,,
,9,0.153,,,,-45.8,,,0.0415,,,23.2,,7.7,,,,
,10,0.2045,,,,-36,,,0.0515,,,23.2,,9.8,,,,
,11,0.2665,,,,-23.8,,,0.062,,,23.2,,12.2,,,,
,12,0.341,,,,-10.5,,,0.0745,,,23.2,,13.3,,,,
,13,0.4175,,,,0.1,,,0.0765,,,23.2,,10.6,,,,
,14,0.5165,,,,11.6,,,0.099,,,23.2,,11.5,,,,
,15,0.628,,,,27.4,,,0.1115,,,23.2,,15.8,,,,
,16,0.7535,,,,47.4,,,0.1255,,,23.2,,20,,,,
,17,0.891,,,,67.6,,,0.1375,,,23.2,,20.2,,,,
,18,1.021,,,,95.2,,,0.13,,,23.2,,27.6,,,,
,19,1.023,,,,108.9,,,0.002,,,23.2,,13.7,,,,
,20,1.0255,,,,108.6,,,0.0025,,,23.2,,-0.3,,,,
,21,1.0295,,,,110.1,,,0.004,,,23.2,,1.5,,,,
,22,1.0365,,,,112.5,,,0.007,,,23.2,,2.4,,,,
,23,1.0455,,,,115.6,,,0.009,,,23.2,,3.1,,,,
,24,1.058,,,,119.2,,,0.0125,,,23.2,,3.6,,,,
,25,1.071,,,,125.8,,,0.013,,,23.2,,6.6,,,,
,26,1.0865,,,,131.6,,,0.0155,,,23.2,,5.8,,,,
,27,1.1025,,,,138.1,,,0.016,,,23.2,,6.5,,,,
,28,1.1145,,,,144.6,,,0.012,,,23.2,,6.5,,,,
,29,1.121,,,,149.7,,,0.0065,,,23.2,,5.1,,,,
,30,1.124,,,,151.9,,,0.003,,,23.2,,2.2,,,,
,31,1.1285,,,,153.8,,,0.0045,,,23.2,,1.9,,,,
,32,1.1345,,,,156.1,,,0.006,,,23.2,,2.3,,,,
,33,1.1425,,,,159.1,,,0.008,,,23.2,,3,,,,
,34,1.15,,,,162.8,,,0.0075,,,23.2,,3.7,,,,
,35,1.154,,,,164.9,,,0.004,,,23.2,,2.1,,,,
,36,1.157,,,,166.1,,,0.003,,,23.2,,1.2,,,,
,37,1.1615,,,,167.7,,,0.0045,,,23.2,,1.6,,,,
,38,1.1675,,,,169.1,,,0.006,,,23.2,,1.4,,,,
,39,1.174,,,,171.1,,,0.0065,,,23.3,,2,,,,
,40,1.179,,,,172.7,,,0.005,,,23.3,,1.6,,,,
,41,1.1825,,,,174,,,0.0035,,,23.3,,1.3,,,,
,42,1.1845,,,,175,,,0.002,,,23.3,,1,,,,
,43,1.1875,,,,175.6,,,0.003,,,23.3,,0.6,,,,
,44,1.191,,,,176.4,,,0.0035,,,23.3,,0.8,,,,
,45,1.195,,,,177.5,,,0.004,,,23.3,,1.1,,,,
,46,1.1975,,,,178.3,,,0.0025,,,23.3,,0.8,,,,
,47,1.2,,,,179,,,0.0025,,,23.3,,0.7,,,,
,48,1.202,,,,179.6,,,0.002,,,23.3,,0.6,,,,
,49,1.2045,,,,180.2,,,0.0025,,,23.3,,0.6,,,,
,50,1.2065,,,,180.9,,,0.002,,,23.3,,0.7,,,,
,51,1.2075,,,,181.3,,,0.001,,,23.3,,0.4,,,,
,52,1.21,,,,181.7,,,0.0025,,,23.3,,0.4,,,,
,53,1.2115,,,,182.3,,,0.0015,,,23.3,,0.6,,,,
,54,1.212,,,,182.5,,,0.0005,,,23.3,,0.2,,,,
,55,1.2135,,,,182.7,,,0.0015,,,23.3,,0.2,,,,
,56,1.215,,,,183.2,,,0.0015,,,23.3,,0.5,,,,
,57,1.215,,,,183.4,,,0,,,23.3,,0.2,,,,
,58,1.2165,,,,183.5,,,0.0015,,,23.3,,0.1,,,,
,59,1.2185,,,,183.9,,,0.002,,,23.3,,0.4,,,,
,60,1.2185,,,,184.1,,,0,,,23.3,,0.2,,,,
,61,1.2185,,,,184.2,,,0,,,23.3,,0.1,,,,
,62,1.2185,,,,184.3,,,0,,,23.3,,0.1,,,,
,63,1.2185,,,,184.3,,,0,,,23.3,,0,,,,
,,1.2185,,,,184,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.4,,,,,,23.6,,,,,,
,3,0.02,,,,188,,0.02,,,,23.6,,,,3.6,,
,6,0.04,,,,191.5,,0.02,,,,23.6,,,,3.5,,
,9,0.06,,,,194.9,,0.02,,,,23.6,,,,3.4,,
,12,0.08,,,,197.7,,0.02,,,,23.6,,,,2.8,,
,15,0.1,,,,200.4,,0.02,,,,23.6,,,,2.7,,
,18,0.12,,,,202.8,,0.02,,,,23.6,,,,2.4,,
,21,0.14,,,,205,,0.02,,,,23.6,,,,2.2,,
,24,0.16,,,,206.8,,0.02,,,,23.6,,,,1.8,,
,27,0.18,,,,208.6,,0.02,,,,23.6,,,,1.8,,
,30,0.2,,,,210.3,,0.02,,,,23.6,,,,1.7,,
,33,0.22,,,,212,,0.02,,,,23.6,,,,1.7,,
,36,0.24,,,,213.5,,0.02,,,,23.6,,,,1.5,,
,39,0.26,,,,214.9,,0.02,,,,23.6,,,,1.4,,
,42,0.28,,,,216.3,,0.02,,,,23.6,,,,1.4,,
,45,0.3,,,,217.7,,0.02,,,,23.6,,,,1.4,,
,48,0.32,,,,218.9,,0.02,,,,23.6,,,,1.2,,
,51,0.34,,,,220.1,,0.02,,,,23.6,,,,1.2,,
,54,0.36,,,,221.2,,0.02,,,,23.6,,,,1.1,,
,57,0.38,,,,222.1,,0.02,,,,23.6,,,,0.9,,
,60,0.4,,,,223.2,,0.02,,,,23.6,,,,1.1,,
,64,0.42,,,,224.2,,0.02,,,,23.6,,,,1,,
,66,0.44,,,,225.2,,0.02,,,,23.6,,,,1,,
,70,0.46,,,,226.1,,0.02,,,,23.6,,,,0.9,,
,72,0.48,,,,227,,0.02,,,,23.6,,,,0.9,,
,76,0.5,,,,227.8,,0.02,,,,23.6,,,,0.8,,
,78,0.52,,,,228.7,,0.02,,,,23.6,,,,0.9,,
,82,0.54,,,,229.5,,0.02,,,,23.6,,,,0.8,,
,84,0.56,,,,230.2,,0.02,,,,23.6,,,,0.7,,
,88,0.58,,,,231,,0.02,,,,23.6,,,,0.8,,
,91,0.6,,,,231.7,,0.02,,,,23.6,,,,0.7,,
,94,0.62,,,,232.4,,0.02,,,,23.6,,,,0.7,,
,97,0.64,,,,233.1,,0.02,,,,23.6,,,,0.7,,
,100,0.66,,,,233.8,,0.02,,,,23.6,,,,0.7,,
,103,0.68,,,,234.5,,0.02,,,,23.6,,,,0.7,,
,106,0.7,,,,235.2,,0.02,,,,23.6,,,,0.7,,
,109,0.72,,,,235.8,,0.02,,,,23.6,,,,0.6,,
,112,0.74,,,,236.4,,0.02,,,,23.6,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-67,,,,,,23.3,,,,,,,
,2,,,,-67,,,,,,23.3,,,,0,,,
,3,,,,-67,,,,,,23.3,,,,0,,,
,4,,,,-67,,,,,,23.3,,,,0,,,
,5,,,,-67,,,,,,23.3,,,,0,,,
,6,,,,-67,,,,,,23.3,,,,0,,,
,7,,,,-67,,,,,,23.3,,,,0,,,
,8,,,,-67,,,,,,23.3,,,,0,,,
,9,,,,-67,,,,,,23.3,,,,0,,,
,10,,,,-67,,,,,,23.3,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-67.1,,,,,,23.3,,,,,,
,1,0.001,,,,-67.1,,,0.001,,,23.3,,0,,,,
,2,0.005,,,,-67.1,,,0.004,,,23.3,,0,,,,
,3,0.011,,,,-66.7,,,0.006,,,23.3,,0.4,,,,
,4,0.02,,,,-65.9,,,0.009,,,23.3,,0.8,,,,
,5,0.0345,,,,-64.4,,,0.0145,,,23.3,,1.5,,,,
,6,0.0555,,,,-62.3,,,0.021,,,23.3,,2.1,,,,
,7,0.0805,,,,-58.6,,,0.025,,,23.3,,3.7,,,,
,8,0.1145,,,,-53.4,,,0.034,,,23.3,,5.2,,,,
,9,0.157,,,,-45.9,,,0.0425,,,23.3,,7.5,,,,
,10,0.2095,,,,-35.7,,,0.0525,,,23.3,,10.2,,,,
,11,0.2725,,,,-23.8,,,0.063,,,23.3,,11.9,,,,
,12,0.348,,,,-12.4,,,0.0755,,,23.3,,11.4,,,,
,13,0.4265,,,,-2,,,0.0785,,,23.3,,10.4,,,,
,14,0.5265,,,,11.4,,,0.1,,,23.3,,13.4,,,,
,15,0.6395,,,,28.5,,,0.113,,,23.3,,17.1,,,,
,16,0.766,,,,51.7,,,0.1265,,,23.3,,23.2,,,,
,17,0.904,,,,74,,,0.138,,,23.3,,22.3,,,,
,18,1.006,,,,106.2,,,0.102,,,23.3,,32.2,,,,
,19,1.006,,,,110.1,,,0,,,23.3,,3.9,,,,
,20,1.0095,,,,107.3,,,0.0035,,,23.3,,-2.8,,,,
,21,1.0145,,,,108.5,,,0.005,,,23.3,,1.2,,,,
,22,1.0225,,,,110.7,,,0.008,,,23.3,,2.2,,,,
,23,1.0335,,,,114.4,,,0.011,,,23.3,,3.7,,,,
,24,1.048,,,,120.4,,,0.0145,,,23.3,,6,,,,
,25,1.0625,,,,125.7,,,0.0145,,,23.3,,5.3,,,,
,26,1.0795,,,,132.1,,,0.017,,,23.3,,6.4,,,,
,27,1.096,,,,139.1,,,0.0165,,,23.3,,7,,,,
,28,1.107,,,,144.5,,,0.011,,,23.3,,5.4,,,,
,29,1.1145,,,,149.5,,,0.0075,,,23.3,,5,,,,
,30,1.1195,,,,152.8,,,0.005,,,23.3,,3.3,,,,
,31,1.125,,,,155.3,,,0.0055,,,23.3,,2.5,,,,
,32,1.131,,,,157.9,,,0.006,,,23.3,,2.6,,,,
,33,1.138,,,,160.7,,,0.007,,,23.3,,2.8,,,,
,34,1.145,,,,163.7,,,0.007,,,23.3,,3,,,,
,35,1.15,,,,166.1,,,0.005,,,23.4,,2.4,,,,
,36,1.1535,,,,167.6,,,0.0035,,,23.4,,1.5,,,,
,37,1.1575,,,,169.1,,,0.004,,,23.4,,1.5,,,,
,38,1.1625,,,,170.7,,,0.005,,,23.4,,1.6,,,,
,39,1.1675,,,,172.1,,,0.005,,,23.4,,1.4,,,,
,40,1.1725,,,,173.5,,,0.005,,,23.4,,1.4,,,,
,41,1.177,,,,174.8,,,0.0045,,,23.4,,1.3,,,,
,42,1.1805,,,,175.9,,,0.0035,,,23.4,,1.1,,,,
,43,1.183,,,,176.8,,,0.0025,,,23.4,,0.9,,,,
,44,1.1855,,,,177.5,,,0.0025,,,23.4,,0.7,,,,
,45,1.1885,,,,178.3,,,0.003,,,23.4,,0.8,,,,
,46,1.191,,,,179,,,0.0025,,,23.4,,0.7,,,,
,47,1.1935,,,,179.6,,,0.0025,,,23.4,,0.6,,,,
,48,1.1955,,,,180.3,,,0.002,,,23.4,,0.7,,,,
,49,1.198,,,,180.8,,,0.0025,,,23.4,,0.5,,,,
,50,1.2005,,,,181.3,,,0.0025,,,23.4,,0.5,,,,
,51,1.203,,,,182,,,0.0025,,,23.4,,0.7,,,,
,52,1.203,,,,182.3,,,0,,,23.4,,0.3,,,,
,53,1.2045,,,,182.6,,,0.0015,,,23.4,,0.3,,,,
,54,1.2045,,,,183,,,0,,,23.4,,0.4,,,,
,55,1.207,,,,183.3,,,0.0025,,,23.4,,0.3,,,,
,56,1.2075,,,,183.5,,,0.0005,,,23.4,,0.2,,,,
,57,1.21,,,,183.8,,,0.0025,,,23.4,,0.3,,,,
,58,1.21,,,,184.1,,,0,,,23.4,,0.3,,,,
,59,1.21,,,,184.2,,,0,,,23.4,,0.1,,,,
,60,1.21,,,,184.3,,,0,,,23.4,,0.1,,,,
,61,1.21,,,,184.2,,,0,,,23.4,,-0.1,,,,
,,1.21,,,,184,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.3,,,,,,23.7,,,,,,
,3,0.02,,,,188,,0.02,,,,23.7,,,,3.7,,
,6,0.04,,,,191.6,,0.02,,,,23.7,,,,3.6,,
,9,0.06,,,,195,,0.02,,,,23.7,,,,3.4,,
,12,0.08,,,,197.8,,0.02,,,,23.7,,,,2.8,,
,15,0.1,,,,200.5,,0.02,,,,23.7,,,,2.7,,
,18,0.12,,,,203,,0.02,,,,23.7,,,,2.5,,
,21,0.14,,,,205.1,,0.02,,,,23.7,,,,2.1,,
,24,0.16,,,,207,,0.02,,,,23.7,,,,1.9,,
,27,0.18,,,,208.8,,0.02,,,,23.7,,,,1.8,,
,30,0.2,,,,210.6,,0.02,,,,23.7,,,,1.8,,
,33,0.22,,,,212.2,,0.02,,,,23.7,,,,1.6,,
,36,0.24,,,,213.7,,0.02,,,,23.7,,,,1.5,,
,39,0.26,,,,215.2,,0.02,,,,23.7,,,,1.5,,
,42,0.28,,,,216.6,,0.02,,,,23.7,,,,1.4,,
,45,0.3,,,,217.9,,0.02,,,,23.7,,,,1.3,,
,48,0.32,,,,218.8,,0.02,,,,23.7,,,,0.9,,
,51,0.34,,,,219.4,,0.02,,,,23.7,,,,0.6,,
,54,0.36,,,,220.5,,0.02,,,,23.7,,,,1.1,,
,57,0.38,,,,221.5,,0.02,,,,23.7,,,,1,,
,60,0.4,,,,222.6,,0.02,,,,23.7,,,,1.1,,
,63,0.42,,,,223.7,,0.02,,,,23.7,,,,1.1,,
,66,0.44,,,,224.6,,0.02,,,,23.7,,,,0.9,,
,70,0.46,,,,225.6,,0.02,,,,23.7,,,,1,,
,72,0.48,,,,226.6,,0.02,,,,23.7,,,,1,,
,76,0.5,,,,227.4,,0.02,,,,23.7,,,,0.8,,
,78,0.52,,,,228.3,,0.02,,,,23.7,,,,0.9,,
,82,0.54,,,,229.1,,0.02,,,,23.7,,,,0.8,,
,84,0.56,,,,229.9,,0.02,,,,23.7,,,,0.8,,
,88,0.58,,,,230.7,,0.02,,,,23.7,,,,0.8,,
,90,0.6,,,,231.4,,0.02,,,,23.7,,,,0.7,,
,94,0.62,,,,232.1,,0.02,,,,23.7,,,,0.7,,
,97,0.64,,,,232.9,,0.02,,,,23.7,,,,0.8,,
,100,0.66,,,,233.6,,0.02,,,,23.8,,,,0.7,,
,103,0.68,,,,234.3,,0.02,,,,23.8,,,,0.7,,
,106,0.7,,,,235,,0.02,,,,23.8,,,,0.7,,
,109,0.72,,,,235.6,,0.02,,,,23.8,,,,0.6,,
,112,0.74,,,,236.2,,0.02,,,,23.8,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-71.9,,,,,,23.4,,,,,,,
,2,,,,-71.9,,,,,,23.4,,,,0,,,
,3,,,,-71.9,,,,,,23.4,,,,0,,,
,4,,,,-71.9,,,,,,23.4,,,,0,,,
,5,,,,-72,,,,,,23.4,,,,-0.1,,,
,6,,,,-71.9,,,,,,23.4,,,,0.1,,,
,7,,,,-72,,,,,,23.4,,,,-0.1,,,
,8,,,,-71.9,,,,,,23.4,,,,0.1,,,
,9,,,,-72,,,,,,23.4,,,,-0.1,,,
,10,,,,-72,,,,,,23.4,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-72,,,,,,23.4,,,,,,
,1,0.001,,,,-72,,,0.001,,,23.4,,0,,,,
,2,0.005,,,,-71.9,,,0.004,,,23.4,,0.1,,,,
,3,0.011,,,,-71.7,,,0.006,,,23.4,,0.2,,,,
,4,0.02,,,,-71,,,0.009,,,23.4,,0.7,,,,
,5,0.0345,,,,-69.6,,,0.0145,,,23.4,,1.4,,,,
,6,0.0555,,,,-67.7,,,0.021,,,23.4,,1.9,,,,
,7,0.0805,,,,-64.3,,,0.025,,,23.4,,3.4,,,,
,8,0.1145,,,,-59.5,,,0.034,,,23.4,,4.8,,,,
,9,0.157,,,,-52.7,,,0.0425,,,23.4,,6.8,,,,
,10,0.21,,,,-42.9,,,0.053,,,23.4,,9.8,,,,
,11,0.273,,,,-31.1,,,0.063,,,23.4,,11.8,,,,
,12,0.3405,,,,-19.6,,,0.0675,,,23.4,,11.5,,,,
,13,0.427,,,,-6.1,,,0.0865,,,23.4,,13.5,,,,
,14,0.527,,,,8.2,,,0.1,,,23.4,,14.3,,,,
,15,0.6395,,,,25.5,,,0.1125,,,23.5,,17.3,,,,
,16,0.7645,,,,46.7,,,0.125,,,23.5,,21.2,,,,
,17,0.9015,,,,70,,,0.137,,,23.5,,23.3,,,,
,18,1.0155,,,,102.1,,,0.114,,,23.5,,32.1,,,,
,19,1.0175,,,,112.3,,,0.002,,,23.5,,10.2,,,,
,20,1.02,,,,111.1,,,0.0025,,,23.5,,-1.2,,,,
,21,1.0245,,,,112.9,,,0.0045,,,23.5,,1.8,,,,
,22,1.0315,,,,115.5,,,0.007,,,23.5,,2.6,,,,
,23,1.0405,,,,119.4,,,0.009,,,23.5,,3.9,,,,
,24,1.0515,,,,124,,,0.011,,,23.5,,4.6,,,,
,25,1.065,,,,129.9,,,0.0135,,,23.5,,5.9,,,,
,26,1.0795,,,,135.2,,,0.0145,,,23.5,,5.3,,,,
,27,1.093,,,,141.8,,,0.0135,,,23.5,,6.6,,,,
,28,1.1005,,,,147.1,,,0.0075,,,23.5,,5.3,,,,
,29,1.106,,,,149.5,,,0.0055,,,23.5,,2.4,,,,
,30,1.112,,,,152.8,,,0.006,,,23.5,,3.3,,,,
,31,1.119,,,,156,,,0.007,,,23.5,,3.2,,,,
,32,1.1265,,,,159.6,,,0.0075,,,23.5,,3.6,,,,
,33,1.1325,,,,162.7,,,0.006,,,23.5,,3.1,,,,
,34,1.136,,,,164.7,,,0.0035,,,23.5,,2,,,,
,35,1.14,,,,166.2,,,0.004,,,23.5,,1.5,,,,
,36,1.1445,,,,167.6,,,0.0045,,,23.5,,1.4,,,,
,37,1.15,,,,169.4,,,0.0055,,,23.5,,1.8,,,,
,38,1.1555,,,,171.4,,,0.0055,,,23.5,,2,,,,
,39,1.1595,,,,172.9,,,0.004,,,23.5,,1.5,,,,
,40,1.162,,,,174.1,,,0.0025,,,23.5,,1.2,,,,
,41,1.1645,,,,174.8,,,0.0025,,,23.5,,0.7,,,,
,42,1.1675,,,,175.7,,,0.003,,,23.5,,0.9,,,,
,43,1.1715,,,,176.5,,,0.004,,,23.5,,0.8,,,,
,44,1.1755,,,,177.5,,,0.004,,,23.5,,1,,,,
,45,1.178,,,,178.5,,,0.0025,,,23.5,,1,,,,
,46,1.1805,,,,179.1,,,0.0025,,,23.5,,0.6,,,,
,47,1.1835,,,,179.6,,,0.003,,,23.5,,0.5,,,,
,48,1.1855,,,,180.3,,,0.002,,,23.5,,0.7,,,,
,49,1.188,,,,180.9,,,0.0025,,,23.5,,0.6,,,,
,50,1.1905,,,,181.5,,,0.0025,,,23.5,,0.6,,,,
,51,1.1915,,,,182,,,0.001,,,23.5,,0.5,,,,
,52,1.1925,,,,182.3,,,0.001,,,23.5,,0.3,,,,
,53,1.195,,,,182.6,,,0.0025,,,23.5,,0.3,,,,
,54,1.195,,,,183,,,0,,,23.5,,0.4,,,,
,55,1.1955,,,,183.2,,,0.0005,,,23.5,,0.2,,,,
,56,1.1975,,,,183.4,,,0.002,,,23.5,,0.2,,,,
,57,1.1985,,,,183.7,,,0.001,,,23.5,,0.3,,,,
,58,1.199,,,,183.9,,,0.0005,,,23.5,,0.2,,,,
,59,1.2005,,,,184,,,0.0015,,,23.5,,0.1,,,,
,60,1.2005,,,,184.3,,,0,,,23.5,,0.3,,,,
,61,1.2005,,,,184.5,,,0,,,23.5,,0.2,,,,
,62,1.2005,,,,184.5,,,0,,,23.5,,0,,,,
,,1.2005,,,,184,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.4,,,,,,23.8,,,,,,
,3,0.02,,,,188.1,,0.02,,,,23.8,,,,3.7,,
,6,0.04,,,,191.7,,0.02,,,,23.8,,,,3.6,,
,9,0.06,,,,195.1,,0.02,,,,23.8,,,,3.4,,
,12,0.08,,,,198,,0.02,,,,23.8,,,,2.9,,
