"","datetime","ctd_temp","ctd_sal","ctd_o2_mg_l","pH_int","pH_ext","abs_pH_diff","pH_int_v","pH_ext_v","abs_v_diff","pH_temp","press_dbar","cond_Sm","RH","pH_int_temp"
"1899",2021-01-10 10:20:01,11.1538,30.1051,8.366,7.8234,7.8428,0.0194000000000001,-0.920785,-0.872856,0.047929,11.012,16.077,3.42297,8.3,11.2
"1900",2021-01-10 10:40:01,11.1537,29.9662,8.345,7.8202,7.8368,0.0166000000000004,-0.92096,-0.873076,0.047884,11.012,15.971,3.40871,8.3,11.2
"1901",2021-01-10 11:00:01,11.142,29.7434,8.325,7.8182,7.8308,0.0125999999999999,-0.921077,-0.873236,0.047841,11.0062,15.867,3.38487,8.3,11.2
"1902",2021-01-10 11:20:01,11.1362,29.6341,8.327,7.8181,7.8284,0.0103,-0.921085,-0.87328,0.0478050000000001,11.001,15.697,3.37316,8.3,11.2
"1903",2021-01-10 11:40:01,11.1287,29.3996,8.325,7.8185,7.8238,0.00530000000000008,-0.921066,-0.873344,0.047722,10.9931,15.612,3.34843,8.3,11.2
"1904",2021-01-10 12:00:01,11.1181,29.0557,8.32,7.8168,7.8155,0.00129999999999963,-0.921168,-0.873519,0.0476489999999999,10.9822,15.429,3.31219,8.3,11.2
"1905",2021-01-10 12:20:01,11.1094,29.2094,8.245,7.8129,7.8134,0.000499999999999723,-0.921389,-0.873781,0.047608,10.973,15.504,3.3273,8.3,11.2
"1906",2021-01-10 12:40:01,11.1148,29.3044,8.288,7.8185,7.8211,0.00260000000000016,-0.921069,-0.873424,0.047645,10.9727,15.717,3.33752,8.3,11.2
"1907",2021-01-10 13:00:01,11.1214,29.7847,8.295,7.8207,7.8319,0.0111999999999997,-0.920947,-0.873223,0.047724,10.9806,16.053,3.38741,8.3,11.2
"1908",2021-01-10 13:20:01,11.0821,29.7141,8.335,7.8192,7.8301,0.0108999999999995,-0.921045,-0.873301,0.047744,10.9496,16.199,3.37691,8.3,11.2
"1909",2021-01-10 13:40:01,11.0766,29.7205,8.353,7.8185,7.8306,0.0120999999999993,-0.921082,-0.873282,0.0478,10.9415,16.353,3.37712,8.3,11.2
"1910",2021-01-10 14:00:01,11.1121,30.357,8.41,7.8266,7.8482,0.0216000000000003,-0.920618,-0.872802,0.0478160000000001,10.9612,16.472,3.44528,8.3,11.2
"1911",2021-01-10 14:20:01,11.1041,30.4075,8.427,7.8324,7.8554,0.0230000000000006,-0.92029,-0.872445,0.047845,10.9618,16.193,3.44976,8.3,11.2
"1912",2021-01-10 14:40:01,11.0995,30.5279,8.449,7.8331,7.8575,0.0244,-0.920254,-0.872431,0.0478230000000001,10.9586,16.184,3.46168,8.3,11.2
"1913",2021-01-10 15:00:01,11.1099,30.6374,8.472,7.8353,7.861,0.0256999999999996,-0.920128,-0.872321,0.0478069999999999,10.9618,16.265,3.47376,8.3,11.2
"1914",2021-01-10 15:20:01,11.1198,30.6531,8.472,7.8355,7.861,0.0255000000000001,-0.920113,-0.872326,0.0477869999999999,10.9701,16.372,3.47621,8.3,11.2
"1915",2021-01-10 15:40:01,11.1154,30.6916,8.475,7.8363,7.8631,0.0268000000000006,-0.920065,-0.872245,0.04782,10.9727,16.699,3.47978,8.3,11.2
"1916",2021-01-10 16:00:01,11.1142,30.639,8.48,7.8352,7.861,0.0257999999999994,-0.920129,-0.87232,0.047809,10.9711,16.522,3.4743,8.3,11.2
"1917",2021-01-10 16:20:01,11.1123,30.6421,8.473,7.8346,7.8593,0.0247000000000002,-0.920165,-0.872416,0.047749,10.9703,16.533,3.47445,8.3,11.2
"1918",2021-01-10 16:40:01,11.1079,30.8886,8.523,7.8415,7.8696,0.0281000000000002,-0.919776,-0.872048,0.047728,10.9675,16.551,3.49926,8.3,11.2
"1919",2021-01-10 17:00:01,11.1061,30.8017,8.515,7.8404,7.8672,0.0268000000000006,-0.919842,-0.872115,0.0477270000000001,10.966,16.563,3.49023,8.3,11.2
"1920",2021-01-10 17:20:01,11.1103,30.8837,8.497,7.8396,7.8673,0.0277000000000003,-0.919883,-0.872175,0.047708,10.967,16.572,3.49896,8.3,11.2
"1921",2021-01-10 17:40:01,11.1079,31.1216,8.532,7.8476,7.878,0.0304000000000002,-0.919435,-0.871774,0.047661,10.9649,16.531,3.52303,8.3,11.2
"1922",2021-01-10 18:00:01,11.1104,31.2204,8.554,7.8515,7.883,0.0315000000000003,-0.919212,-0.871572,0.04764,10.9674,16.498,3.53331,8.3,11.2
"1923",2021-01-10 18:20:01,11.1111,31.2333,8.562,7.8522,7.8832,0.0310000000000006,-0.919173,-0.871569,0.047604,10.968,16.502,3.53468,8.3,11.2
"1924",2021-01-10 18:40:01,11.1103,31.1947,8.563,7.8522,7.882,0.0297999999999998,-0.919174,-0.871603,0.047571,10.9675,16.655,3.53068,8.3,11.2
"1925",2021-01-10 19:00:01,11.111,31.1623,8.56,7.8509,7.8804,0.0294999999999996,-0.919245,-0.871668,0.047577,10.9681,16.829,3.52745,8.3,11.2
"1926",2021-01-10 19:20:01,11.1095,31.1215,8.554,7.8471,7.8763,0.0291999999999994,-0.919459,-0.871865,0.047594,10.9671,17.261,3.52318,8.3,11.2
"1927",2021-01-10 19:40:01,11.1069,31.02,8.504,7.8407,7.8681,0.0274000000000001,-0.919824,-0.872247,0.047577,10.9645,17.415,3.51262,8.3,11.2
"1928",2021-01-10 20:00:01,11.1125,30.8852,8.463,7.8336,7.8592,0.0256000000000007,-0.920219,-0.872631,0.047588,10.967,17.435,3.49934,8.3,11.2
"1929",2021-01-10 20:20:01,11.1245,30.6498,8.449,7.8292,7.8513,0.0221,-0.920463,-0.872866,0.047597,10.9759,17.263,3.47631,8.3,11.2
"1930",2021-01-10 20:40:01,11.136,29.9961,8.461,7.8247,7.8374,0.0126999999999997,-0.920712,-0.873083,0.0476289999999999,10.9843,17.28,3.41035,8.3,11.2
"1931",2021-01-10 21:00:01,11.1529,29.0759,8.468,7.817,7.8162,0.000799999999999912,-0.921142,-0.873472,0.04767,11.001,17.385,3.31717,8.3,11.2
"1932",2021-01-10 21:20:01,11.1587,28.9618,8.46,7.8165,7.8151,0.0013999999999994,-0.92117,-0.873428,0.0477420000000001,11.0094,17.379,3.30589,8.3,11.2
"1933",2021-01-10 21:40:01,11.1726,28.9196,8.433,7.8152,7.8137,0.00150000000000006,-0.921238,-0.873459,0.047779,11.0152,16.925,3.30265,8.3,11.2
"1934",2021-01-10 22:00:01,11.1629,28.4748,8.464,7.8172,7.808,0.00919999999999987,-0.921131,-0.873396,0.0477350000000001,11.023,16.848,3.25594,8.3,11.2
"1935",2021-01-10 22:20:01,11.1276,28.7766,8.44,7.8161,7.8122,0.00389999999999979,-0.921201,-0.873453,0.047748,10.9953,16.98,3.28427,8.3,11.2
"1936",2021-01-10 22:40:01,11.14,28.6758,8.425,7.8157,7.8109,0.00479999999999947,-0.92122,-0.873429,0.047791,11.001,17,3.27487,8.3,11.2
"1937",2021-01-10 23:00:01,11.1396,28.5234,8.416,7.8164,7.8085,0.00789999999999935,-0.921182,-0.873432,0.04775,10.998,16.675,3.2591,8.3,11.2
"1938",2021-01-10 23:20:01,11.1498,28.4384,8.425,7.816,7.8071,0.00889999999999969,-0.921202,-0.873428,0.047774,11.0036,16.754,3.25114,8.3,11.2
"1939",2021-01-10 23:40:01,11.1501,28.4222,8.422,7.8168,7.8073,0.00950000000000006,-0.921154,-0.8734,0.0477540000000001,11.0062,16.366,3.24948,8.3,11.2
"1940",2021-01-11 00:00:01,11.1454,28.3247,8.422,7.818,7.8065,0.0114999999999998,-0.921092,-0.873365,0.0477270000000001,11.0042,16.251,3.23901,8.3,11.2
"1941",2021-01-11 00:20:01,11.1575,27.8353,8.463,7.8225,7.8027,0.0198,-0.920834,-0.873132,0.047702,11.0068,15.796,3.1893,8.3,11.2
"1942",2021-01-11 00:40:01,11.1557,26.9359,8.583,7.8253,7.7921,0.0332000000000008,-0.920677,-0.872915,0.047762,11.0215,16.599,3.09581,8.3,11.2
"1943",2021-01-11 01:00:01,11.1456,26.7441,8.558,7.8212,7.7869,0.0343,-0.920906,-0.873045,0.047861,11.0068,16.227,3.07507,8.3,11.2
"1944",2021-01-11 01:20:01,11.1096,26.5185,8.543,7.8193,7.7827,0.0366,-0.921029,-0.873103,0.047926,10.9811,16.091,3.04886,8.3,11.2
"1945",2021-01-11 01:40:01,11.0823,26.2905,8.558,7.8222,7.7825,0.0396999999999998,-0.920872,-0.872923,0.047949,10.9586,15.217,3.02304,8.3,11.2
"1946",2021-01-11 02:00:01,11.074,26.2232,8.543,7.8233,7.7819,0.0413999999999994,-0.920813,-0.872901,0.047912,10.9449,15.042,3.0154,8.3,11.2
"1947",2021-01-11 02:20:01,11.0556,26.0862,8.567,7.825,7.7818,0.0432000000000006,-0.920723,-0.872792,0.0479309999999999,10.9308,15.203,2.99977,8.3,11.2
"1948",2021-01-11 02:40:01,11.0601,26.1226,8.56,7.8237,7.782,0.0416999999999996,-0.920798,-0.872812,0.047986,10.9209,15.301,3.0039,8.3,11.2
"1949",2021-01-11 03:00:01,11.0526,26.0971,8.56,7.8241,7.7839,0.0401999999999996,-0.920777,-0.872686,0.048091,10.9167,15.398,3.00069,8.3,11.1
"1950",2021-01-11 03:20:01,11.0833,26.5959,8.533,7.8211,7.7907,0.0304000000000002,-0.920934,-0.872743,0.048191,10.9261,15.522,3.05492,8.3,11.2
"1951",2021-01-11 03:40:01,11.127,27.4439,8.497,7.819,7.8047,0.0142999999999995,-0.921039,-0.872694,0.0483450000000001,10.9691,16.078,3.14637,8.3,11.2
"1952",2021-01-11 04:00:01,11.1398,28.0113,8.456,7.8197,7.8166,0.00309999999999988,-0.920994,-0.872518,0.048476,10.9811,16.008,3.20616,8.3,11.2
"1953",2021-01-11 04:20:01,11.144,28.7376,8.452,7.8222,7.8317,0.00950000000000006,-0.920853,-0.87231,0.048543,10.9926,15.603,3.28152,8.3,11.2
"1954",2021-01-11 04:40:01,11.1595,29.8634,8.428,7.8302,7.857,0.0268000000000006,-0.920396,-0.871844,0.048552,11.0064,15.557,3.39863,8.3,11.2
"1955",2021-01-11 05:00:01,11.1591,29.8393,8.43,7.833,7.8582,0.0251999999999999,-0.920242,-0.871757,0.048485,11.0094,15.637,3.39612,8.3,11.2
"1956",2021-01-11 05:20:01,11.1545,29.8884,8.393,7.8312,7.8559,0.0247000000000002,-0.92034,-0.871936,0.048404,11.0094,16.014,3.40079,8.3,11.2
"1957",2021-01-11 05:40:01,11.1517,29.789,8.387,7.831,7.8537,0.0226999999999995,-0.920355,-0.871973,0.048382,11.0094,15.949,3.39036,8.3,11.2
"1958",2021-01-11 06:00:01,11.1512,29.8893,8.398,7.8306,7.8543,0.0237000000000007,-0.920374,-0.872026,0.0483480000000001,11.0093,15.734,3.40061,8.3,11.2
"1959",2021-01-11 06:20:01,11.1522,29.9416,8.405,7.8306,7.8543,0.0237000000000007,-0.920376,-0.87207,0.048306,11.0094,15.787,3.40606,8.3,11.2
"1960",2021-01-11 06:40:01,11.1528,30.1161,8.401,7.83,7.8556,0.0255999999999998,-0.920411,-0.872147,0.048264,11.0094,15.864,3.42401,8.3,11.2
"1961",2021-01-11 07:00:01,11.1527,30.1082,8.407,7.8317,7.8568,0.0251000000000001,-0.920312,-0.872071,0.048241,11.0094,15.877,3.42319,8.3,11.2
"1962",2021-01-11 07:20:01,11.155,30.2506,8.406,7.8308,7.8576,0.0267999999999997,-0.920364,-0.872145,0.048219,11.012,15.851,3.43798,8.3,11.2
"1963",2021-01-11 07:40:01,11.15,30.4336,8.471,7.8365,7.8651,0.0286,-0.920044,-0.871886,0.0481579999999999,11.0094,15.819,3.45629,8.3,11.2
"1964",2021-01-11 08:00:01,11.1552,30.4988,8.557,7.8387,7.8675,0.0287999999999995,-0.919919,-0.871799,0.0481200000000001,11.012,15.831,3.46341,8.3,11.2
"1965",2021-01-11 08:20:01,11.1547,30.4372,8.54,7.8369,7.8643,0.0274000000000001,-0.92002,-0.87193,0.04809,11.0123,15.838,3.45706,8.3,11.2
"1966",2021-01-11 08:40:01,11.1582,30.5664,8.54,7.8389,7.8669,0.0280000000000005,-0.919904,-0.871888,0.0480160000000001,11.0141,16.041,3.4706,8.3,11.2
"1967",2021-01-11 09:00:01,11.1622,30.6979,8.58,7.8412,7.871,0.0298000000000007,-0.919772,-0.871765,0.048007,11.0178,16.046,3.48439,8.3,11.2
"1968",2021-01-11 09:20:01,11.1632,30.7456,8.609,7.8428,7.8729,0.0300999999999991,-0.919683,-0.871697,0.047986,11.0204,16.106,3.48935,8.3,11.2
"1969",2021-01-11 09:40:01,11.1618,30.7101,8.629,7.8424,7.8715,0.0291000000000006,-0.919706,-0.871746,0.04796,11.0187,16.137,3.4856,8.3,11.2
"1970",2021-01-11 10:00:01,11.1629,30.7015,8.596,7.841,7.8697,0.0286999999999997,-0.919786,-0.871837,0.047949,11.0194,16.265,3.48482,8.3,11.2
"1971",2021-01-11 10:20:01,11.1619,30.6783,8.581,7.8389,7.867,0.0281000000000002,-0.919902,-0.871975,0.0479270000000001,11.0189,16.407,3.48237,8.3,11.2
"1972",2021-01-11 10:40:01,11.1606,30.618,8.564,7.8367,7.8639,0.0271999999999997,-0.920028,-0.872098,0.0479299999999999,11.0178,16.216,3.47609,8.3,11.2
"1973",2021-01-11 11:00:01,11.1549,30.4701,8.524,7.8325,7.8574,0.0249000000000006,-0.920267,-0.872346,0.047921,11.0152,16.375,3.46048,8.3,11.2
"1974",2021-01-11 11:20:01,11.1519,30.3802,8.442,7.8287,7.8519,0.0231999999999992,-0.920486,-0.872583,0.047903,11.012,16.299,3.45101,8.3,11.2
"1975",2021-01-11 11:40:01,11.1519,30.3771,8.432,7.8283,7.8511,0.0228000000000002,-0.920506,-0.872625,0.0478810000000001,11.012,16.115,3.45069,8.3,11.2
"1976",2021-01-11 12:00:01,11.1521,30.3299,8.411,7.8269,7.8477,0.0207999999999995,-0.920583,-0.872777,0.047806,11.0094,16.003,3.44586,8.3,11.2
"1977",2021-01-11 12:20:01,11.1279,29.8942,8.35,7.8244,7.8373,0.0129000000000001,-0.920733,-0.873012,0.047721,10.9979,15.82,3.39917,8.3,11.2
"1978",2021-01-11 12:40:01,11.1136,29.681,8.337,7.8231,7.8314,0.0083000000000002,-0.920812,-0.873169,0.047643,10.9848,15.767,3.37611,8.3,11.2
"1979",2021-01-11 13:00:01,11.1064,29.501,8.353,7.8246,7.8287,0.00410000000000021,-0.920728,-0.873175,0.047553,10.9737,15.419,3.35702,8.3,11.2
"1980",2021-01-11 13:20:01,11.0896,29.4462,8.35,7.8255,7.8287,0.00320000000000054,-0.920687,-0.873139,0.047548,10.9586,16.382,3.35005,8.3,11.2
"1981",2021-01-11 13:40:01,11.071,29.5497,8.396,7.8246,7.8305,0.00589999999999957,-0.920743,-0.873141,0.047602,10.9388,16.135,3.35913,8.3,11.2
"1982",2021-01-11 14:00:01,11.1019,29.7979,8.429,7.8241,7.8351,0.0110000000000001,-0.920762,-0.87307,0.047692,10.9506,16.764,3.38717,8.3,11.2
"1983",2021-01-11 14:20:01,11.0917,29.9918,8.43,7.8234,7.8383,0.0148999999999999,-0.920805,-0.873065,0.04774,10.9424,16.774,3.40619,8.3,11.2
"1984",2021-01-11 14:40:01,11.0855,30.238,8.535,7.8296,7.8491,0.0194999999999999,-0.920453,-0.872673,0.0477799999999999,10.9418,16.829,3.43089,8.3,11.2
"1985",2021-01-11 15:00:01,11.119,30.7451,8.605,7.8362,7.8636,0.0274000000000001,-0.920072,-0.872256,0.047816,10.9654,16.869,3.48556,8.3,11.2
"1986",2021-01-11 15:20:01,11.1298,30.8256,8.569,7.8394,7.8672,0.0278,-0.91989,-0.872113,0.047777,10.9759,16.149,3.49468,8.3,11.2
"1987",2021-01-11 15:40:01,11.1213,30.7828,8.591,7.841,7.8682,0.0271999999999997,-0.919797,-0.87203,0.047767,10.9785,16.485,3.4896,8.3,11.2
"1988",2021-01-11 16:00:01,11.1173,30.7255,8.557,7.8377,7.8637,0.0259999999999998,-0.919986,-0.872237,0.0477489999999999,10.9738,16.921,3.48342,8.3,11.2
"1989",2021-01-11 16:20:01,11.1063,30.6443,8.562,7.8358,7.8608,0.0250000000000004,-0.9201,-0.872338,0.0477620000000001,10.967,16.519,3.47417,8.3,11.2
"1990",2021-01-11 16:40:01,11.1085,30.6615,8.531,7.8364,7.8605,0.0240999999999998,-0.920065,-0.872373,0.0476920000000001,10.9675,16.621,3.47612,8.3,11.2
"1991",2021-01-11 17:00:01,11.1156,30.7514,8.545,7.8374,7.8626,0.0251999999999999,-0.920008,-0.872324,0.0476840000000001,10.9701,16.572,3.4859,8.3,11.2
"1992",2021-01-11 17:20:01,11.1195,31.2166,8.569,7.85,7.8814,0.0314000000000005,-0.919294,-0.871651,0.047643,10.973,16.836,3.53372,8.3,11.2
"1993",2021-01-11 17:40:01,11.1172,31.1548,8.6,7.85,7.8802,0.0302000000000007,-0.919296,-0.871666,0.04763,10.9727,16.615,3.52721,8.3,11.2
"1994",2021-01-11 18:00:01,11.1144,30.9787,8.599,7.8472,7.8746,0.0274000000000001,-0.91945,-0.871837,0.047613,10.9727,16.594,3.50901,8.3,11.2
"1995",2021-01-11 18:20:01,11.1172,31.0224,8.576,7.8464,7.8734,0.0270000000000001,-0.919499,-0.871941,0.047558,10.9732,16.55,3.5137,8.3,11.2
"1996",2021-01-11 18:40:01,11.1118,31.4435,8.598,7.8576,7.8899,0.0323000000000002,-0.918864,-0.871367,0.047497,10.9701,16.53,3.55616,8.3,11.2
"1997",2021-01-11 19:00:01,11.1135,31.4748,8.623,7.8599,7.8923,0.0324,-0.918736,-0.871258,0.047478,10.9701,16.519,3.55949,8.3,11.2
"1998",2021-01-11 19:20:01,11.1143,31.5035,8.627,7.8605,7.8923,0.0317999999999996,-0.918703,-0.87128,0.047423,10.9713,16.547,3.56249,8.3,11.2
"1999",2021-01-11 19:40:01,11.1144,31.4916,8.601,7.86,7.8917,0.0316999999999998,-0.918732,-0.871304,0.047428,10.9711,16.838,3.56129,8.3,11.2
"2000",2021-01-11 20:00:01,11.1138,31.4475,8.585,7.8574,7.8884,0.0309999999999997,-0.918878,-0.871451,0.047427,10.9701,17.14,3.55676,8.3,11.2
"2001",2021-01-11 20:20:01,11.1123,31.3522,8.61,7.8525,7.8828,0.0302999999999995,-0.919157,-0.871689,0.047468,10.9701,17.726,3.54695,8.3,11.2
"2002",2021-01-11 20:40:01,11.1211,31.1239,8.563,7.8452,7.872,0.0267999999999997,-0.919565,-0.872104,0.047461,10.9729,17.918,3.52445,8.3,11.2
"2003",2021-01-11 21:00:01,11.1487,30.9118,8.571,7.8403,7.8642,0.0239000000000003,-0.91983,-0.872338,0.0474920000000001,10.9911,17.658,3.50516,8.3,11.2
"2004",2021-01-11 21:20:01,11.1741,30.5465,8.564,7.8323,7.8517,0.0194000000000001,-0.920271,-0.872716,0.0475549999999999,11.0178,17.469,3.46996,8.3,11.2
"2005",2021-01-11 21:40:01,11.2555,29.0262,8.601,7.8234,7.82,0.00340000000000007,-0.920749,-0.87313,0.0476190000000001,11.0831,17.761,3.3204,8.4,11.3
"2006",2021-01-11 22:00:01,11.2312,29.2333,8.554,7.8199,7.822,0.00210000000000043,-0.920956,-0.873218,0.0477379999999999,11.0816,17.554,3.33979,8.4,11.3
"2007",2021-01-11 22:20:01,11.2434,29.19,8.556,7.8194,7.8215,0.00210000000000043,-0.920981,-0.873196,0.0477850000000001,11.0926,17.201,3.3363,8.4,11.3
"2008",2021-01-11 22:40:01,11.2003,28.9539,8.548,7.8199,7.8183,0.00159999999999982,-0.920963,-0.87321,0.0477529999999999,11.0905,17.226,3.30844,8.4,11.3
"2009",2021-01-11 23:00:01,11.1311,29.3845,8.504,7.8196,7.8251,0.00549999999999962,-0.921002,-0.873257,0.047745,11.0179,16.969,3.34714,8.4,11.2
"2010",2021-01-11 23:20:01,11.1321,29.4479,8.483,7.8194,7.8246,0.00520000000000032,-0.921014,-0.87334,0.047674,11.001,17.009,3.35375,8.4,11.2
"2011",2021-01-11 23:40:01,11.1368,29.3581,8.47,7.8199,7.8234,0.00350000000000072,-0.920985,-0.873326,0.047659,10.9989,16.847,3.34488,8.3,11.2
"2012",2021-01-12 00:00:01,11.1438,29.2134,8.47,7.821,7.8209,9.99999999997669e-05,-0.920923,-0.873332,0.047591,11.001,16.579,3.33055,8.3,11.2
"2013",2021-01-12 00:20:01,11.1525,29.0274,8.478,7.8228,7.8195,0.0033000000000003,-0.920819,-0.873245,0.047574,11.0042,16.573,3.31212,8.3,11.2
"2014",2021-01-12 00:40:01,11.1689,28.6986,8.486,7.8232,7.8148,0.00839999999999996,-0.920789,-0.873205,0.047584,11.022,16.327,3.27952,8.4,11.2
"2015",2021-01-12 01:00:01,11.1908,28.3163,8.517,7.8262,7.8117,0.0145,-0.920613,-0.873026,0.047587,11.0318,16.508,3.24176,8.4,11.2
"2016",2021-01-12 01:20:01,11.2765,27.3808,8.636,7.8335,7.8052,0.0282999999999998,-0.920171,-0.872487,0.0476839999999999,11.0868,16.758,3.15138,8.4,11.3
"2017",2021-01-12 01:40:01,11.2109,26.7437,8.62,7.8248,7.7878,0.0369999999999999,-0.920683,-0.872938,0.047745,11.0749,16.554,3.07997,8.4,11.3
"2018",2021-01-12 02:00:01,11.1886,26.5605,8.598,7.8225,7.7848,0.0377000000000001,-0.92082,-0.872955,0.0478649999999999,11.0601,16.262,3.05917,8.4,11.3
"2019",2021-01-12 02:20:01,11.1736,26.4518,8.577,7.8216,7.7832,0.0384000000000002,-0.920878,-0.872958,0.04792,11.0403,15.929,3.0467,8.4,11.3
"2020",2021-01-12 02:40:01,11.1559,26.3289,8.559,7.8276,7.787,0.0406000000000004,-0.920545,-0.872643,0.047902,11.0289,15.111,3.03252,8.4,11.2
"2021",2021-01-12 03:00:01,11.1565,26.3278,8.55,7.8251,7.7852,0.0399000000000003,-0.920687,-0.872742,0.047945,11.021,15.271,3.03245,8.4,11.2
"2022",2021-01-12 03:20:01,11.1617,26.3549,8.564,7.8273,7.7884,0.0388999999999999,-0.920562,-0.872585,0.0479769999999999,11.0204,15.378,3.03567,8.4,11.2
"2023",2021-01-12 03:40:01,11.1379,26.2774,8.559,7.8272,7.7885,0.0387000000000004,-0.920576,-0.872526,0.0480499999999999,11.0073,15.374,3.02581,8.3,11.2
"2024",2021-01-12 04:00:01,11.157,26.6997,8.536,7.8234,7.793,0.0304000000000002,-0.920783,-0.872651,0.0481320000000001,11.0115,15.638,3.07128,8.4,11.2
"2025",2021-01-12 04:20:01,11.184,27.3575,8.526,7.8224,7.8057,0.0167000000000002,-0.920831,-0.872512,0.048319,11.0349,16.321,3.14181,8.4,11.2
"2026",2021-01-12 04:40:01,11.1914,28.448,8.498,7.8243,7.8272,0.00290000000000035,-0.920721,-0.872267,0.048454,11.0403,16.615,3.25544,8.4,11.3
"2027",2021-01-12 05:00:01,11.183,29.7714,8.45,7.8297,7.854,0.0243000000000002,-0.920415,-0.871919,0.048496,11.0403,15.808,3.39114,8.4,11.2
"2028",2021-01-12 05:20:01,11.1837,29.9378,8.505,7.8339,7.8595,0.0255999999999998,-0.920177,-0.871747,0.04843,11.0403,15.571,3.40829,8.4,11.2
"2029",2021-01-12 05:40:01,11.1824,29.7639,8.517,7.8377,7.859,0.0213000000000001,-0.919968,-0.871631,0.048337,11.0403,15.76,3.39032,8.4,11.3
"2030",2021-01-12 06:00:01,11.1829,29.859,8.48,7.8361,7.8581,0.0220000000000002,-0.920056,-0.871761,0.048295,11.0403,16.047,3.40014,8.4,11.2
"2031",2021-01-12 06:20:01,11.1824,29.758,8.502,7.8371,7.8571,0.0199999999999996,-0.919999,-0.871729,0.04827,11.0403,15.775,3.38972,8.4,11.3
"2032",2021-01-12 06:40:01,11.18,30.5377,8.466,7.8326,7.8635,0.0308999999999999,-0.920254,-0.872036,0.048218,11.0377,15.893,3.4695,8.4,11.3
"2033",2021-01-12 07:00:01,11.1755,30.1124,8.491,7.8371,7.8608,0.0236999999999998,-0.920002,-0.871833,0.048169,11.0377,15.981,3.42553,8.4,11.2
"2034",2021-01-12 07:20:01,11.1794,30.465,8.456,7.8378,7.8655,0.0277000000000003,-0.91996,-0.871864,0.048096,11.0371,15.937,3.46201,8.4,11.2
"2035",2021-01-12 07:40:01,11.1793,30.3903,8.459,7.8374,7.864,0.0266000000000002,-0.919984,-0.871882,0.048102,11.0377,15.958,3.45435,8.4,11.3
"2036",2021-01-12 08:00:01,11.1799,30.4072,8.454,7.8381,7.864,0.0259,-0.919945,-0.871897,0.048048,11.0377,15.978,3.45613,8.4,11.2
"2037",2021-01-12 08:20:01,11.1791,30.7476,8.422,7.8419,7.8724,0.0305,-0.919732,-0.871712,0.04802,11.0371,16.197,3.49092,8.4,11.2
"2038",2021-01-12 08:40:01,11.1809,30.9064,8.433,7.8452,7.8781,0.0328999999999997,-0.919544,-0.871524,0.0480200000000001,11.0377,16.053,3.50731,8.4,11.2
"2039",2021-01-12 09:00:01,11.1837,31.0266,8.432,7.8476,7.8813,0.0337000000000005,-0.919405,-0.871442,0.047963,11.0392,15.946,3.51983,8.4,11.2
"2040",2021-01-12 09:20:01,11.1842,31.0701,8.434,7.8505,7.8835,0.0329999999999995,-0.919242,-0.871356,0.047886,11.0403,15.903,3.52432,8.4,11.2
"2041",2021-01-12 09:40:01,11.1848,31.0919,8.431,7.8506,7.8832,0.0326000000000004,-0.919239,-0.871392,0.047847,11.0412,15.914,3.5266,8.4,11.2
"2042",2021-01-12 10:00:01,11.1842,31.1181,8.435,7.8519,7.8837,0.0318000000000005,-0.919166,-0.871382,0.047784,11.0424,16.004,3.52922,8.4,11.3
"2043",2021-01-12 10:20:01,11.1839,31.0977,8.443,7.8506,7.8821,0.0315000000000003,-0.919237,-0.871454,0.047783,11.0409,16.202,3.52712,8.4,11.3
"2044",2021-01-12 10:40:01,11.1849,31.0701,8.423,7.8491,7.8801,0.0309999999999997,-0.919323,-0.871544,0.047779,11.0429,16.422,3.5244,8.4,11.2
"2045",2021-01-12 11:00:01,11.1851,31.0405,8.408,7.8469,7.8777,0.0308000000000002,-0.919445,-0.871658,0.0477869999999999,11.0429,16.517,3.52139,8.4,11.2
"2046",2021-01-12 11:20:01,11.1855,30.9833,8.416,7.8434,7.8732,0.0297999999999998,-0.919645,-0.871863,0.047782,11.0429,16.611,3.51559,8.4,11.2
"2047",2021-01-12 11:40:01,11.1843,30.8613,8.405,7.8404,7.8682,0.0278,-0.919813,-0.872044,0.047769,11.0424,16.635,3.50302,8.4,11.2
"2048",2021-01-12 12:00:01,11.1831,30.7376,8.379,7.8361,7.8622,0.0260999999999996,-0.920054,-0.872275,0.047779,11.0404,16.567,3.49026,8.4,11.2
"2049",2021-01-12 12:20:01,11.1813,30.6649,8.36,7.8335,7.8577,0.0242000000000004,-0.920203,-0.87247,0.047733,11.0403,16.281,3.48266,8.4,11.2
"2050",2021-01-12 12:40:01,11.1766,30.1463,8.33,7.8261,7.8411,0.0149999999999997,-0.920624,-0.872969,0.047655,11.0377,16.224,3.42911,8.4,11.3
"2051",2021-01-12 13:00:01,11.1677,29.9191,8.311,7.824,7.8344,0.0103999999999997,-0.920745,-0.87316,0.047585,11.0319,15.907,3.40504,8.4,11.2
"2052",2021-01-12 13:20:01,11.1579,29.8021,8.313,7.826,7.8331,0.00710000000000033,-0.920632,-0.873142,0.04749,11.0262,15.57,3.3922,8.4,11.2
"2053",2021-01-12 13:40:01,11.1491,29.6339,8.335,7.8273,7.8303,0.00300000000000011,-0.920563,-0.873163,0.0474,11.0157,15.546,3.37419,8.3,11.2
