"datetime","pH_int_v","pH_ext_v","abs_v_diff","pH_int","pH_ext","abs_pH_diff","pH_temp","ctd_sal","ctd_temp"
2020-09-13 17:00:00,-0.93069106,-0.87933972,0.051355365,8.111542,8.1620055,0.0505240000000002,19.6348,31.0738,19.6635
2020-09-13 18:00:00,-0.93072369,-0.87938487,0.0513418,8.1114555,8.1621475,0.0507350000000004,19.58135,31.0783,19.6216
2020-09-13 19:00:00,-0.930698955,-0.87933823,0.051362215,8.1119175,8.163058,0.0511729999999995,19.57695,31.0821,19.6363
2020-09-13 20:00:00,-0.93072101,-0.879310365,0.051399915,8.111118,8.162803,0.0515119999999998,19.6259,31.0853,19.7035
2020-09-13 21:00:00,-0.93077361,-0.8793579,0.05141735,8.1093575,8.160467,0.0511439999999999,19.7238,31.0871,19.8216
2020-09-13 22:00:00,-0.930785235,-0.879340315,0.05144492,8.107993,8.158695,0.0507010000000001,19.85575,31.0879,19.9689
2020-09-13 23:00:00,-0.9307757,-0.879290245,0.05148098,8.106802,8.1571585,0.0502745000000004,20.0111,31.0921,20.1285
2020-09-14 00:00:00,-0.93087658,-0.8793576,0.051514655,8.1037625,8.1535875,0.0497509999999997,20.16185,31.0889,20.2806
2020-09-14 01:00:00,-0.930848715,-0.87930411,0.0515456499999999,8.1030945,8.152555,0.0494824999999999,20.29255,31.0984,20.3937
2020-09-14 02:00:00,-0.93090549,-0.879351195,0.051558165,8.101294,8.150279,0.0490535000000003,20.38745,31.1008,20.4729
2020-09-14 03:00:00,-0.93084499,-0.879276835,0.05156278,8.1019315,8.1508755,0.0488514999999996,20.4334,31.1042,20.5003
2020-09-14 04:00:00,-0.930831875,-0.87928026,0.051547735,8.102209,8.150946,0.0486780000000007,20.4275,31.1075,20.4764
2020-09-14 05:00:00,-0.93075037,-0.87923541,0.05151764,8.1040125,8.152506,0.0485360000000004,20.38065,31.111,20.4173
2020-09-14 06:00:00,-0.93076884,-0.879291885,0.05148113,8.1043655,8.1528205,0.0485399999999991,20.30455,31.1173,20.3291
2020-09-14 07:00:00,-0.930732335,-0.879297105,0.051428675,8.1058215,8.154322,0.0483830000000003,20.20865,31.1223,20.228
2020-09-14 08:00:00,-0.93068286,-0.87929129,0.051390825,8.1076195,8.156188,0.0485499999999988,20.10035,31.1259,20.1179
2020-09-14 09:00:00,-0.93060627,-0.87927535,0.051331225,8.109971,8.158396,0.0484295000000001,19.98195,31.1311,19.9953
2020-09-14 10:00:00,-0.93059718,-0.87930768,0.051291585,8.111191,8.159813,0.0486589999999998,19.86125,31.1355,19.8763
2020-09-14 11:00:00,-0.93052685,-0.87927952,0.05124524,8.113401,8.1622025,0.0487579999999994,19.74615,31.1417,19.7618
2020-09-14 12:00:00,-0.930570955,-0.87935924,0.0512115650000001,8.1135505,8.162548,0.048997,19.6421,31.148,19.659
2020-09-14 13:00:00,-0.930522975,-0.87933808,0.05118489,8.115211,8.164458,0.0492444999999995,19.54635,31.1503,19.5696
2020-09-14 14:00:00,-0.93049466,-0.879326755,0.0511592650000001,8.1164805,8.1661175,0.0494985000000003,19.45805,31.1554,19.4828
2020-09-14 15:00:00,-0.930468435,-0.87932959,0.05114093,8.1176125,8.1673375,0.0497525000000003,19.38055,31.158,19.4121
2020-09-14 16:00:00,-0.93046307,-0.87934598,0.0511159,8.118271,8.168143,0.0498490000000009,19.3159,31.163,19.3532
2020-09-14 17:00:00,-0.930486015,-0.879362965,0.05111933,8.1182115,8.168506,0.0502395,19.2774,31.1676,19.3215
2020-09-14 18:00:00,-0.93047514,-0.879359985,0.05111635,8.118443,8.1686935,0.0502725000000002,19.2721,31.1709,19.3307
2020-09-14 19:00:00,-0.930456815,-0.879304255,0.0511536,8.118425,8.1691015,0.0507055000000003,19.3108,31.176,19.3847
2020-09-14 20:00:00,-0.930563655,-0.87939694,0.05116701,8.1158395,8.166149,0.0503144999999998,19.3955,31.1731,19.4918
2020-09-14 21:00:00,-0.930566035,-0.879371015,0.05119651,8.114725,8.164611,0.0499079999999994,19.5179,31.1701,19.6381
2020-09-14 22:00:00,-0.93060523,-0.8793652,0.051250455,8.112562,8.16222,0.0498324999999999,19.6877,31.1845,19.8154
2020-09-14 23:00:00,-0.930660215,-0.879397535,0.05126521,8.110079,8.158881,0.0488314999999995,19.8631,31.1832,19.9828
2020-09-15 00:00:00,-0.93072369,-0.879411545,0.05130872,8.1079355,8.1567465,0.0487485000000003,19.9838,31.1849,20.0973
2020-09-15 01:00:00,-0.930775995,-0.87940946,0.05136177,8.1057205,8.1543925,0.0486009999999988,20.13545,31.1857,20.2577
2020-09-15 02:00:00,-0.93077525,-0.879410945,0.05136639,8.1050735,8.1533345,0.0482909999999999,20.21005,31.1962,20.2937
2020-09-15 03:00:00,-0.930783595,-0.87938919,0.05138904,8.1042715,8.152521,0.0481534999999997,20.2858,31.1972,20.3671
2020-09-15 04:00:00,-0.930790595,-0.879395,0.051401405,8.1037685,8.151771,0.0481025000000006,20.3294,31.2006,20.3971
2020-09-15 05:00:00,-0.93075901,-0.879352235,0.051411535,8.104273,8.1524845,0.0483060000000002,20.3342,31.2047,20.3868
2020-09-15 06:00:00,-0.93071013,-0.87932914,0.05139053,8.1053935,8.15347,0.0482435000000008,20.3025,31.21,20.3405
2020-09-15 07:00:00,-0.93073174,-0.879376375,0.051355215,8.105532,8.153627,0.048092500000001,20.24365,31.2137,20.2748
2020-09-15 08:00:00,-0.93071192,-0.879402305,0.051313635,8.106578,8.154522,0.0480124999999996,20.16255,31.2177,20.1877
2020-09-15 09:00:00,-0.93064084,-0.8793579,0.0512889,8.1085965,8.1567775,0.0482820000000004,20.07115,31.2217,20.0933
2020-09-15 10:00:00,-0.93066364,-0.879425255,0.051234215,8.109096,8.1572915,0.0481309999999997,19.96865,31.226,19.9884
2020-09-15 11:00:00,-0.930572745,-0.879380995,0.05119473,8.111597,8.159827,0.0482810000000002,19.8617,31.2314,19.8797
2020-09-15 12:00:00,-0.93055546,-0.87940901,0.05114883,8.112844,8.161142,0.0483205,19.75275,31.2364,19.77
2020-09-15 13:00:00,-0.930534745,-0.879408265,0.05112529,8.1141765,8.162922,0.0487394999999999,19.6431,31.2401,19.6626
2020-09-15 14:00:00,-0.930500325,-0.879411545,0.05108714,8.115701,8.164631,0.0489024999999996,19.5356,31.245,19.5543
2020-09-15 15:00:00,-0.930470375,-0.87942048,0.051049895,8.1171075,8.166145,0.049042,19.4335,31.2494,19.4561
2020-09-15 16:00:00,-0.930422835,-0.87941974,0.05100459,8.1188495,8.167874,0.0490529999999998,19.32895,31.2535,19.3489
2020-09-15 17:00:00,-0.930451,-0.879433895,0.051017705,8.1188705,8.1685775,0.0497234999999998,19.2721,31.2568,19.3128
2020-09-15 18:00:00,-0.93043342,-0.87939575,0.051041995,8.119193,8.169319,0.0502030000000007,19.2688,31.2594,19.3288
2020-09-15 19:00:00,-0.9304963,-0.87940469,0.051084755,8.1176565,8.1683845,0.0506060000000002,19.32085,31.2618,19.4019
2020-09-15 20:00:00,-0.930544725,-0.87941661,0.05112841,8.1158005,8.1663485,0.0505345000000004,19.4369,31.2616,19.546
2020-09-15 21:00:00,-0.93060985,-0.879436575,0.0511692500000001,8.113255,8.1633645,0.0500480000000003,19.59905,31.2576,19.7329
2020-09-15 22:00:00,-0.93059256,-0.879404835,0.051187275,8.112029,8.161281,0.0492410000000003,19.7735,31.2662,19.8898
2020-09-15 23:00:00,-0.93062192,-0.879387105,0.051234065,8.1102795,8.159363,0.0490719999999998,19.91565,31.269,20.0354
2020-09-16 00:00:00,-0.930593755,-0.87938338,0.051214845,8.1100535,8.158203,0.048229000000001,19.9971,31.2733,20.0869
2020-09-16 01:00:00,-0.930638755,-0.87936371,0.05127102,8.108391,8.156968,0.0485045,20.0984,31.2751,20.198
2020-09-16 02:00:00,-0.930692395,-0.879417655,0.05127787,8.106729,8.1547315,0.048063,20.1838,31.2785,20.2663
2020-09-16 03:00:00,-0.9307,-0.87938085,0.051324065,8.1059115,8.154154,0.0483234999999995,20.2631,31.2812,20.3473
2020-09-16 04:00:00,-0.930731145,-0.87939277,0.051341955,8.104796,8.1529385,0.0482159999999991,20.3289,31.2845,20.4046
2020-09-16 05:00:00,-0.93068912,-0.879335245,0.05134598,8.1052655,8.153501,0.0481019999999992,20.358,31.287,20.4188
2020-09-16 06:00:00,-0.93067139,-0.879325865,0.051342545,8.1056795,8.153926,0.0481870000000004,20.3455,31.2909,20.3907
2020-09-16 07:00:00,-0.930657235,-0.87934464,0.051303505,8.1063345,8.1543915,0.0478889999999996,20.2984,31.2938,20.3325
2020-09-16 08:00:00,-0.930634435,-0.87936684,0.05126446,8.1073785,8.1552145,0.0477904999999996,20.22325,31.297,20.2488
2020-09-16 09:00:00,-0.930581535,-0.87936878,0.0512132049999999,8.109166,8.1568565,0.0476795000000001,20.1227,31.3013,20.1392
2020-09-16 10:00:00,-0.930515075,-0.87934255,0.051171625,8.1112945,8.159107,0.0478015000000003,20.0102,31.3044,20.0249
2020-09-16 11:00:00,-0.93048155,-0.879349705,0.0511339299999999,8.112754,8.1606365,0.0479310000000002,19.9083,31.3079,19.9283
2020-09-16 12:00:00,-0.930482145,-0.87934732,0.051128565,8.1134565,8.16201,0.0484499999999999,19.8273,31.3113,19.8551
2020-09-16 13:00:00,-0.93045815,-0.879345235,0.051111725,8.114477,8.163174,0.0486804999999997,19.75845,31.3141,19.7905
2020-09-16 14:00:00,-0.93041926,-0.87931707,0.05110219,8.115598,8.1645225,0.0489214999999996,19.7067,31.3172,19.7455
2020-09-16 15:00:00,-0.930433565,-0.87932065,0.051117835,8.1156135,8.1649785,0.0494519999999996,19.6764,31.3203,19.7233
2020-09-16 16:00:00,-0.930434165,-0.87930008,0.051142875,8.1155985,8.165358,0.0499099999999997,19.67705,31.3229,19.7368
2020-09-16 17:00:00,-0.9304963,-0.87932154,0.05116999,8.114113,8.164267,0.0500750000000005,19.725,31.3255,19.8031
2020-09-16 18:00:00,-0.93052551,-0.87929889,0.051217975,8.1127695,8.163161,0.0502434999999997,19.82025,31.3264,19.9148
2020-09-16 19:00:00,-0.930619085,-0.87935611,0.051260585,8.1100215,8.160132,0.0500695000000011,19.95105,31.3275,20.0598
2020-09-16 20:00:00,-0.930615805,-0.87929219,0.051326905,8.108679,8.1586765,0.0500475000000007,20.11105,31.326,20.2306
2020-09-16 21:00:00,-0.930617295,-0.87930038,0.0513130450000001,8.1077665,8.156987,0.0491565000000005,20.2125,31.3309,20.3028
2020-09-16 22:00:00,-0.93065947,-0.8793123,0.0513426949999999,8.1062435,8.155378,0.0490634999999999,20.30455,31.3341,20.3964
2020-09-16 23:00:00,-0.93067899,-0.879310215,0.0513798,8.105003,8.1538,0.0489920000000001,20.4078,31.3359,20.5031
2020-09-17 00:00:00,-0.930699405,-0.879292185,0.051409605,8.10374,8.152477,0.0487720000000005,20.51295,31.3377,20.6085
2020-09-17 01:00:00,-0.93081295,-0.879366395,0.051448645,8.1009605,8.1497165,0.0488010000000001,20.60825,31.34,20.6989
2020-09-17 02:00:00,-0.93085542,-0.87940171,0.051451025,8.0996575,8.1481155,0.0484034999999992,20.67445,31.3427,20.7531
2020-09-17 03:00:00,-0.930905485,-0.87945297,0.05145043,8.098613,8.146911,0.0482635,20.6962,31.3449,20.7567
2020-09-17 04:00:00,-0.93094408,-0.879447755,0.0514923,8.097755,8.1466685,0.0488600000000003,20.71945,31.3478,20.7845
2020-09-17 05:00:00,-0.930984015,-0.87946727,0.05151749,8.096756,8.1458085,0.0490645000000001,20.75515,31.3502,20.8209
2020-09-17 06:00:00,-0.931019035,-0.87949395,0.051524935,8.095975,8.1450585,0.04908,20.7756,31.3526,20.8348
2020-09-17 07:00:00,-0.931105315,-0.87955623,0.051537905,8.094478,8.1439945,0.0493325000000002,20.77785,31.3556,20.8309
2020-09-17 08:00:00,-0.93110188,-0.879566215,0.05153492,8.094695,8.14414,0.0494370000000002,20.7595,31.3577,20.8049
2020-09-17 09:00:00,-0.93104183,-0.879544315,0.051495585,8.0961235,8.1452895,0.0491364999999995,20.71335,31.3614,20.7489
2020-09-17 10:00:00,-0.93106925,-0.87960317,0.051459375,8.096216,8.145342,0.0490135,20.649,31.3649,20.6786
2020-09-17 11:00:00,-0.93104109,-0.879616285,0.051425845,8.097322,8.146309,0.0490000000000004,20.5764,31.3678,20.6041
2020-09-17 12:00:00,-0.931017245,-0.87962344,0.051395895,8.09843,8.147494,0.0491030000000006,20.4963,31.3712,20.522
2020-09-17 13:00:00,-0.93101054,-0.87963178,0.05136952,8.0992735,8.148726,0.0492894999999995,20.413,31.3753,20.4371
2020-09-17 14:00:00,-0.930978055,-0.879661585,0.0513196,8.1005845,8.1496335,0.0491064999999997,20.3256,31.3786,20.3485
2020-09-17 15:00:00,-0.93094244,-0.87962836,0.05130484,8.101989,8.151686,0.0495469999999996,20.23485,31.3823,20.2572
2020-09-17 16:00:00,-0.93092024,-0.879641465,0.05128175,8.103063,8.1527585,0.0497419999999993,20.15515,31.3851,20.1842
2020-09-17 17:00:00,-0.930943335,-0.87965101,0.05128741,8.1030935,8.1533965,0.0502250000000002,20.1068,31.388,20.1468
2020-09-17 18:00:00,-0.930899825,-0.879579335,0.05132258,8.103822,8.1546445,0.0508550000000003,20.10845,31.3908,20.1683
2020-09-17 19:00:00,-0.930946015,-0.879567705,0.051379055,8.1024665,8.153849,0.0513920000000008,20.1728,31.3926,20.2543
2020-09-17 20:00:00,-0.930986995,-0.87957158,0.051415415,8.100752,8.1519305,0.0511909999999993,20.28935,31.3922,20.3943
2020-09-17 21:00:00,-0.930958085,-0.87954923,0.05140409,8.1005205,8.1510705,0.0504880000000005,20.37255,31.398,20.4521
2020-09-17 22:00:00,-0.93098178,-0.87955266,0.05143255,8.09954,8.149996,0.0505049999999994,20.43905,31.399,20.5221
2020-09-17 23:00:00,-0.93096271,-0.87948888,0.05145699,8.0991555,8.1498405,0.0503974999999999,20.5208,31.4032,20.607
2020-09-18 00:00:00,-0.930965985,-0.87948545,0.051481125,8.098376,8.148621,0.0502549999999999,20.6033,31.4051,20.6898
2020-09-18 01:00:00,-0.93099147,-0.87949022,0.051502735,8.0973665,8.147535,0.0501810000000011,20.6697,31.4076,20.7495
2020-09-18 02:00:00,-0.93097701,-0.879476065,0.05150035,8.0973455,8.1473245,0.0499609999999997,20.70065,31.4109,20.7661
2020-09-18 03:00:00,-0.93091681,-0.879425555,0.05149141,8.098343,8.148181,0.0498330000000005,20.70445,31.4145,20.7619
2020-09-18 04:00:00,-0.930875085,-0.879362815,0.0515167399999999,8.0988475,8.148905,0.0501300000000011,20.7298,31.4179,20.7911
2020-09-18 05:00:00,-0.930887605,-0.87934866,0.05153567,8.098435,8.148839,0.0503439999999999,20.7516,31.4209,20.8114
2020-09-18 06:00:00,-0.93084037,-0.87930545,0.0515380500000001,8.0992515,8.1496195,0.0504189999999998,20.7517,31.4237,20.8027
2020-09-18 07:00:00,-0.930818165,-0.87929606,0.0515137600000001,8.0998605,8.1502445,0.0502359999999999,20.72475,31.4269,20.7651
2020-09-18 08:00:00,-0.930817865,-0.879341955,0.051477105,8.100335,8.1503385,0.0500345000000006,20.67105,31.43,20.7028
2020-09-18 09:00:00,-0.93076437,-0.87933942,0.05142212,8.101895,8.151615,0.0496755000000002,20.59675,31.4342,20.6223
2020-09-18 10:00:00,-0.93068659,-0.87930992,0.05137816,8.103939,8.1534555,0.0495500000000009,20.5155,31.438,20.5396
2020-09-18 11:00:00,-0.93063756,-0.879297255,0.051338075,8.105515,8.1550475,0.049493,20.43085,31.4405,20.455
2020-09-18 12:00:00,-0.930612975,-0.87931737,0.05130008,8.1067285,8.15618,0.0495409999999996,20.34055,31.4444,20.3624
2020-09-18 13:00:00,-0.93049243,-0.879227815,0.051270575,8.1096575,8.1593335,0.0497695,20.24205,31.4479,20.261
2020-09-18 14:00:00,-0.93048393,-0.87927281,0.051206195,8.110778,8.160374,0.0495115000000004,20.12975,31.4513,20.1454
2020-09-18 15:00:00,-0.930451,-0.8792901,0.05116105,8.11232,8.1618915,0.0495684999999995,20.01855,31.4548,20.0371
2020-09-18 16:00:00,-0.930420605,-0.87927073,0.05115196,8.1136055,8.163657,0.050081500000001,19.9311,31.4587,19.9579
2020-09-18 17:00:00,-0.930417175,-0.87925821,0.05115897,8.1139595,8.1644125,0.0504725000000006,19.89845,31.4614,19.9476
2020-09-18 18:00:00,-0.93044534,-0.87923169,0.051215445,8.1132515,8.1645255,0.0513005000000009,19.9237,31.4638,19.9917
2020-09-18 19:00:00,-0.93047663,-0.879228705,0.05125821,8.112037,8.163355,0.0515054999999993,20.0009,31.465,20.0891
2020-09-18 20:00:00,-0.930524015,-0.879228855,0.05129769,8.1100875,8.1613005,0.0512649999999999,20.13085,31.4656,20.2405
2020-09-18 21:00:00,-0.930488995,-0.87919935,0.051289945,8.109773,8.1602175,0.0504670000000003,20.23535,31.4706,20.3198
2020-09-18 22:00:00,-0.930536385,-0.87919086,0.0513353950000001,8.1080485,8.158735,0.0505149999999999,20.3396,31.4721,20.4347
2020-09-18 23:00:00,-0.930503005,-0.87917849,0.0513266,8.1081915,8.15822,0.0500635000000003,20.38935,31.4758,20.4655
2020-09-19 00:00:00,-0.93050986,-0.879180125,0.05132541,8.1076415,8.157445,0.0497255000000001,20.43835,31.4785,20.5119
2020-09-19 01:00:00,-0.930494065,-0.87914377,0.051344335,8.107548,8.1574325,0.0497874999999999,20.48085,31.4812,20.5528
2020-09-19 02:00:00,-0.93052238,-0.879151815,0.05137876,8.106355,8.156038,0.0498230000000008,20.56255,31.4832,20.6476
2020-09-19 03:00:00,-0.930502555,-0.879093555,0.051409,8.1060195,8.155835,0.0498254999999999,20.64,31.4856,20.7203
2020-09-19 04:00:00,-0.930563055,-0.87915003,0.05141437,8.1046,8.1542135,0.0496429999999997,20.6829,31.4882,20.7492
2020-09-19 05:00:00,-0.930516715,-0.879102045,0.05141392,8.1053485,8.154997,0.0496380000000007,20.6886,31.491,20.7414
2020-09-19 06:00:00,-0.930473205,-0.879103535,0.051374285,8.106368,8.155524,0.0492315000000003,20.65665,31.4945,20.6957
2020-09-19 07:00:00,-0.93045979,-0.87912604,0.05133524,8.107143,8.15616,0.0490384999999991,20.5946,31.4978,20.6238
2020-09-19 08:00:00,-0.930404955,-0.87912842,0.0512819,8.108829,8.157519,0.0487785000000001,20.50905,31.5011,20.5312
2020-09-19 09:00:00,-0.93037888,-0.87914988,0.05122721,8.1101995,8.158871,0.0486445,20.40345,31.5048,20.4194
2020-09-19 10:00:00,-0.930307205,-0.879143475,0.051169845,8.112506,8.1609815,0.0485829999999998,20.2803,31.5089,20.2912
2020-09-19 11:00:00,-0.93025803,-0.87915077,0.0511077049999999,8.1145165,8.1630315,0.0485299999999995,20.1462,31.513,20.1528
2020-09-19 12:00:00,-0.93023717,-0.87919622,0.05104065,8.116156,8.1646235,0.0484619999999998,20,31.517,20.0041
2020-09-19 13:00:00,-0.930127795,-0.87913557,0.0509922249999999,8.1193545,8.1681,0.0487455000000008,19.84935,31.521,19.8523
2020-09-19 14:00:00,-0.930141505,-0.879210825,0.05092934,8.120426,8.169242,0.0487985000000011,19.70075,31.5272,19.7026
2020-09-19 15:00:00,-0.930083835,-0.879197415,0.050899985,8.1226665,8.1717875,0.0493379999999997,19.55905,31.531,19.5657
2020-09-19 16:00:00,-0.930076985,-0.879209335,0.050865705,8.123731,8.173333,0.0495429999999999,19.4513,31.5337,19.4731
2020-09-19 17:00:00,-0.930098585,-0.87920457,0.05088866,8.1238,8.174232,0.0503424999999993,19.4008,31.5366,19.4447
2020-09-19 18:00:00,-0.93008637,-0.87914779,0.050935005,8.1239475,8.175119,0.0511214999999989,19.40815,31.539,19.4716
2020-09-19 19:00:00,-0.930146125,-0.879186235,0.050968975,8.1224015,8.173556,0.0513034999999995,19.4678,31.5408,19.5497
2020-09-19 20:00:00,-0.930163555,-0.879170145,0.050988495,8.1210755,8.171985,0.0508290000000002,19.58365,31.5412,19.6891
2020-09-19 21:00:00,-0.9302026,-0.87916985,0.051035135,8.118898,8.169299,0.0504475000000006,19.75565,31.5429,19.8791
2020-09-19 22:00:00,-0.930189335,-0.879174315,0.05101636,8.1181295,8.167471,0.0493665000000005,19.8699,31.5476,19.9656
2020-09-19 23:00:00,-0.930206475,-0.879173125,0.051032455,8.116917,8.1658745,0.0489419999999994,19.9736,31.5499,20.0687
2020-09-20 00:00:00,-0.93023106,-0.87917536,0.05105302,8.1156565,8.164365,0.0486660000000008,20.06885,31.5532,20.1597
2020-09-20 01:00:00,-0.93021169,-0.879160605,0.05105898,8.11537,8.1635225,0.0482970000000007,20.14085,31.5562,20.2229
2020-09-20 02:00:00,-0.93026101,-0.879180425,0.05108118,8.1140585,8.1623845,0.0483439999999993,20.19415,31.5596,20.2726
2020-09-20 03:00:00,-0.93028232,-0.87915286,0.0511296099999999,8.112775,8.1612485,0.0484854999999991,20.29805,31.5626,20.3914
2020-09-20 04:00:00,-0.93033745,-0.879172085,0.051170285,8.110956,8.1593595,0.0484905000000007,20.3986,31.5644,20.486
2020-09-20 05:00:00,-0.93037128,-0.87918281,0.051189215,8.109806,8.1581975,0.0484059999999999,20.4631,31.5683,20.5371
2020-09-20 06:00:00,-0.93034282,-0.87916687,0.051179975,8.1100645,8.1580905,0.0480980000000004,20.48965,31.5713,20.5501
2020-09-20 07:00:00,-0.930317935,-0.87914809,0.051171925,8.110559,8.158594,0.0480714999999998,20.48125,31.575,20.529
2020-09-20 08:00:00,-0.93035578,-0.87920412,0.05115047,8.1102075,8.1582205,0.0479924999999994,20.4473,31.5787,20.4868
2020-09-20 09:00:00,-0.93034207,-0.87923258,0.05109638,8.110935,8.1586625,0.0475120000000002,20.3916,31.5828,20.4227
2020-09-20 10:00:00,-0.93025624,-0.879191455,0.05106002,8.113102,8.1607055,0.0475200000000005,20.31165,31.5875,20.3346
2020-09-20 11:00:00,-0.930216755,-0.8792141,0.051005185,8.114657,8.1619425,0.0473405000000007,20.21175,31.5912,20.2285
2020-09-20 12:00:00,-0.930202745,-0.87924867,0.050954075,8.1158915,8.1632125,0.0473150000000002,20.09715,31.5945,20.1119
2020-09-20 13:00:00,-0.93014627,-0.879242865,0.050909965,8.1179235,8.165295,0.0474810000000003,19.9763,31.5998,19.9879
2020-09-20 14:00:00,-0.93013957,-0.87927356,0.05086407,8.119146,8.1667915,0.0476200000000002,19.85165,31.6035,19.8633
2020-09-20 15:00:00,-0.93008324,-0.87924316,0.05083233,8.121181,8.1692935,0.0479865000000004,19.7299,31.6075,19.7438
2020-09-20 16:00:00,-0.930137185,-0.879323775,0.05081818,8.1210255,8.169381,0.0484290000000005,19.64045,31.6112,19.6681
2020-09-20 17:00:00,-0.930110805,-0.87926715,0.050835755,8.121801,8.1709545,0.0490189999999995,19.6053,31.6145,19.6536
2020-09-20 18:00:00,-0.930179055,-0.87926924,0.050908775,8.120418,8.1705905,0.0501449999999997,19.6285,31.6168,19.6969
2020-09-20 19:00:00,-0.930198575,-0.87924718,0.050954375,8.119354,8.169675,0.0503644999999988,19.7109,31.6181,19.8022
2020-09-20 20:00:00,-0.93034133,-0.879336295,0.05100414,8.115638,8.16588,0.0502360000000008,19.8554,31.6209,19.9658
2020-09-20 21:00:00,-0.93034401,-0.879338825,0.051000415,8.114432,8.163773,0.049265000000001,19.98695,31.6224,20.085
2020-09-20 22:00:00,-0.930377835,-0.879325715,0.0510485450000001,8.1129905,8.1624735,0.0494270000000006,20.0861,31.6255,20.1806
2020-09-20 23:00:00,-0.930440865,-0.879367585,0.051073435,8.110983,8.160108,0.0491295000000003,20.19185,31.6272,20.2913
2020-09-21 00:00:00,-0.930484825,-0.879385015,0.05109757,8.1093775,8.1583435,0.0489224999999998,20.2885,31.6326,20.3811
2020-09-21 01:00:00,-0.930452045,-0.87934538,0.051110535,8.10933,8.157976,0.0487019999999987,20.3585,31.6359,20.4398
2020-09-21 02:00:00,-0.930463815,-0.879345825,0.0511165,8.108814,8.1574155,0.0485825000000002,20.3953,31.6395,20.463
2020-09-21 03:00:00,-0.93050688,-0.879352985,0.051153745,8.1076465,8.156566,0.0489129999999998,20.44455,31.6422,20.5231
2020-09-21 04:00:00,-0.930552775,-0.879391875,0.0511609,8.1062865,8.154925,0.0486334999999993,20.5101,31.647,20.5866
2020-09-21 05:00:00,-0.93057125,-0.87939545,0.051174015,8.1056515,8.154347,0.048667,20.54575,31.6519,20.6075
2020-09-21 06:00:00,-0.93059122,-0.87942436,0.051165515,8.105298,8.153882,0.0485595000000005,20.54745,31.6558,20.5982
2020-09-21 07:00:00,-0.930505985,-0.879362665,0.051146595,8.1069875,8.155404,0.0484709999999993,20.5216,31.6599,20.562
2020-09-21 08:00:00,-0.930540555,-0.8794482,0.05108848,8.106897,8.1548945,0.0479330000000004,20.4639,31.6637,20.4935
2020-09-21 09:00:00,-0.93050748,-0.879477705,0.051035735,8.108236,8.1558675,0.0477240000000005,20.37465,31.6683,20.3941
2020-09-21 10:00:00,-0.93047827,-0.879508995,0.050984025,8.109677,8.157082,0.0476504999999996,20.2677,31.6725,20.2831
2020-09-21 11:00:00,-0.930384835,-0.8794704,0.0509221850000001,8.1123545,8.1597475,0.0475104999999996,20.1445,31.6762,20.1553
2020-09-21 12:00:00,-0.93032911,-0.879464145,0.050867345,8.1144915,8.1620455,0.0476004999999997,20.00965,31.6815,20.0156
2020-09-21 13:00:00,-0.93030348,-0.87948992,0.050812515,8.1161835,8.1639195,0.047722499999999,19.8671,31.6859,19.8726
2020-09-21 14:00:00,-0.930276805,-0.87951451,0.050764085,8.1178705,8.1657845,0.0479384999999999,19.72625,31.6902,19.7331
2020-09-21 15:00:00,-0.93026712,-0.879527325,0.050741285,8.1191795,8.1676735,0.0485204999999995,19.5961,31.6944,19.6068
2020-09-21 16:00:00,-0.930264735,-0.87954163,0.05072296,8.1200925,8.1690645,0.0489569999999997,19.49715,31.6982,19.5217
2020-09-21 17:00:00,-0.93024894,-0.87952345,0.05072772,8.1208255,8.170246,0.0494569999999994,19.44545,31.7019,19.4881
2020-09-21 18:00:00,-0.930268015,-0.879500355,0.050766915,8.1204305,8.170558,0.0501065000000009,19.45235,31.704,19.518
2020-09-21 19:00:00,-0.930338795,-0.879505865,0.05083516,8.118595,8.169386,0.0508214999999996,19.52285,31.707,19.6103
2020-09-21 20:00:00,-0.930406895,-0.87952017,0.05088836,8.116297,8.167114,0.0508525000000004,19.65105,31.7082,19.7601
2020-09-21 21:00:00,-0.930456965,-0.87953403,0.05092502,8.114008,8.1643485,0.0503745000000011,19.81365,31.7116,19.9264
2020-09-21 22:00:00,-0.930497345,-0.87955534,0.050949155,8.112298,8.1621735,0.0499900000000002,19.92955,31.713,20.0411
2020-09-21 23:00:00,-0.930483785,-0.87955832,0.050933215,8.1116955,8.1606315,0.0490754999999998,20.02605,31.7161,20.1188
2020-09-22 00:00:00,-0.93050077,-0.879559215,0.050941555,8.110722,8.15947,0.0487424999999995,20.1031,31.7211,20.1883
2020-09-22 01:00:00,-0.93049764,-0.87955832,0.05094096,8.110347,8.158724,0.0483989999999999,20.1521,31.7229,20.2278
2020-09-22 02:00:00,-0.93056112,-0.87954491,0.0510147200000001,8.1084735,8.1575645,0.0490610000000009,20.2419,31.7252,20.335
2020-09-22 03:00:00,-0.9306021,-0.87957188,0.051027985,8.1069735,8.155713,0.0487075000000008,20.3335,31.7301,20.4185
2020-09-22 04:00:00,-0.930586155,-0.87954297,0.051044525,8.106765,8.1553825,0.0486374999999999,20.3891,31.7334,20.4588
2020-09-22 05:00:00,-0.930621765,-0.879589615,0.051034835,8.105993,8.154336,0.0483944999999997,20.40715,31.7371,20.464
