Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/14",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/14",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-40.5,,,,,,17.4,,,,,,,
,2,,,,-40.6,,,,,,17.4,,,,-0.1,,,
,3,,,,-40.6,,,,,,17.4,,,,0,,,
,4,,,,-40.6,,,,,,17.4,,,,0,,,
,5,,,,-40.6,,,,,,17.4,,,,0,,,
,6,,,,-40.6,,,,,,17.4,,,,0,,,
,7,,,,-40.6,,,,,,17.4,,,,0,,,
,8,,,,-40.7,,,,,,17.4,,,,-0.1,,,
,9,,,,-40.7,,,,,,17.4,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 1/14",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/14",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,15,0.64,,,,56.7,,,0.114,,,17.9,,15.2,,,,
,16,0.767,,,,74.3,,,0.127,,,17.9,,17.6,,,,
,17,0.9045,,,,96.9,,,0.1375,,,18,,22.6,,,,
,18,0.9625,,,,114.4,,,0.058,,,18,,17.5,,,,
,19,0.9645,,,,105.4,,,0.002,,,18,,-9,,,,
,20,0.9685,,,,99.2,,,0.004,,,18,,-6.2,,,,
,21,0.973,,,,97.3,,,0.0045,,,18,,-1.9,,,,
,22,0.9805,,,,98.4,,,0.0075,,,18,,1.1,,,,
,23,0.9915,,,,101.1,,,0.011,,,18,,2.7,,,,
,24,1.0045,,,,105.2,,,0.013,,,18,,4.1,,,,
,25,1.0235,,,,111.2,,,0.019,,,18,,6,,,,
,26,1.045,,,,119,,,0.0215,,,18,,7.8,,,,
,27,1.068,,,,127,,,0.023,,,18,,8,,,,
,28,1.0915,,,,134,,,0.0235,,,18,,7,,,,
,29,1.1135,,,,142.4,,,0.022,,,18,,8.4,,,,
,30,1.125,,,,148.2,,,0.0115,,,18,,5.8,,,,
,31,1.1355,,,,152.6,,,0.0105,,,18,,4.4,,,,
,32,1.1465,,,,156.5,,,0.011,,,18,,3.9,,,,
,33,1.159,,,,160.9,,,0.0125,,,18,,4.4,,,,
,34,1.1715,,,,164.8,,,0.0125,,,18,,3.9,,,,
,35,1.1835,,,,167.7,,,0.012,,,18,,2.9,,,,
,36,1.195,,,,171.1,,,0.0115,,,18,,3.4,,,,
,37,1.2065,,,,174.5,,,0.0115,,,18,,3.4,,,,
,38,1.215,,,,176.9,,,0.0085,,,18,,2.4,,,,
,39,1.2225,,,,178.9,,,0.0075,,,18,,2,,,,
,40,1.23,,,,180.5,,,0.0075,,,18,,1.6,,,,
,41,1.239,,,,181.8,,,0.009,,,18,,1.3,,,,
,42,1.2475,,,,183.7,,,0.0085,,,18,,1.9,,,,
,43,1.256,,,,185.3,,,0.0085,,,18,,1.6,,,,
,44,1.263,,,,186.6,,,0.007,,,18,,1.3,,,,
,45,1.269,,,,187.6,,,0.006,,,18,,1,,,,
,46,1.275,,,,188.6,,,0.006,,,18,,1,,,,
,47,1.281,,,,189.6,,,0.006,,,18,,1,,,,
,48,1.286,,,,190.4,,,0.005,,,18,,0.8,,,,
,49,1.291,,,,191.1,,,0.005,,,18,,0.7,,,,
,50,1.2955,,,,191.8,,,0.0045,,,18,,0.7,,,,
,51,1.3,,,,192.4,,,0.0045,,,18,,0.6,,,,
,52,1.304,,,,192.9,,,0.004,,,18,,0.5,,,,
,53,1.3065,,,,193.4,,,0.0025,,,18,,0.5,,,,
,54,1.309,,,,193.7,,,0.0025,,,18,,0.3,,,,
,55,1.3115,,,,194,,,0.0025,,,18,,0.3,,,,
,56,1.314,,,,194.4,,,0.0025,,,18,,0.4,,,,
,57,1.3165,,,,194.8,,,0.0025,,,18,,0.4,,,,
,58,1.319,,,,195.1,,,0.0025,,,18,,0.3,,,,
,59,1.3205,,,,195.3,,,0.0015,,,18.1,,0.2,,,,
,60,1.323,,,,195.6,,,0.0025,,,18.1,,0.3,,,,
,61,1.324,,,,195.8,,,0.001,,,18.1,,0.2,,,,
,62,1.325,,,,195.9,,,0.001,,,18.1,,0.1,,,,
,63,1.3275,,,,196.1,,,0.0025,,,18.1,,0.2,,,,
,64,1.3285,,,,196.3,,,0.001,,,18.1,,0.2,,,,
,65,1.329,,,,196.5,,,0.0005,,,18.1,,0.2,,,,
,66,1.3305,,,,196.6,,,0.0015,,,18.1,,0.1,,,,
,67,1.3335,,,,196.8,,,0.003,,,18.1,,0.2,,,,
,,1.333833,,,,197,,,,,,,,,,,,EP
,68,1.334,,,,197.1,,,0.0005,,,18.1,,0.3,,,,
,69,1.334,,,,197.1,,,0,,,18.1,,0,,,,
,70,1.334,,,,197.3,,,0,,,18.1,,0.2,,,,
,71,1.334,,,,197.2,,,0,,,18.1,,-0.1,,,,
,71,1.334,,,,197.4,,,0,,,18.1,,0.2,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 3/14",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 3/14",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,197.5,,,,,,18.7,,,,,,
,3,0.02,,,,199,,0.02,,,,18.7,,,,1.5,,
,6,0.04,,,,200.9,,0.02,,,,18.7,,,,1.9,,
,9,0.06,,,,202.8,,0.02,,,,18.7,,,,1.9,,
,12,0.08,,,,204.5,,0.02,,,,18.7,,,,1.7,,
,15,0.1,,,,206.1,,0.02,,,,18.7,,,,1.6,,
,18,0.12,,,,207.6,,0.02,,,,18.7,,,,1.5,,
,21,0.14,,,,209,,0.02,,,,18.7,,,,1.4,,
,24,0.16,,,,210.3,,0.02,,,,18.7,,,,1.3,,
,27,0.18,,,,211.4,,0.02,,,,18.7,,,,1.1,,
,30,0.2,,,,212.7,,0.02,,,,18.7,,,,1.3,,
,33,0.22,,,,213.8,,0.02,,,,18.7,,,,1.1,,
,36,0.24,,,,215,,0.02,,,,18.7,,,,1.2,,
,39,0.26,,,,216,,0.02,,,,18.7,,,,1,,
,42,0.28,,,,217.1,,0.02,,,,18.7,,,,1.1,,
,46,0.3,,,,218.1,,0.02,,,,18.7,,,,1,,
,48,0.32,,,,219,,0.02,,,,18.7,,,,0.9,,
,52,0.34,,,,220,,0.02,,,,18.7,,,,1,,
,54,0.36,,,,220.8,,0.02,,,,18.7,,,,0.8,,
,58,0.38,,,,221.6,,0.02,,,,18.7,,,,0.8,,
,60,0.4,,,,222.4,,0.02,,,,18.7,,,,0.8,,
,64,0.42,,,,223.1,,0.02,,,,18.7,,,,0.7,,
,66,0.44,,,,223.9,,0.02,,,,18.8,,,,0.8,,
,70,0.46,,,,224.6,,0.02,,,,18.8,,,,0.7,,
,73,0.48,,,,225.4,,0.02,,,,18.8,,,,0.8,,
,76,0.5,,,,226.2,,0.02,,,,18.8,,,,0.8,,
,79,0.52,,,,226.8,,0.02,,,,18.8,,,,0.6,,
,82,0.54,,,,227.5,,0.02,,,,18.8,,,,0.7,,
,85,0.56,,,,228.1,,0.02,,,,18.8,,,,0.6,,
,88,0.58,,,,228.6,,0.02,,,,18.8,,,,0.5,,
,91,0.6,,,,229.3,,0.02,,,,18.8,,,,0.7,,
,94,0.62,,,,229.9,,0.02,,,,18.8,,,,0.6,,
,97,0.64,,,,230.5,,0.02,,,,18.8,,,,0.6,,
,100,0.66,,,,231.1,,0.02,,,,18.8,,,,0.6,,
,103,0.68,,,,231.7,,0.02,,,,18.8,,,,0.6,,
,106,0.7,,,,232.3,,0.02,,,,18.8,,,,0.6,,
,109,0.72,,,,232.8,,0.02,,,,18.8,,,,0.5,,
,112,0.74,,,,233.2,,0.02,,,,18.8,,,,0.4,,
,115,0.76,,,,233.7,,0.02,,,,18.8,,,,0.5,,
,118,0.78,,,,234.1,,0.02,,,,18.8,,,,0.4,,
,121,0.8,,,,234.6,,0.02,,,,18.8,,,,0.5,,
,124,0.82,,,,235.1,,0.02,,,,18.8,,,,0.5,,
,127,0.84,,,,235.6,,0.02,,,,18.8,,,,0.5,,
,130,0.86,,,,236,,0.02,,,,18.8,,,,0.4,,
,133,0.88,,,,236.5,,0.02,,,,18.9,,,,0.5,,
,136,0.9,,,,236.9,,0.02,,,,18.9,,,,0.4,,
,139,0.92,,,,237.4,,0.02,,,,18.9,,,,0.5,,
,142,0.94,,,,237.9,,0.02,,,,18.9,,,,0.5,,
,145,0.96,,,,238.3,,0.02,,,,18.9,,,,0.4,,
,148,0.98,,,,238.7,,0.02,,,,18.9,,,,0.4,,
,151,1,,,,239.2,,0.02,,,,18.9,,,,0.5,,
,154,1.02,,,,239.6,,0.02,,,,18.9,,,,0.4,,
,157,1.04,,,,240,,0.02,,,,18.9,,,,0.4,,
,160,1.06,,,,240.4,,0.02,,,,18.9,,,,0.4,,
,163,1.08,,,,240.8,,0.02,,,,18.9,,,,0.4,,
,166,1.1,,,,241.2,,0.02,,,,18.9,,,,0.4,,
,169,1.12,,,,241.5,,0.02,,,,18.9,,,,0.3,,
,172,1.14,,,,241.8,,0.02,,,,18.9,,,,0.3,,
,175,1.16,,,,242.2,,0.02,,,,18.9,,,,0.4,,
,178,1.18,,,,242.6,,0.02,,,,18.9,,,,0.4,,
,181,1.2,,,,242.9,,0.02,,,,18.9,,,,0.3,,
,184,1.22,,,,243.2,,0.02,,,,18.9,,,,0.3,,
,187,1.24,,,,243.6,,0.02,,,,18.9,,,,0.4,,
,190,1.26,,,,243.9,,0.02,,,,18.9,,,,0.3,,
,193,1.28,,,,244.3,,0.02,,,,18.9,,,,0.4,,
,196,1.3,,,,244.6,,0.02,,,,18.9,,,,0.3,,
,199,1.32,,,,244.9,,0.02,,,,19,,,,0.3,,
,202,1.34,,,,245.2,,0.02,,,,19,,,,0.3,,
,205,1.36,,,,245.5,,0.02,,,,19,,,,0.3,,
,208,1.38,,,,245.7,,0.02,,,,19,,,,0.2,,
,211,1.4,,,,246,,0.02,,,,19,,,,0.3,,
,214,1.42,,,,246.3,,0.02,,,,19,,,,0.3,,
,217,1.44,,,,246.6,,0.02,,,,19,,,,0.3,,
,220,1.46,,,,246.9,,0.02,,,,19,,,,0.3,,
,224,1.48,,,,247.2,,0.02,,,,19,,,,0.3,,
,226,1.5,,,,247.5,,0.02,,,,19,,,,0.3,,
,230,1.52,,,,247.7,,0.02,,,,19,,,,0.2,,
,233,1.54,,,,248.1,,0.02,,,,19,,,,0.4,,
,236,1.56,,,,248.3,,0.02,,,,19,,,,0.2,,
,239,1.58,,,,248.6,,0.02,,,,19,,,,0.3,,
,242,1.6,,,,248.8,,0.02,,,,19,,,,0.2,,
,245,1.62,,,,249.1,,0.02,,,,19,,,,0.3,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 4/14",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/14",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-65.7,,,,,,18.7,,,,,,,
,2,,,,-65.8,,,,,,18.7,,,,-0.1,,,
,3,,,,-65.8,,,,,,18.7,,,,0,,,
,4,,,,-65.8,,,,,,18.7,,,,0,,,
,5,,,,-65.8,,,,,,18.7,,,,0,,,
,6,,,,-65.8,,,,,,18.7,,,,0,,,
,7,,,,-65.8,,,,,,18.7,,,,0,,,
,8,,,,-65.8,,,,,,18.7,,,,0,,,
,9,,,,-65.8,,,,,,18.7,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 4/14",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/14",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-65.8,,,,,,18.7,,,,,,
,1,0.001,,,,-65.8,,,0.001,,,18.7,,0,,,,
,2,0.005,,,,-65.8,,,0.004,,,18.7,,0,,,,
,3,0.011,,,,-65.5,,,0.006,,,18.7,,0.3,,,,
,4,0.0195,,,,-64.8,,,0.0085,,,18.7,,0.7,,,,
,5,0.0335,,,,-63.3,,,0.014,,,18.7,,1.5,,,,
,6,0.054,,,,-60.4,,,0.0205,,,18.7,,2.9,,,,
,7,0.078,,,,-56,,,0.024,,,18.7,,4.4,,,,
,8,0.1115,,,,-49.3,,,0.0335,,,18.7,,6.7,,,,
,9,0.153,,,,-39.1,,,0.0415,,,18.7,,10.2,,,,
,10,0.2045,,,,-26,,,0.0515,,,18.7,,13.1,,,,
,11,0.267,,,,-11.4,,,0.0625,,,18.7,,14.6,,,,
,12,0.341,,,,1.8,,,0.074,,,18.7,,13.2,,,,
,13,0.418,,,,18.4,,,0.077,,,18.7,,16.6,,,,
,14,0.517,,,,36.7,,,0.099,,,18.7,,18.3,,,,
,15,0.629,,,,53.8,,,0.112,,,18.7,,17.1,,,,
,16,0.754,,,,74.2,,,0.125,,,18.7,,20.4,,,,
,17,0.8905,,,,91.8,,,0.1365,,,18.7,,17.6,,,,
,18,0.978,,,,117.1,,,0.0875,,,18.7,,25.3,,,,
,19,0.979,,,,114.8,,,0.001,,,18.7,,-2.3,,,,
,20,0.982,,,,107.8,,,0.003,,,18.7,,-7,,,,
,21,0.9855,,,,105.7,,,0.0035,,,18.7,,-2.1,,,,
,22,0.992,,,,106.5,,,0.0065,,,18.7,,0.8,,,,
,23,1.001,,,,109.1,,,0.009,,,18.8,,2.6,,,,
,24,1.012,,,,113.8,,,0.011,,,18.8,,4.7,,,,
,25,1.0275,,,,120.4,,,0.0155,,,18.8,,6.6,,,,
,26,1.045,,,,126.6,,,0.0175,,,18.8,,6.2,,,,
,27,1.064,,,,135.1,,,0.019,,,18.8,,8.5,,,,
,28,1.0805,,,,141.6,,,0.0165,,,18.8,,6.5,,,,
,29,1.0955,,,,146.7,,,0.015,,,18.8,,5.1,,,,
,30,1.11,,,,152.2,,,0.0145,,,18.8,,5.5,,,,
,31,1.1215,,,,158.7,,,0.0115,,,18.8,,6.5,,,,
,32,1.1275,,,,162.2,,,0.006,,,18.8,,3.5,,,,
,33,1.1335,,,,164.6,,,0.006,,,18.8,,2.4,,,,
,34,1.141,,,,166.8,,,0.0075,,,18.8,,2.2,,,,
,35,1.1505,,,,169.3,,,0.0095,,,18.8,,2.5,,,,
,36,1.16,,,,171.5,,,0.0095,,,18.8,,2.2,,,,
,37,1.172,,,,174.3,,,0.012,,,18.8,,2.8,,,,
,38,1.1845,,,,176.8,,,0.0125,,,18.8,,2.5,,,,
,39,1.1955,,,,179.3,,,0.011,,,18.8,,2.5,,,,
,40,1.204,,,,181.5,,,0.0085,,,18.8,,2.2,,,,
,41,1.2105,,,,183,,,0.0065,,,18.8,,1.5,,,,
,42,1.2165,,,,184.1,,,0.006,,,18.8,,1.1,,,,
,43,1.224,,,,185.3,,,0.0075,,,18.8,,1.2,,,,
,44,1.2315,,,,186.5,,,0.0075,,,18.8,,1.2,,,,
,45,1.2395,,,,187.8,,,0.008,,,18.8,,1.3,,,,
,46,1.2455,,,,188.7,,,0.006,,,18.8,,0.9,,,,
,47,1.2515,,,,189.6,,,0.006,,,18.8,,0.9,,,,
,48,1.2565,,,,190.6,,,0.005,,,18.8,,1,,,,
,49,1.261,,,,191.2,,,0.0045,,,18.8,,0.6,,,,
,50,1.265,,,,192,,,0.004,,,18.8,,0.8,,,,
,51,1.269,,,,192.6,,,0.004,,,18.8,,0.6,,,,
,52,1.272,,,,193.1,,,0.003,,,18.8,,0.5,,,,
,53,1.2745,,,,193.4,,,0.0025,,,18.8,,0.3,,,,
,54,1.277,,,,193.9,,,0.0025,,,18.8,,0.5,,,,
,55,1.2795,,,,194.2,,,0.0025,,,18.8,,0.3,,,,
,56,1.282,,,,194.6,,,0.0025,,,18.8,,0.4,,,,
,57,1.2845,,,,194.9,,,0.0025,,,18.8,,0.3,,,,
,58,1.287,,,,195.2,,,0.0025,,,18.8,,0.3,,,,
,59,1.289,,,,195.5,,,0.002,,,18.8,,0.3,,,,
,60,1.2915,,,,195.7,,,0.0025,,,18.8,,0.2,,,,
,61,1.293,,,,195.9,,,0.0015,,,18.8,,0.2,,,,
,62,1.2945,,,,196.1,,,0.0015,,,18.8,,0.2,,,,
,63,1.297,,,,196.4,,,0.0025,,,18.8,,0.3,,,,
,64,1.298,,,,196.6,,,0.001,,,18.8,,0.2,,,,
,65,1.298,,,,196.8,,,0,,,18.8,,0.2,,,,
,66,1.3005,,,,196.9,,,0.0025,,,18.8,,0.1,,,,
,,1.30125,,,,197,,,,,,,,,,,,EP
,67,1.302,,,,197.1,,,0.0015,,,18.8,,0.2,,,,
,68,1.302,,,,197.2,,,0,,,18.8,,0.1,,,,
,69,1.302,,,,197.3,,,0,,,18.8,,0.1,,,,
,69,1.302,,,,197.3,,,0,,,18.8,,0,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 4/14",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/14",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,197.9,,,,,,19.2,,,,,,
,3,0.02,,,,199.5,,0.02,,,,19.2,,,,1.6,,
,6,0.04,,,,201.5,,0.02,,,,19.2,,,,2,,
,9,0.06,,,,203.3,,0.02,,,,19.2,,,,1.8,,
,12,0.08,,,,205,,0.02,,,,19.2,,,,1.7,,
,15,0.1,,,,206.7,,0.02,,,,19.2,,,,1.7,,
,18,0.12,,,,208.2,,0.02,,,,19.2,,,,1.5,,
,21,0.14,,,,209.6,,0.02,,,,19.2,,,,1.4,,
,24,0.16,,,,210.8,,0.02,,,,19.2,,,,1.2,,
,27,0.18,,,,212,,0.02,,,,19.2,,,,1.2,,
,30,0.2,,,,213.2,,0.02,,,,19.2,,,,1.2,,
,33,0.22,,,,214.4,,0.02,,,,19.2,,,,1.2,,
,36,0.24,,,,215.5,,0.02,,,,19.2,,,,1.1,,
,39,0.26,,,,216.5,,0.02,,,,19.2,,,,1,,
,42,0.28,,,,217.6,,0.02,,,,19.2,,,,1.1,,
,45,0.3,,,,218.6,,0.02,,,,19.3,,,,1,,
,48,0.32,,,,219.6,,0.02,,,,19.3,,,,1,,
,51,0.34,,,,220.5,,0.02,,,,19.3,,,,0.9,,
,54,0.36,,,,221.3,,0.02,,,,19.3,,,,0.8,,
,57,0.38,,,,222.1,,0.02,,,,19.3,,,,0.8,,
,60,0.4,,,,222.9,,0.02,,,,19.3,,,,0.8,,
,63,0.42,,,,223.6,,0.02,,,,19.3,,,,0.7,,
,66,0.44,,,,224.5,,0.02,,,,19.3,,,,0.9,,
,70,0.46,,,,225.2,,0.02,,,,19.3,,,,0.7,,
,72,0.48,,,,226,,0.02,,,,19.3,,,,0.8,,
,76,0.5,,,,226.7,,0.02,,,,19.3,,,,0.7,,
,79,0.52,,,,227.4,,0.02,,,,19.3,,,,0.7,,
,82,0.54,,,,228,,0.02,,,,19.3,,,,0.6,,
,85,0.56,,,,228.6,,0.02,,,,19.3,,,,0.6,,
,88,0.58,,,,229.2,,0.02,,,,19.3,,,,0.6,,
,91,0.6,,,,229.8,,0.02,,,,19.3,,,,0.6,,
,94,0.62,,,,230.4,,0.02,,,,19.3,,,,0.6,,
,97,0.64,,,,231,,0.02,,,,19.3,,,,0.6,,
,100,0.66,,,,231.6,,0.02,,,,19.3,,,,0.6,,
,103,0.68,,,,232.2,,0.02,,,,19.3,,,,0.6,,
,106,0.7,,,,232.8,,0.02,,,,19.3,,,,0.6,,
,109,0.72,,,,233.3,,0.02,,,,19.3,,,,0.5,,
,112,0.74,,,,233.8,,0.02,,,,19.3,,,,0.5,,
,115,0.76,,,,234.3,,0.02,,,,19.3,,,,0.5,,
,118,0.78,,,,234.8,,0.02,,,,19.3,,,,0.5,,
,121,0.8,,,,235.3,,0.02,,,,19.3,,,,0.5,,
,124,0.82,,,,235.7,,0.02,,,,19.3,,,,0.4,,
,127,0.84,,,,236.2,,0.02,,,,19.3,,,,0.5,,
,130,0.86,,,,236.7,,0.02,,,,19.3,,,,0.5,,
,133,0.88,,,,237.2,,0.02,,,,19.3,,,,0.5,,
,136,0.9,,,,237.7,,0.02,,,,19.3,,,,0.5,,
,139,0.92,,,,238.1,,0.02,,,,19.3,,,,0.4,,
,142,0.94,,,,238.5,,0.02,,,,19.3,,,,0.4,,
,145,0.96,,,,238.9,,0.02,,,,19.3,,,,0.4,,
,148,0.98,,,,239.3,,0.02,,,,19.3,,,,0.4,,
,151,1,,,,239.7,,0.02,,,,19.3,,,,0.4,,
,154,1.02,,,,240.1,,0.02,,,,19.3,,,,0.4,,
,157,1.04,,,,240.5,,0.02,,,,19.3,,,,0.4,,
,160,1.06,,,,240.9,,0.02,,,,19.3,,,,0.4,,
,163,1.08,,,,241.4,,0.02,,,,19.3,,,,0.5,,
,166,1.1,,,,241.8,,0.02,,,,19.3,,,,0.4,,
,169,1.12,,,,242.1,,0.02,,,,19.3,,,,0.3,,
,172,1.14,,,,242.5,,0.02,,,,19.3,,,,0.4,,
,175,1.16,,,,242.9,,0.02,,,,19.3,,,,0.4,,
,178,1.18,,,,243.2,,0.02,,,,19.3,,,,0.3,,
,181,1.2,,,,243.5,,0.02,,,,19.3,,,,0.3,,
,184,1.22,,,,243.9,,0.02,,,,19.3,,,,0.4,,
,187,1.24,,,,244.2,,0.02,,,,19.3,,,,0.3,,
,190,1.26,,,,244.5,,0.02,,,,19.3,,,,0.3,,
,193,1.28,,,,244.9,,0.02,,,,19.3,,,,0.4,,
,196,1.3,,,,245.2,,0.02,,,,19.3,,,,0.3,,
,199,1.32,,,,245.5,,0.02,,,,19.3,,,,0.3,,
,202,1.34,,,,245.9,,0.02,,,,19.3,,,,0.4,,
,205,1.36,,,,246.1,,0.02,,,,19.3,,,,0.2,,
,208,1.38,,,,246.4,,0.02,,,,19.4,,,,0.3,,
,211,1.4,,,,246.7,,0.02,,,,19.4,,,,0.3,,
,214,1.42,,,,247,,0.02,,,,19.4,,,,0.3,,
,217,1.44,,,,247.3,,0.02,,,,19.4,,,,0.3,,
,220,1.46,,,,247.6,,0.02,,,,19.4,,,,0.3,,
,223,1.48,,,,247.9,,0.02,,,,19.4,,,,0.3,,
,226,1.5,,,,248.2,,0.02,,,,19.4,,,,0.3,,
,229,1.52,,,,248.5,,0.02,,,,19.4,,,,0.3,,
,232,1.54,,,,248.8,,0.02,,,,19.4,,,,0.3,,
,235,1.56,,,,249.1,,0.02,,,,19.4,,,,0.3,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 5/14",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/14",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-68.7,,,,,,18.9,,,,,,,
,2,,,,-68.7,,,,,,18.9,,,,0,,,
,3,,,,-68.7,,,,,,18.9,,,,0,,,
,4,,,,-68.7,,,,,,18.9,,,,0,,,
,5,,,,-68.7,,,,,,18.9,,,,0,,,
,6,,,,-68.7,,,,,,18.9,,,,0,,,
,7,,,,-68.7,,,,,,18.9,,,,0,,,
,8,,,,-68.7,,,,,,18.9,,,,0,,,
,9,,,,-68.7,,,,,,18.9,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 5/14",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/14",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-68.8,,,,,,18.9,,,,,,
,1,0.001,,,,-68.7,,,0.001,,,18.9,,0.1,,,,
,2,0.005,,,,-68.8,,,0.004,,,18.9,,-0.1,,,,
,3,0.011,,,,-68.5,,,0.006,,,18.9,,0.3,,,,
,4,0.02,,,,-67.8,,,0.009,,,18.9,,0.7,,,,
,5,0.034,,,,-66.2,,,0.014,,,18.9,,1.6,,,,
,6,0.0555,,,,-63.6,,,0.0215,,,18.9,,2.6,,,,
,7,0.08,,,,-59.7,,,0.0245,,,18.9,,3.9,,,,
,8,0.1145,,,,-53.2,,,0.0345,,,18.9,,6.5,,,,
,9,0.157,,,,-43.2,,,0.0425,,,18.9,,10,,,,
,10,0.2095,,,,-30.4,,,0.0525,,,18.9,,12.8,,,,
,11,0.2725,,,,-15.2,,,0.063,,,18.9,,15.2,,,,
,12,0.348,,,,0.3,,,0.0755,,,18.9,,15.5,,,,
,13,0.4255,,,,16.5,,,0.0775,,,18.9,,16.2,,,,
,14,0.525,,,,31.2,,,0.0995,,,18.9,,14.7,,,,
,15,0.6385,,,,48.6,,,0.1135,,,18.9,,17.4,,,,
,16,0.765,,,,68,,,0.1265,,,18.9,,19.4,,,,
,17,0.903,,,,92.7,,,0.138,,,18.9,,24.7,,,,
,18,0.9755,,,,111.2,,,0.0725,,,18.9,,18.5,,,,
,19,0.9775,,,,104.9,,,0.002,,,18.9,,-6.3,,,,
,20,0.981,,,,99.5,,,0.0035,,,18.9,,-5.4,,,,
,21,0.986,,,,98.9,,,0.005,,,18.9,,-0.6,,,,
,22,0.994,,,,101,,,0.008,,,19,,2.1,,,,
,23,1.0055,,,,104.2,,,0.0115,,,19,,3.2,,,,
,24,1.019,,,,109,,,0.0135,,,19,,4.8,,,,
,25,1.0375,,,,115.7,,,0.0185,,,19,,6.7,,,,
,26,1.0585,,,,122.1,,,0.021,,,19,,6.4,,,,
,27,1.081,,,,129.9,,,0.0225,,,19,,7.8,,,,
,28,1.104,,,,138.5,,,0.023,,,19,,8.6,,,,
,29,1.119,,,,146.7,,,0.015,,,19,,8.2,,,,
,30,1.1255,,,,151,,,0.0065,,,19,,4.3,,,,
,31,1.132,,,,154.2,,,0.0065,,,19,,3.2,,,,
,32,1.1405,,,,157.2,,,0.0085,,,19,,3,,,,
,33,1.1505,,,,160.7,,,0.01,,,19,,3.5,,,,
,34,1.162,,,,164.2,,,0.0115,,,19,,3.5,,,,
,35,1.1745,,,,167.4,,,0.0125,,,19,,3.2,,,,
,36,1.186,,,,170.5,,,0.0115,,,19,,3.1,,,,
,37,1.1975,,,,173.5,,,0.0115,,,19,,3,,,,
,38,1.208,,,,176.3,,,0.0105,,,19,,2.8,,,,
,39,1.2165,,,,178.7,,,0.0085,,,19,,2.4,,,,
,40,1.2245,,,,180.3,,,0.008,,,19,,1.6,,,,
,41,1.2325,,,,182.1,,,0.008,,,19,,1.8,,,,
,42,1.2405,,,,183.5,,,0.008,,,19,,1.4,,,,
,43,1.249,,,,185,,,0.0085,,,19,,1.5,,,,
,44,1.257,,,,186.4,,,0.008,,,19,,1.4,,,,
,45,1.265,,,,187.6,,,0.008,,,19,,1.2,,,,
,46,1.2705,,,,188.9,,,0.0055,,,19,,1.3,,,,
,47,1.2745,,,,189.6,,,0.004,,,19,,0.7,,,,
,48,1.278,,,,190.3,,,0.0035,,,19,,0.7,,,,
,49,1.282,,,,191,,,0.004,,,19,,0.7,,,,
,50,1.287,,,,191.6,,,0.005,,,19,,0.6,,,,
,51,1.2925,,,,192.3,,,0.0055,,,19,,0.7,,,,
,52,1.297,,,,193,,,0.0045,,,19,,0.7,,,,
,53,1.299,,,,193.4,,,0.002,,,19,,0.4,,,,
