Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/4",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/4",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,17,0.889,,,,2.1,,,0.1375,,,21.1,,11.2,,,,
,18,1.038,,,,19.4,,,0.149,,,21.1,,17.3,,,,
,19,1.182,,,,40.8,,,0.144,,,21.1,,21.4,,,,
,20,1.356,,,,71.1,,,0.174,,,21.1,,30.3,,,,
,21,1.5195,,,,116.5,,,0.1635,,,21.1,,45.4,,,,
,22,1.5225,,,,170.9,,,0.003,,,21.1,,54.4,,,,
,23,1.5225,,,,192.3,,,0,,,21.1,,21.4,,,,
,24,1.5225,,,,198,,,0,,,21.1,,5.7,,,,
,25,1.5225,,,,199.4,,,0,,,21.1,,1.4,,,,
,26,1.5225,,,,200.1,,,0,,,21.1,,0.7,,,,
,,1.5225,,,,191,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 4/4",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/4",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,203.3,,,,,,21.5,,,,,,
,3,0.02,,,,203.3,,0.02,,,,21.5,,,,0,,
,6,0.04,,,,204.5,,0.02,,,,21.5,,,,1.2,,
,9,0.06,,,,206.3,,0.02,,,,21.5,,,,1.8,,
,12,0.08,,,,208,,0.02,,,,21.5,,,,1.7,,
,15,0.1,,,,209.8,,0.02,,,,21.5,,,,1.8,,
,18,0.12,,,,211.4,,0.02,,,,21.5,,,,1.6,,
,21,0.14,,,,212.9,,0.02,,,,21.5,,,,1.5,,
,24,0.16,,,,214.2,,0.02,,,,21.5,,,,1.3,,
,27,0.18,,,,215.4,,0.02,,,,21.5,,,,1.2,,
,30,0.2,,,,216.6,,0.02,,,,21.5,,,,1.2,,
,33,0.22,,,,217.9,,0.02,,,,21.5,,,,1.3,,
,36,0.24,,,,219,,0.02,,,,21.5,,,,1.1,,
,39,0.26,,,,220.1,,0.02,,,,21.5,,,,1.1,,
,42,0.28,,,,221,,0.02,,,,21.5,,,,0.9,,
,45,0.3,,,,221.3,,0.02,,,,21.5,,,,0.3,,
,48,0.32,,,,221.4,,0.02,,,,21.5,,,,0.1,,
,51,0.34,,,,221.4,,0.02,,,,21.5,,,,0,,
,54,0.36,,,,221.4,,0.02,,,,21.5,,,,0,,
,57,0.38,,,,221.4,,0.02,,,,21.5,,,,0,,
,60,0.4,,,,221.4,,0.02,,,,21.5,,,,0,,
,64,0.42,,,,221.4,,0.02,,,,21.5,,,,0,,
,66,0.44,,,,221.4,,0.02,,,,21.5,,,,0,,
,70,0.46,,,,221.4,,0.02,,,,21.5,,,,0,,
,72,0.48,,,,221.4,,0.02,,,,21.5,,,,0,,
,76,0.5,,,,221.4,,0.02,,,,21.5,,,,0,,
,78,0.52,,,,221.4,,0.02,,,,21.5,,,,0,,
,82,0.54,,,,221.4,,0.02,,,,21.5,,,,0,,
,85,0.56,,,,221.4,,0.02,,,,21.5,,,,0,,
,88,0.58,,,,221.4,,0.02,,,,21.5,,,,0,,
,91,0.6,,,,221.4,,0.02,,,,21.5,,,,0,,
,94,0.62,,,,221.4,,0.02,,,,21.5,,,,0,,
,97,0.64,,,,221.4,,0.02,,,,21.5,,,,0,,
,100,0.66,,,,221.4,,0.02,,,,21.5,,,,0,,
,103,0.68,,,,223.1,,0.02,,,,21.5,,,,1.7,,
,106,0.7,,,,224,,0.02,,,,21.5,,,,0.9,,
,109,0.72,,,,224.9,,0.02,,,,21.5,,,,0.9,,
,112,0.74,,,,225.7,,0.02,,,,21.5,,,,0.8,,
,115,0.76,,,,226.6,,0.02,,,,21.5,,,,0.9,,
,118,0.78,,,,227.2,,0.02,,,,21.5,,,,0.6,,
,121,0.8,,,,228,,0.02,,,,21.5,,,,0.8,,
,124,0.82,,,,228.8,,0.02,,,,21.5,,,,0.8,,
,127,0.84,,,,229.5,,0.02,,,,21.5,,,,0.7,,
,130,0.86,,,,230.2,,0.02,,,,21.5,,,,0.7,,
,133,0.88,,,,230.9,,0.02,,,,21.5,,,,0.7,,
,136,0.9,,,,231.6,,0.02,,,,21.5,,,,0.7,,
,139,0.92,,,,232.3,,0.02,,,,21.5,,,,0.7,,
,142,0.94,,,,233,,0.02,,,,21.5,,,,0.7,,
,145,0.96,,,,233.6,,0.02,,,,21.5,,,,0.6,,
,148,0.98,,,,234.2,,0.02,,,,21.5,,,,0.6,,
,151,1,,,,234.8,,0.02,,,,21.6,,,,0.6,,
,154,1.02,,,,235.4,,0.02,,,,21.6,,,,0.6,,
,157,1.04,,,,236,,0.02,,,,21.6,,,,0.6,,
,160,1.06,,,,236.5,,0.02,,,,21.6,,,,0.5,,
,163,1.08,,,,237.1,,0.02,,,,21.6,,,,0.6,,
,166,1.1,,,,237.6,,0.02,,,,21.6,,,,0.5,,
,169,1.12,,,,238.1,,0.02,,,,21.6,,,,0.5,,
,172,1.14,,,,238.7,,0.02,,,,21.6,,,,0.6,,
,175,1.16,,,,239.1,,0.02,,,,21.6,,,,0.4,,
,178,1.18,,,,239.6,,0.02,,,,21.6,,,,0.5,,
,181,1.2,,,,240,,0.02,,,,21.6,,,,0.4,,
,184,1.22,,,,240.5,,0.02,,,,21.6,,,,0.5,,
,187,1.24,,,,241,,0.02,,,,21.6,,,,0.5,,
,190,1.26,,,,241.4,,0.02,,,,21.6,,,,0.4,,
,193,1.28,,,,241.8,,0.02,,,,21.6,,,,0.4,,
,196,1.3,,,,242.3,,0.02,,,,21.6,,,,0.5,,
,199,1.32,,,,242.7,,0.02,,,,21.6,,,,0.4,,
,202,1.34,,,,243.1,,0.02,,,,21.6,,,,0.4,,
,205,1.36,,,,243.2,,0.02,,,,21.6,,,,0.1,,
,208,1.38,,,,243.2,,0.02,,,,21.6,,,,0,,
,211,1.4,,,,243.2,,0.02,,,,21.6,,,,0,,
,214,1.42,,,,243.2,,0.02,,,,21.6,,,,0,,
,217,1.44,,,,243.2,,0.02,,,,21.6,,,,0,,
,220,1.46,,,,243.3,,0.02,,,,21.6,,,,0.1,,
,223,1.48,,,,243.3,,0.02,,,,21.6,,,,0,,
,226,1.5,,,,243.3,,0.02,,,,21.6,,,,0,,
,230,1.52,,,,243.3,,0.02,,,,21.6,,,,0,,
,232,1.54,,,,243.3,,0.02,,,,21.6,,,,0,,
,236,1.56,,,,243.3,,0.02,,,,21.6,,,,0,,
,239,1.58,,,,243.3,,0.02,,,,21.6,,,,0,,
,242,1.6,,,,243.3,,0.02,,,,21.6,,,,0,,
,245,1.62,,,,243.3,,0.02,,,,21.6,,,,0,,
,248,1.64,,,,243.3,,0.02,,,,21.6,,,,0,,
,251,1.66,,,,243.3,,0.02,,,,21.6,,,,0,,
,254,1.68,,,,243.3,,0.02,,,,21.6,,,,0,,
,257,1.7,,,,243.3,,0.02,,,,21.6,,,,0,,
,260,1.72,,,,243.3,,0.02,,,,21.6,,,,0,,
,263,1.74,,,,243.3,,0.02,,,,21.6,,,,0,,
,266,1.76,,,,243.3,,0.02,,,,21.6,,,,0,,
,269,1.78,,,,243.3,,0.02,,,,21.6,,,,0,,
,272,1.8,,,,243.3,,0.02,,,,21.6,,,,0,,
,275,1.82,,,,243.3,,0.02,,,,21.6,,,,0,,
,278,1.84,,,,243.2,,0.02,,,,21.6,,,,-0.1,,
,281,1.86,,,,243.2,,0.02,,,,21.6,,,,0,,
,284,1.88,,,,243.3,,0.02,,,,21.6,,,,0.1,,
,287,1.9,,,,243.2,,0.02,,,,21.6,,,,-0.1,,
,290,1.92,,,,243.2,,0.02,,,,21.6,,,,0,,
,293,1.94,,,,243.3,,0.02,,,,21.6,,,,0.1,,
,296,1.96,,,,243.3,,0.02,,,,21.6,,,,0,,
,299,1.98,,,,243.3,,0.02,,,,21.6,,,,0,,
,302,2,,,,243.3,,0.02,,,,21.6,,,,0,,
,305,2.02,,,,243.2,,0.02,,,,21.6,,,,-0.1,,
,308,2.04,,,,244,,0.02,,,,21.6,,,,0.8,,
4/8/2022 14:00,,,,SystemInternal,,,,,,,,,,,,1-Jan,,
