Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,118,0.78,,,,231,,0.02,,,,20,,,,0.6,,
,121,0.8,,,,231.5,,0.02,,,,20,,,,0.5,,
,124,0.82,,,,232.1,,0.02,,,,20,,,,0.6,,
,127,0.84,,,,232.7,,0.02,,,,20,,,,0.6,,
,130,0.86,,,,233.3,,0.02,,,,20,,,,0.6,,
,133,0.88,,,,233.9,,0.02,,,,20,,,,0.6,,
,136,0.9,,,,234.4,,0.02,,,,20,,,,0.5,,
,139,0.92,,,,235,,0.02,,,,20,,,,0.6,,
,142,0.94,,,,235.5,,0.02,,,,20,,,,0.5,,
,145,0.96,,,,236,,0.02,,,,20,,,,0.5,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 2/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 2/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-63.6,,,,,,19.8,,,,,,,
,2,,,,-63.7,,,,,,19.8,,,,-0.1,,,
,3,,,,-63.7,,,,,,19.8,,,,0,,,
,4,,,,-63.7,,,,,,19.8,,,,0,,,
,5,,,,-63.7,,,,,,19.8,,,,0,,,
,6,,,,-63.7,,,,,,19.8,,,,0,,,
,7,,,,-63.7,,,,,,19.8,,,,0,,,
,8,,,,-63.7,,,,,,19.8,,,,0,,,
,9,,,,-63.7,,,,,,19.8,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 2/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 2/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-63.7,,,,,,19.8,,,,,,
,1,0.001,,,,-63.8,,,0.001,,,19.8,,-0.1,,,,
,2,0.005,,,,-63.8,,,0.004,,,19.8,,0,,,,
,3,0.011,,,,-63.6,,,0.006,,,19.8,,0.2,,,,
,4,0.0195,,,,-63.1,,,0.0085,,,19.8,,0.5,,,,
,5,0.0335,,,,-61.8,,,0.014,,,19.8,,1.3,,,,
,6,0.054,,,,-60,,,0.0205,,,19.8,,1.8,,,,
,7,0.078,,,,-56.8,,,0.024,,,19.8,,3.2,,,,
,8,0.1115,,,,-51.8,,,0.0335,,,19.8,,5,,,,
,9,0.153,,,,-45.2,,,0.0415,,,19.8,,6.6,,,,
,10,0.2045,,,,-35.2,,,0.0515,,,19.8,,10,,,,
,11,0.267,,,,-23.1,,,0.0625,,,19.8,,12.1,,,,
,12,0.341,,,,-10.2,,,0.074,,,19.8,,12.9,,,,
,13,0.418,,,,2.6,,,0.077,,,19.8,,12.8,,,,
,14,0.5165,,,,17.3,,,0.0985,,,19.8,,14.7,,,,
,15,0.628,,,,34.3,,,0.1115,,,19.8,,17,,,,
,16,0.753,,,,50.5,,,0.125,,,19.8,,16.2,,,,
,17,0.89,,,,69.7,,,0.137,,,19.8,,19.2,,,,
,18,1.02,,,,93.6,,,0.13,,,19.8,,23.9,,,,
,19,1.0225,,,,104.3,,,0.0025,,,19.8,,10.7,,,,
,20,1.0255,,,,99.6,,,0.003,,,19.8,,-4.7,,,,
,21,1.029,,,,98.2,,,0.0035,,,19.8,,-1.4,,,,
,22,1.0355,,,,99,,,0.0065,,,19.8,,0.8,,,,
,23,1.0445,,,,101.4,,,0.009,,,19.8,,2.4,,,,
,24,1.057,,,,105.2,,,0.0125,,,19.8,,3.8,,,,
,25,1.072,,,,109.6,,,0.015,,,19.8,,4.4,,,,
,26,1.091,,,,115.8,,,0.019,,,19.8,,6.2,,,,
,27,1.1125,,,,122.5,,,0.0215,,,19.8,,6.7,,,,
,28,1.134,,,,129.9,,,0.0215,,,19.8,,7.4,,,,
,29,1.151,,,,136.4,,,0.017,,,19.8,,6.5,,,,
,30,1.162,,,,140,,,0.011,,,19.8,,3.6,,,,
,31,1.1715,,,,143.1,,,0.0095,,,19.8,,3.1,,,,
,32,1.1845,,,,147.2,,,0.013,,,19.8,,4.1,,,,
,33,1.198,,,,152,,,0.0135,,,19.8,,4.8,,,,
,34,1.2075,,,,156.9,,,0.0095,,,19.8,,4.9,,,,
,35,1.211,,,,160,,,0.0035,,,19.8,,3.1,,,,
,36,1.2135,,,,161.5,,,0.0025,,,19.8,,1.5,,,,
,37,1.2165,,,,162.8,,,0.003,,,19.8,,1.3,,,,
,38,1.2215,,,,164.2,,,0.005,,,19.8,,1.4,,,,
,39,1.228,,,,166.1,,,0.0065,,,19.8,,1.9,,,,
,40,1.236,,,,168.4,,,0.008,,,19.8,,2.3,,,,
,41,1.241,,,,170.8,,,0.005,,,19.8,,2.4,,,,
,42,1.2435,,,,172,,,0.0025,,,19.9,,1.2,,,,
,43,1.2455,,,,172.9,,,0.002,,,19.9,,0.9,,,,
,44,1.249,,,,173.8,,,0.0035,,,19.9,,0.9,,,,
,45,1.2535,,,,174.9,,,0.0045,,,19.9,,1.1,,,,
,46,1.2575,,,,176,,,0.004,,,19.9,,1.1,,,,
,47,1.261,,,,177.2,,,0.0035,,,19.9,,1.2,,,,
,48,1.2635,,,,178,,,0.0025,,,19.9,,0.8,,,,
,49,1.2655,,,,178.6,,,0.002,,,19.9,,0.6,,,,
,50,1.268,,,,179.2,,,0.0025,,,19.9,,0.6,,,,
,51,1.2705,,,,179.9,,,0.0025,,,19.9,,0.7,,,,
,52,1.273,,,,180.6,,,0.0025,,,19.9,,0.7,,,,
,53,1.2755,,,,181.1,,,0.0025,,,19.9,,0.5,,,,
,54,1.278,,,,181.6,,,0.0025,,,19.9,,0.5,,,,
,55,1.279,,,,182.1,,,0.001,,,19.9,,0.5,,,,
,56,1.2795,,,,182.4,,,0.0005,,,19.9,,0.3,,,,
,57,1.282,,,,182.7,,,0.0025,,,19.9,,0.3,,,,
,58,1.283,,,,183.2,,,0.001,,,19.9,,0.5,,,,
,59,1.283,,,,183.4,,,0,,,19.9,,0.2,,,,
,60,1.284,,,,183.5,,,0.001,,,19.9,,0.1,,,,
,61,1.2865,,,,183.8,,,0.0025,,,19.9,,0.3,,,,
,62,1.2865,,,,184,,,0,,,19.9,,0.2,,,,
,63,1.2865,,,,184.2,,,0,,,19.9,,0.2,,,,
,64,1.2865,,,,184.3,,,0,,,19.9,,0.1,,,,
,65,1.2865,,,,184.3,,,0,,,19.9,,0,,,,
,,1.2865,,,,184,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 2/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 2/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.3,,,,,,20.2,,,,,,
,3,0.02,,,,187.3,,0.02,,,,20.2,,,,3,,
,6,0.04,,,,190.6,,0.02,,,,20.2,,,,3.3,,
,9,0.06,,,,193.7,,0.02,,,,20.2,,,,3.1,,
,12,0.08,,,,196.6,,0.02,,,,20.2,,,,2.9,,
,15,0.1,,,,199.1,,0.02,,,,20.2,,,,2.5,,
,18,0.12,,,,201.4,,0.02,,,,20.2,,,,2.3,,
,21,0.14,,,,203.5,,0.02,,,,20.2,,,,2.1,,
,24,0.16,,,,205.3,,0.02,,,,20.2,,,,1.8,,
,27,0.18,,,,207,,0.02,,,,20.2,,,,1.7,,
,30,0.2,,,,208.6,,0.02,,,,20.2,,,,1.6,,
,33,0.22,,,,210.3,,0.02,,,,20.2,,,,1.7,,
,36,0.24,,,,211.7,,0.02,,,,20.2,,,,1.4,,
,39,0.26,,,,213.1,,0.02,,,,20.2,,,,1.4,,
,42,0.28,,,,214.5,,0.02,,,,20.2,,,,1.4,,
,45,0.3,,,,215.8,,0.02,,,,20.2,,,,1.3,,
,48,0.32,,,,217,,0.02,,,,20.2,,,,1.2,,
,51,0.34,,,,218.2,,0.02,,,,20.2,,,,1.2,,
,54,0.36,,,,219.2,,0.02,,,,20.2,,,,1,,
,57,0.38,,,,220.1,,0.02,,,,20.2,,,,0.9,,
,60,0.4,,,,221.1,,0.02,,,,20.2,,,,1,,
