"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Chl","Chl","Turbid+","ODOsat","ODO","Battery"
"2021/01/16","02:25:29",11.35,33983,25126,39.7994,22.08,21.30,2.906,2.014,7.83,-64.8,0.18,0.04,34.8,94.6,9.04,14.5
"2021/01/16","02:31:29",11.34,34404,25426,39.3294,22.36,21.59,2.860,1.982,7.82,-64.6,0.59,0.12,11.8,94.1,8.99,14.5
"2021/01/16","02:37:29",11.33,34623,25582,39.0899,22.50,21.74,2.810,1.947,7.82,-64.5,1.22,0.25,10.4,93.9,8.95,14.4
"2021/01/16","02:43:29",11.31,34483,25468,39.2653,22.41,21.64,2.777,1.925,7.82,-64.5,0.82,0.17,12.8,94.5,9.02,14.2
"2021/01/16","02:49:29",11.31,34524,25495,39.2232,22.44,21.67,2.727,1.890,7.82,-64.5,1.08,0.22,12.7,93.6,8.94,14.4
"2021/01/16","02:55:29",11.30,34128,25195,39.6906,22.18,21.40,2.693,1.867,7.82,-64.5,1.11,0.23,20.0,94.5,9.04,14.4
"2021/01/16","03:01:29",11.29,34090,25162,39.7422,22.15,21.37,2.649,1.836,7.82,-64.5,0.99,0.21,13.9,94.2,9.01,14.5
"2021/01/16","03:07:29",11.28,34363,25355,39.4399,22.33,21.56,2.607,1.807,7.82,-64.3,0.34,0.07,16.6,93.6,8.95,14.5
"2021/01/16","03:13:29",11.28,34287,25300,39.5252,22.28,21.50,2.574,1.784,7.82,-64.3,0.51,0.11,17.0,93.7,8.97,14.4
"2021/01/16","03:19:29",11.27,34322,25324,39.4878,22.31,21.53,2.530,1.753,7.82,-64.3,0.59,0.12,15.0,93.3,8.92,14.4
"2021/01/16","03:25:29",11.28,34400,25382,39.3975,22.36,21.58,2.492,1.727,7.82,-64.3,0.32,0.06,14.7,93.3,8.92,14.4
"2021/01/16","03:31:29",11.28,34376,25366,39.4232,22.34,21.57,2.460,1.705,7.82,-64.2,0.85,0.17,11.2,93.0,8.89,14.4
"2021/01/16","03:37:28",11.27,34541,25483,39.2419,22.45,21.68,2.421,1.678,7.81,-64.0,0.87,0.18,10.3,92.0,8.79,14.4
"2021/01/16","03:43:29",11.28,34489,25449,39.2939,22.41,21.64,2.385,1.653,7.81,-64.1,0.55,0.11,12.3,93.4,8.92,14.5
"2021/01/16","03:49:29",11.30,34523,25491,39.2292,22.44,21.67,2.348,1.627,7.82,-64.2,0.56,0.12,13.1,92.9,8.88,14.5
"2021/01/16","03:55:29",11.31,34525,25497,39.2209,22.44,21.67,2.314,1.604,7.82,-64.3,0.34,0.07,15.3,93.5,8.93,14.5
"2021/01/16","04:01:29",11.29,34559,25511,39.1984,22.46,21.69,2.283,1.582,7.82,-64.3,1.02,0.21,14.7,93.4,8.92,14.5
"2021/01/16","04:07:29",11.25,34545,25473,39.2577,22.45,21.68,2.250,1.559,7.82,-64.3,0.65,0.13,17.2,93.5,8.93,14.3
"2021/01/16","04:13:29",11.24,34422,25375,39.4088,22.37,21.60,2.218,1.537,7.82,-64.1,1.03,0.21,13.9,93.3,8.92,14.4
"2021/01/16","04:19:29",11.24,34249,25248,39.6070,22.26,21.48,2.189,1.518,7.81,-64.1,0.48,0.10,20.5,93.2,8.93,14.4
"2021/01/16","04:25:29",11.22,33890,24969,40.0500,22.02,21.23,2.166,1.502,7.81,-64.0,0.28,0.06,15.2,93.5,8.97,14.5
"2021/01/16","04:31:29",11.19,33104,24373,41.0289,21.51,20.69,2.134,1.480,7.81,-63.8,0.74,0.15,18.0,93.0,8.96,14.3
"2021/01/16","04:37:29",11.18,32669,24046,41.5862,21.23,20.39,2.103,1.459,7.81,-63.8,0.50,0.10,20.9,92.9,8.97,14.5
"2021/01/16","04:43:29",11.17,32362,23816,41.9887,21.03,20.18,2.081,1.444,7.81,-63.8,0.75,0.16,22.8,93.3,9.02,14.5
"2021/01/16","04:49:29",11.17,32021,23561,42.4429,20.81,19.95,2.054,1.425,7.81,-63.7,0.62,0.13,20.3,93.2,9.03,14.5
"2021/01/16","04:55:29",11.16,31768,23369,42.7923,20.64,19.78,2.033,1.411,7.81,-63.7,1.01,0.21,20.4,93.2,9.04,14.5
"2021/01/16","05:01:29",11.15,31505,23171,43.1566,20.47,19.60,2.012,1.397,7.81,-63.7,0.98,0.20,23.0,93.4,9.06,14.4
"2021/01/16","05:07:29",11.14,31141,22900,43.6683,20.24,19.35,1.997,1.387,7.81,-63.7,1.18,0.24,23.0,93.2,9.07,14.5
"2021/01/16","05:13:29",11.14,31076,22850,43.7644,20.19,19.30,1.983,1.377,7.80,-63.5,1.33,0.27,20.6,93.3,9.07,14.3
"2021/01/16","05:19:29",11.14,30777,22627,44.1941,20.00,19.10,1.973,1.370,7.80,-63.5,1.08,0.22,20.9,93.4,9.10,14.5
"2021/01/16","05:25:29",11.13,30537,22448,44.5469,19.84,18.94,1.966,1.365,7.80,-63.5,0.91,0.19,20.9,93.1,9.08,14.4
"2021/01/16","05:31:29",11.13,30251,22237,44.9704,19.66,18.74,1.961,1.362,7.80,-63.5,0.42,0.09,20.8,93.3,9.11,14.4
"2021/01/16","05:37:29",11.12,29939,22004,45.4464,19.46,18.53,1.954,1.357,7.80,-63.4,0.44,0.09,21.4,93.3,9.12,14.5
"2021/01/16","05:43:29",11.12,29627,21771,45.9316,19.25,18.32,1.955,1.358,7.80,-63.4,0.94,0.19,21.7,93.5,9.16,14.5
"2021/01/16","05:49:29",11.11,29354,21567,46.3673,19.08,18.14,1.956,1.359,7.80,-63.4,1.33,0.27,22.4,93.6,9.18,14.5
"2021/01/16","05:55:29",11.10,29030,21323,46.8971,18.86,17.92,1.960,1.363,7.80,-63.4,0.61,0.13,22.4,93.6,9.19,14.5
"2021/01/16","06:01:29",11.10,28953,21266,47.0231,18.82,17.87,1.969,1.368,7.80,-63.2,0.68,0.14,22.2,93.8,9.22,14.3
"2021/01/16","06:07:29",11.09,28717,21089,47.4183,18.66,17.71,1.984,1.379,7.80,-63.2,0.56,0.11,22.5,93.4,9.19,14.4
"2021/01/16","06:13:29",11.09,28628,21022,47.5692,18.60,17.65,2.002,1.392,7.80,-63.2,0.81,0.17,21.7,93.9,9.24,14.5
"2021/01/16","06:19:29",11.09,28527,20946,47.7422,18.54,17.58,2.026,1.409,7.80,-63.2,0.82,0.17,21.2,93.4,9.20,14.5
"2021/01/16","06:25:29",11.08,28301,20778,48.1282,18.39,17.43,2.058,1.431,7.80,-63.2,0.78,0.16,21.7,93.7,9.23,14.5
"2021/01/16","06:31:29",11.08,28262,20747,48.1995,18.37,17.40,2.096,1.458,7.80,-63.1,1.00,0.21,20.9,93.8,9.25,14.5
"2021/01/16","06:37:29",11.07,28077,20608,48.5239,18.25,17.28,2.141,1.489,7.80,-63.1,0.70,0.14,20.9,93.6,9.24,14.5
"2021/01/16","06:43:29",11.07,27966,20524,48.7224,18.17,17.20,2.191,1.524,7.80,-63.0,1.02,0.21,20.8,94.0,9.29,14.5
"2021/01/16","06:49:29",11.07,27853,20441,48.9203,18.10,17.13,2.244,1.560,7.80,-63.0,1.15,0.24,20.1,93.7,9.26,14.5
"2021/01/16","06:55:29",11.06,27663,20300,49.2615,17.98,17.00,2.299,1.599,7.80,-63.0,1.19,0.25,21.2,93.5,9.25,14.5
"2021/01/16","07:01:29",11.06,27492,20173,49.5715,17.87,16.88,2.361,1.642,7.79,-62.9,0.83,0.17,21.6,93.4,9.25,14.5
"2021/01/16","07:07:29",11.06,27351,20066,49.8345,17.77,16.79,2.426,1.688,7.80,-63.0,1.02,0.21,21.1,93.5,9.26,14.5
"2021/01/16","07:13:29",11.06,27295,20025,49.9366,17.74,16.75,2.499,1.738,7.79,-62.9,1.18,0.25,20.1,93.3,9.24,14.5
"2021/01/16","07:19:29",11.05,27256,19996,50.0097,17.71,16.72,2.570,1.788,7.79,-62.9,0.90,0.19,20.4,93.0,9.21,14.5
"2021/01/16","07:25:29",11.05,26938,19759,50.6091,17.51,16.51,2.636,1.834,7.80,-63.0,0.49,0.10,19.8,93.9,9.31,14.5
"2021/01/16","07:31:29",11.05,26721,19601,51.0188,17.36,16.37,2.702,1.880,7.80,-63.0,2.32,0.48,21.7,93.8,9.31,14.5
"2021/01/16","07:37:29",11.05,26943,19763,50.6003,17.51,16.52,2.767,1.926,7.79,-62.9,1.10,0.23,20.2,93.5,9.27,14.5
"2021/01/16","07:43:29",11.05,26621,19526,51.2140,17.30,16.30,2.831,1.970,7.79,-62.9,1.39,0.29,29.7,93.5,9.29,14.4
"2021/01/16","07:49:29",11.04,26459,19404,51.5349,17.19,16.19,2.894,2.014,7.79,-62.8,0.80,0.16,31.1,93.6,9.30,14.4
"2021/01/16","07:55:29",11.04,26667,19558,51.1309,17.33,16.33,2.956,2.057,7.79,-62.7,0.82,0.17,22.6,93.6,9.29,14.5
"2021/01/16","08:01:29",11.04,26604,19509,51.2576,17.29,16.29,3.014,2.097,7.79,-62.7,0.65,0.13,26.4,94.0,9.34,14.4
"2021/01/16","08:07:29",11.04,27438,20122,49.6978,17.83,16.85,3.074,2.138,7.79,-62.6,2.00,0.42,12.5,93.2,9.23,14.5
"2021/01/16","08:13:29",11.04,27731,20338,49.1693,18.02,17.04,3.126,2.174,7.79,-62.7,0.87,0.18,13.6,93.5,9.25,14.4
"2021/01/16","08:19:29",11.05,27759,20362,49.1115,18.04,17.06,3.175,2.208,7.79,-62.8,0.85,0.17,15.5,93.5,9.24,14.3
"2021/01/16","08:25:29",11.05,27697,20318,49.2177,18.00,17.02,3.221,2.240,7.79,-62.9,0.66,0.14,16.0,93.5,9.24,14.5
"2021/01/16","08:31:29",11.05,27577,20230,49.4315,17.92,16.94,3.254,2.263,7.79,-62.8,0.71,0.15,22.2,93.3,9.23,14.3
"2021/01/16","08:37:29",11.05,27444,20129,49.6798,17.83,16.85,3.294,2.291,7.79,-62.8,0.85,0.17,21.6,93.6,9.27,14.5
"2021/01/16","08:43:29",11.05,27338,20053,49.8685,17.77,16.78,3.348,2.329,7.79,-62.8,1.12,0.23,22.7,93.8,9.29,14.5
"2021/01/16","08:49:29",11.04,27191,19943,50.1432,17.67,16.68,3.382,2.353,7.79,-62.8,0.84,0.17,20.0,93.6,9.28,14.4
"2021/01/16","08:55:29",11.04,27010,19806,50.4893,17.55,16.56,3.427,2.384,7.79,-62.9,0.26,0.05,14.2,93.8,9.31,14.5
"2021/01/16","09:01:29",11.03,26869,19700,50.7621,17.46,16.46,3.473,2.417,7.79,-62.9,0.92,0.19,11.9,93.8,9.31,14.4
"2021/01/16","09:07:29",11.03,26861,19691,50.7835,17.45,16.46,3.513,2.444,7.79,-62.8,0.45,0.09,11.8,93.5,9.29,14.5
"2021/01/16","09:13:29",11.03,26914,19731,50.6805,17.49,16.50,3.562,2.478,7.79,-62.7,0.72,0.15,15.2,93.5,9.28,14.5
"2021/01/16","09:19:29",11.01,26735,19592,51.0405,17.37,16.38,3.597,2.503,7.79,-62.8,0.82,0.17,12.2,93.5,9.29,14.5
"2021/01/16","09:25:29",11.01,26622,19507,51.2627,17.30,16.30,3.642,2.535,7.79,-62.8,0.30,0.06,10.6,93.6,9.31,14.5
"2021/01/16","09:31:29",11.00,26606,19493,51.3000,17.29,16.29,3.686,2.565,7.79,-62.8,0.55,0.11,10.8,93.5,9.29,14.5
"2021/01/16","09:37:29",11.01,26622,19507,51.2640,17.30,16.30,3.733,2.597,7.79,-62.7,0.59,0.12,13.7,93.5,9.30,14.5
"2021/01/16","09:43:29",11.02,27247,19971,50.0721,17.71,16.72,3.776,2.627,7.79,-62.6,1.25,0.26,28.7,93.8,9.30,14.5
"2021/01/16","09:49:29",11.02,27622,20245,49.3958,17.95,16.97,3.809,2.649,7.79,-62.6,1.34,0.28,25.4,93.0,9.21,14.5
"2021/01/16","09:55:29",11.03,28046,20562,48.6333,18.23,17.25,3.854,2.680,7.79,-62.6,1.08,0.22,27.8,93.3,9.22,14.4
"2021/01/16","10:01:29",11.01,27832,20394,49.0339,18.09,17.11,3.889,2.705,7.79,-62.7,1.02,0.21,17.6,93.1,9.21,14.5
"2021/01/16","10:07:29",11.04,28924,21209,47.1487,18.80,17.84,3.923,2.727,7.79,-62.7,0.56,0.11,17.0,93.3,9.18,14.4
"2021/01/16","10:13:29",11.08,29166,21413,46.7004,18.95,18.01,3.947,2.743,7.79,-62.7,0.78,0.16,12.8,93.1,9.14,14.5
"2021/01/16","10:19:29",11.08,29590,21723,46.0338,19.23,18.29,3.978,2.764,7.79,-62.6,0.77,0.16,15.9,93.1,9.13,14.5
"2021/01/16","10:25:29",11.10,29570,21720,46.0400,19.22,18.28,4.012,2.787,7.79,-62.7,0.32,0.07,16.5,93.4,9.15,14.5
"2021/01/16","10:31:29",11.08,29130,21383,46.7665,18.93,17.98,4.039,2.807,7.79,-62.8,0.89,0.19,11.4,93.1,9.14,14.5
"2021/01/16","10:37:29",11.08,29414,21596,46.3044,19.11,18.18,4.060,2.821,7.79,-62.7,0.93,0.19,12.9,93.0,9.12,14.4
"2021/01/16","10:43:29",11.09,29530,21683,46.1199,19.19,18.25,4.081,2.836,7.79,-62.7,0.36,0.08,13.9,93.1,9.12,14.5
"2021/01/16","10:49:29",11.09,29636,21765,45.9460,19.26,18.33,4.102,2.850,7.79,-62.7,0.72,0.15,14.8,93.2,9.13,14.5
"2021/01/16","10:55:29",11.09,29679,21794,45.8832,19.29,18.36,4.123,2.865,7.79,-62.7,1.03,0.21,15.1,93.0,9.11,14.5
"2021/01/16","11:01:29",11.06,29668,21771,45.9316,19.28,18.35,4.139,2.875,7.79,-62.7,0.75,0.16,14.6,92.8,9.10,14.4
"2021/01/16","11:07:29",11.06,29651,21756,45.9646,19.27,18.34,4.158,2.889,7.79,-62.7,0.92,0.19,13.6,92.8,9.10,14.5
"2021/01/16","11:13:29",11.07,29741,21826,45.8165,19.33,18.40,4.175,2.901,7.79,-62.7,0.93,0.19,15.3,92.7,9.08,14.5
"2021/01/16","11:19:29",11.12,30412,22351,44.7415,19.76,18.85,4.190,2.910,7.79,-62.6,0.64,0.13,18.0,92.6,9.03,14.5
"2021/01/16","11:25:29",11.13,30727,22589,44.2686,19.97,19.07,4.207,2.922,7.79,-62.8,1.07,0.22,21.1,92.8,9.05,14.5
"2021/01/16","11:31:29",11.14,30864,22691,44.0705,20.06,19.16,4.222,2.932,7.79,-62.8,0.87,0.18,21.4,92.7,9.03,14.5
"2021/01/16","11:37:29",11.15,31264,22995,43.4884,20.32,19.43,4.234,2.940,7.79,-62.8,0.55,0.11,24.1,92.5,8.99,14.4
"2021/01/16","11:43:29",11.16,31612,23258,42.9954,20.54,19.67,4.247,2.948,7.79,-62.7,1.27,0.26,40.8,92.6,8.99,14.4
"2021/01/16","11:49:29",11.17,31771,23376,42.7780,20.65,19.78,4.253,2.952,7.79,-62.9,1.23,0.25,32.0,92.2,8.94,14.5
"2021/01/16","11:55:29",11.16,31989,23535,42.4896,20.79,19.93,4.260,2.956,7.79,-62.9,0.77,0.16,30.3,92.2,8.93,14.5
"2021/01/16","12:01:29",11.17,32237,23722,42.1555,20.95,20.10,4.266,2.960,7.79,-62.9,1.05,0.22,34.1,92.6,8.96,14.4
"2021/01/16","12:07:29",11.17,32464,23890,41.8582,21.10,20.25,4.268,2.961,7.79,-62.9,6.43,1.34,36.6,92.3,8.91,14.5
"2021/01/16","12:13:29",11.18,32984,24279,41.1881,21.44,20.61,4.269,2.961,7.79,-62.9,1.27,0.26,33.0,92.4,8.90,14.5
"2021/01/16","12:19:29",11.19,33440,24619,40.6196,21.73,20.92,4.266,2.958,7.80,-63.0,1.24,0.25,33.6,92.3,8.88,14.4
"2021/01/16","12:25:29",11.20,33851,24926,40.1191,22.00,21.20,4.256,2.951,7.80,-63.0,1.18,0.24,36.5,91.9,8.83,14.5
"2021/01/16","12:31:29",11.19,33918,24975,40.0406,22.04,21.25,4.249,2.945,7.80,-63.2,0.85,0.17,33.3,92.0,8.83,14.4
"2021/01/16","12:37:29",11.21,34587,25476,39.2525,22.48,21.71,4.237,2.936,7.80,-63.2,1.87,0.39,47.5,91.8,8.78,14.4
"2021/01/16","12:43:29",11.21,34869,25687,38.9309,22.66,21.90,4.224,2.927,7.80,-63.3,1.11,0.23,39.8,91.8,8.77,14.4
"2021/01/16","12:49:29",11.22,35186,25925,38.5723,22.87,22.12,4.213,2.919,7.80,-63.4,1.04,0.22,46.5,92.1,8.78,14.4
"2021/01/16","12:55:29",11.23,35413,26098,38.3169,23.01,22.28,4.200,2.910,7.80,-63.4,1.54,0.32,37.4,91.9,8.76,14.5
"2021/01/16","13:01:29",11.23,35457,26132,38.2675,23.04,22.31,4.185,2.899,7.80,-63.5,1.31,0.27,35.8,92.3,8.79,14.4
"2021/01/16","13:07:29",11.24,35801,26392,37.8901,23.27,22.55,4.171,2.888,7.80,-63.5,0.98,0.20,31.2,91.6,8.71,14.4
"2021/01/16","13:13:29",11.24,35948,26504,37.7302,23.36,22.65,4.151,2.874,7.81,-63.6,0.83,0.17,35.3,91.7,8.71,14.5
"2021/01/16","13:19:29",11.26,36230,26719,37.4262,23.55,22.85,4.128,2.858,7.81,-63.6,1.32,0.27,32.8,91.7,8.70,14.3
"2021/01/16","13:25:29",11.26,36410,26855,37.2363,23.66,22.97,4.102,2.840,7.81,-63.7,1.49,0.31,39.7,91.9,8.71,14.4
"2021/01/16","13:31:29",11.27,36537,26954,37.1007,23.74,23.06,4.075,2.821,7.81,-63.7,2.62,0.54,77.2,91.8,8.70,14.4
"2021/01/16","13:37:29",11.26,36654,27039,36.9842,23.82,23.14,4.048,2.802,7.81,-63.8,1.28,0.27,31.9,91.6,8.68,14.5
"2021/01/16","13:43:29",11.27,36738,27101,36.8989,23.88,23.20,4.017,2.781,7.81,-63.8,0.91,0.19,29.6,91.8,8.69,14.4
"2021/01/16","13:49:29",11.27,36892,27217,36.7413,23.98,23.31,3.982,2.756,7.81,-63.8,1.29,0.27,28.0,91.5,8.66,14.5
"2021/01/16","13:55:29",11.28,37033,27329,36.5910,24.07,23.40,3.946,2.731,7.81,-63.9,0.64,0.13,16.9,92.0,8.70,14.4
"2021/01/16","14:01:29",11.29,37310,27542,36.3082,24.25,23.60,3.907,2.704,7.81,-64.0,0.35,0.07,16.0,91.9,8.68,14.4
"2021/01/16","14:07:29",11.24,36697,27055,36.9621,23.85,23.17,3.869,2.679,7.82,-64.1,0.40,0.08,28.8,92.3,8.74,14.3
"2021/01/16","14:13:29",11.25,36634,27012,37.0203,23.81,23.13,3.833,2.653,7.81,-64.1,0.61,0.13,14.6,92.4,8.75,14.3
"2021/01/16","14:19:29",11.25,36608,26995,37.0437,23.79,23.11,3.796,2.628,7.81,-64.1,0.83,0.17,11.9,92.4,8.75,14.4
"2021/01/16","14:25:28",11.22,36283,26737,37.4016,23.58,22.88,3.760,2.603,7.81,-64.1,0.60,0.12,9.0,92.4,8.77,14.3
"2021/01/16","14:31:29",11.21,36153,26633,37.5469,23.50,22.79,3.722,2.577,7.81,-64.0,0.66,0.14,17.3,92.4,8.77,14.4
"2021/01/16","14:37:29",11.21,36052,26557,37.6546,23.43,22.72,3.684,2.551,7.81,-64.1,0.36,0.08,10.3,92.4,8.78,14.3
"2021/01/16","14:43:29",11.21,36089,26586,37.6131,23.45,22.75,3.644,2.523,7.81,-64.0,0.30,0.06,9.9,92.5,8.79,14.4
"2021/01/16","14:49:29",11.22,36111,26604,37.5890,23.47,22.76,3.605,2.496,7.81,-64.1,0.71,0.15,9.0,92.6,8.80,14.4
"2021/01/16","14:55:29",11.23,36268,26730,37.4111,23.57,22.87,3.574,2.475,7.81,-64.0,0.37,0.08,9.6,92.4,8.77,14.4
"2021/01/16","15:01:29",11.24,36307,26762,37.3661,23.60,22.90,3.537,2.449,7.81,-64.1,0.10,0.02,8.8,92.7,8.79,14.5
"2021/01/16","15:07:29",11.25,36436,26867,37.2208,23.68,22.99,3.505,2.427,7.81,-64.1,0.31,0.06,9.4,92.4,8.76,14.4
"2021/01/16","15:13:29",11.23,36327,26776,37.3470,23.61,22.91,3.473,2.404,7.81,-64.1,-0.14,-0.03,9.4,92.4,8.77,14.4
"2021/01/16","15:19:29",11.22,36372,26799,37.3143,23.64,22.94,3.438,2.380,7.81,-64.0,0.17,0.03,11.0,92.3,8.76,14.4
"2021/01/16","15:25:29",11.23,36482,26887,37.1930,23.71,23.02,3.406,2.358,7.81,-64.0,0.08,0.01,12.8,92.4,8.76,14.4
"2021/01/16","15:31:29",11.23,36341,26780,37.3409,23.62,22.92,3.372,2.334,7.81,-63.9,0.32,0.06,14.4,92.4,8.76,14.3
"2021/01/16","15:37:29",11.21,36053,26557,37.6546,23.43,22.72,3.336,2.310,7.81,-63.9,0.63,0.13,17.2,92.1,8.76,14.2
"2021/01/16","15:43:29",11.20,35862,26410,37.8642,23.31,22.59,3.303,2.287,7.81,-63.8,0.56,0.11,20.6,92.1,8.76,14.4
"2021/01/16","15:49:29",11.18,35254,25946,38.5418,22.91,22.17,3.278,2.271,7.81,-63.8,1.16,0.24,27.5,92.1,8.79,14.3
"2021/01/16","15:55:29",11.10,34045,25007,39.9882,22.12,21.33,3.249,2.252,7.81,-63.7,0.98,0.20,31.6,92.1,8.85,14.5
"2021/01/16","16:01:29",11.09,33378,24507,40.8041,21.69,20.87,3.221,2.234,7.81,-63.6,0.71,0.15,27.4,92.6,8.93,14.4
"2021/01/16","16:07:29",11.10,33291,24453,40.8953,21.63,20.82,3.197,2.217,7.81,-63.6,0.73,0.15,23.4,92.6,8.93,14.3
"2021/01/16","16:13:29",11.10,33236,24414,40.9608,21.60,20.78,3.173,2.201,7.81,-63.6,0.67,0.14,21.0,92.6,8.93,14.4
"2021/01/16","16:19:29",11.14,33755,24818,40.2927,21.94,21.13,3.154,2.187,7.80,-63.5,0.40,0.08,21.6,92.6,8.90,14.4
"2021/01/16","16:25:29",11.14,33693,24773,40.3666,21.90,21.09,3.137,2.175,7.80,-63.5,0.56,0.12,20.8,92.3,8.88,14.5
"2021/01/16","16:31:29",11.08,32580,23920,41.8053,21.17,20.33,3.125,2.168,7.80,-63.4,1.03,0.21,22.5,92.3,8.93,14.5
"2021/01/16","16:37:29",11.08,32290,23704,42.1876,20.98,20.13,3.114,2.161,7.80,-63.4,0.73,0.15,20.8,92.6,8.98,14.5
"2021/01/16","16:43:29",11.07,32078,23541,42.4790,20.85,19.98,3.103,2.153,7.80,-63.4,0.82,0.17,18.9,92.6,8.98,14.7
"2021/01/16","16:49:29",11.06,32018,23491,42.5700,20.81,19.94,3.103,2.153,7.80,-63.5,0.22,0.05,16.4,92.4,8.97,14.5
"2021/01/16","16:55:29",11.03,31447,23055,43.3742,20.44,19.55,3.104,2.155,7.80,-63.5,0.64,0.13,15.6,92.9,9.05,14.5
"2021/01/16","17:01:29",11.04,31443,23062,43.3613,20.43,19.55,3.100,2.152,7.80,-63.4,0.79,0.16,15.4,93.4,9.09,14.4
"2021/01/16","17:07:29",11.04,31070,22785,43.8891,20.19,19.30,3.105,2.156,7.80,-63.5,0.58,0.12,13.3,92.9,9.05,14.5
"2021/01/16","17:13:29",11.04,30708,22519,44.4078,19.96,19.05,3.109,2.159,7.80,-63.5,0.30,0.06,13.7,93.0,9.08,14.5
"2021/01/16","17:19:29",11.05,30582,22432,44.5789,19.87,18.97,3.115,2.164,7.80,-63.4,0.53,0.11,16.3,93.5,9.13,14.5
"2021/01/16","17:25:29",11.05,30498,22374,44.6956,19.82,18.91,3.128,2.172,7.80,-63.4,0.27,0.06,11.7,93.3,9.11,14.5
"2021/01/16","17:31:29",11.06,30576,22438,44.5682,19.87,18.96,3.140,2.181,7.80,-63.4,0.87,0.18,10.9,93.1,9.09,14.5
"2021/01/16","17:37:29",11.07,30473,22367,44.7083,19.80,18.89,3.155,2.191,7.80,-63.4,0.98,0.20,10.6,93.5,9.13,14.5
"2021/01/16","17:43:29",11.08,30561,22437,44.5692,19.86,18.95,3.173,2.204,7.80,-63.4,0.62,0.13,9.9,93.0,9.08,14.5
"2021/01/16","17:49:29",11.10,30604,22477,44.4907,19.89,18.98,3.196,2.219,7.80,-63.4,0.66,0.14,9.8,93.5,9.13,14.5
"2021/01/16","17:55:29",11.11,31018,22787,43.8854,20.16,19.26,3.216,2.233,7.80,-63.4,0.45,0.09,9.8,93.1,9.07,14.3
"2021/01/16","18:01:29",11.12,31335,23030,43.4220,20.36,19.48,3.239,2.249,7.80,-63.4,0.48,0.10,10.8,93.0,9.04,14.5
"2021/01/16","18:07:29",11.13,31563,23204,43.0958,20.51,19.63,3.268,2.268,7.80,-63.4,0.42,0.09,12.2,93.3,9.06,14.5
"2021/01/16","18:13:29",11.15,31667,23289,42.9386,20.58,19.71,3.298,2.289,7.80,-63.4,0.39,0.08,9.2,93.1,9.03,14.5
"2021/01/16","18:19:29",11.16,31715,23329,42.8649,20.61,19.74,3.328,2.310,7.80,-63.5,0.30,0.06,17.4,92.9,9.01,14.5
"2021/01/16","18:25:29",11.16,31546,23209,43.0876,20.50,19.62,3.363,2.335,7.80,-63.5,0.19,0.04,237.7,93.4,9.06,14.5
"2021/01/16","18:31:29",11.18,31708,23337,42.8505,20.61,19.74,3.397,2.358,7.80,-63.5,0.14,0.03,11.7,93.5,9.06,14.5
"2021/01/16","18:37:29",11.18,31904,23483,42.5841,20.73,19.87,3.435,2.384,7.80,-63.4,0.62,0.13,11.1,93.2,9.02,14.5
"2021/01/16","18:43:29",11.19,31666,23312,42.8963,20.58,19.71,3.477,2.414,7.80,-63.5,0.06,0.01,8.4,93.2,9.04,14.5
"2021/01/16","18:49:29",11.19,31656,23307,42.9053,20.57,19.70,3.518,2.442,7.80,-63.5,0.45,0.09,9.6,93.2,9.04,14.5
"2021/01/16","18:55:29",11.19,31719,23353,42.8219,20.61,19.74,3.559,2.470,7.80,-63.4,0.69,0.14,9.0,93.2,9.03,14.5
"2021/01/16","19:01:29",11.18,31935,23504,42.5452,20.75,19.89,3.606,2.503,7.80,-63.3,0.41,0.08,31.1,92.5,8.96,14.5
"2021/01/16","19:07:29",11.33,31615,23363,42.8031,20.54,19.68,3.650,2.533,7.80,-63.5,0.07,0.01,7.8,93.3,9.02,14.4
"2021/01/16","19:13:29",11.37,31408,23232,43.0433,20.41,19.54,3.691,2.562,7.81,-63.8,0.83,0.17,8.7,94.3,9.11,14.3
"2021/01/16","19:19:29",11.46,31326,23225,43.0577,20.36,19.48,3.735,2.593,7.81,-63.9,0.36,0.08,10.0,94.5,9.11,14.5
"2021/01/16","19:25:29",11.61,31188,23209,43.0858,20.27,19.39,3.778,2.623,7.81,-64.0,0.15,0.03,10.8,94.8,9.12,14.5
"2021/01/16","19:31:29",11.37,31259,23120,43.2523,20.31,19.43,3.822,2.654,7.80,-63.5,0.19,0.04,11.7,93.2,9.02,14.5
"2021/01/16","19:37:29",11.35,31113,22999,43.4801,20.22,19.33,3.861,2.681,7.80,-63.3,0.66,0.14,9.0,93.2,9.02,14.3
"2021/01/16","19:43:29",11.36,30976,22904,43.6608,20.13,19.24,3.901,2.709,7.80,-63.2,0.77,0.16,10.0,93.2,9.02,14.5
"2021/01/16","19:49:29",11.36,30933,22874,43.7177,20.10,19.21,3.939,2.735,7.80,-63.2,0.34,0.07,9.7,93.1,9.02,14.5
"2021/01/16","19:55:30",11.35,30925,22864,43.7373,20.10,19.21,3.974,2.759,7.80,-63.2,0.48,0.10,11.5,93.4,9.05,14.5
"2021/01/16","20:01:29",11.37,30941,22886,43.6944,20.11,19.22,4.011,2.785,7.80,-63.2,0.76,0.16,10.7,93.3,9.04,14.5
"2021/01/16","20:07:29",11.38,30916,22875,43.7149,20.09,19.20,4.050,2.812,7.80,-63.2,0.09,0.01,11.4,93.5,9.05,14.4
